chr	start	end	strand	pvalue	qvalue	meth.diff	target.row	dist.to.feature	feature.name	feature.strand	prom	exon	intron	CpGi	shores
chr1	171066219	171066219	+	0.00583900736926532	0.0351070343412075	27.3809523809524	3257	-305	XM_006496659.4	-	1	0	0	0	1
chr1	171066462	171066462	+	0.000147814849158224	0.00150471227233491	40.2777777777778	3263	-548	XM_006496659.4	-	1	0	0	0	1
chr1	171074133	171074133	+	0.00708441523216326	0.0410981808231591	34.0956340956341	3284	-8219	XM_006496659.4	-	0	0	0	0	1
chr10	44235135	44235135	+	0.00521876987307024	0.0322791202217571	29.5607235142119	3475	19712	NR_027506.1	+	0	0	0	0	0
chr10	44235143	44235143	+	0.00134039661822856	0.0105580567579871	28.3333333333333	3476	19720	NR_027506.1	+	0	0	0	0	0
chr12	18893357	18893357	+	0.00408748361044725	0.0262828817516473	39.8809523809524	4694	22859	XM_030247039.1	+	0	0	1	0	0
chr12	51490725	51490725	+	0.00436194226831261	0.0277394577600186	26.2636612021858	4972	-79500	XR_003950174.1	-	0	0	0	0	0
chr12	99645089	99645089	+	5.24977372103341e-07	7.23956778852007e-06	39.8443346804371	5045	1995	NR_166738.1	+	0	0	1	0	0
chr13	9834398	9834398	+	0.00168503156713479	0.0128043197884878	26.9157088122605	5134	38028	XR_873122.2	+	0	0	0	0	0
chr13	9834399	9834399	+	6.18781822451033e-12	1.23907749242654e-10	27.208905826898	5135	38029	XR_873122.2	+	0	0	0	0	0
chr13	9834444	9834444	+	1.46065237705393e-05	0.000172240091510262	25.1904761904762	5146	38074	XR_873122.2	+	0	0	0	0	0
chr13	9834554	9834554	+	0.00318715648606425	0.0215511841886184	42.6666666666667	5169	38184	XR_873122.2	+	0	0	0	0	0
chr13	12797378	12797378	+	0.00205365013565301	0.0151849700941061	25.3889440582589	5191	2702	NM_011118.2	-	0	0	1	0	0
chr13	12875675	12875675	+	0.00161190383825804	0.0123356920954988	26.4332825976662	5376	-50087	XR_873141.1	+	0	0	0	0	0
chr13	12890362	12890362	+	0.00721545879595735	0.0417336800005112	29.4871794871795	5416	-35400	XR_873141.1	+	0	0	0	0	0
chr13	12899826	12899826	+	8.28758863837175e-05	0.000880806494316288	29.181141439206	5439	-25936	XR_873141.1	+	0	0	0	0	0
chr13	44869936	44869936	+	1.11299433948388e-06	1.4780544775547e-05	32.2615347836481	5648	29118	XM_006516860.3	+	0	0	1	0	0
chr13	112578195	112578195	+	0.00874503005728924	0.0482860232931942	31.0697674418605	5736	2468	NM_139299.2	-	0	0	1	0	0
chr13	112578236	112578236	+	0.00304590587464145	0.0208376599191674	31.3390313390313	5737	2427	NM_139299.2	-	0	0	1	0	0
chr13	119617349	119617349	+	2.21574989214776e-10	3.99665915638051e-09	38.3244206773619	6022	-6470	NM_020279.3	+	0	0	0	0	0
chr14	27566970	27566970	+	0.000141612875018601	0.00144473011367797	38.4615384615385	6252	-39123	XR_003951265.1	-	0	0	0	0	0
chr14	43354985	43354985	+	6.01530692889563e-06	7.42476708029213e-05	32.8282828282828	6311	-7175	NM_027940.2	-	0	0	0	0	0
chr14	44532921	44532921	+	0.0057267981668103	0.034536291290615	28.8228822882288	6388	32778	XM_030247875.1	+	0	0	0	0	0
chr14	44590863	44590863	+	0.00495929520698832	0.0308514470893891	27.2791023842917	6391	7583	XR_874573.2	+	0	0	0	0	0
chr14	44596186	44596186	+	0.000343050236131174	0.00325760434644983	29.4117647058823	6392	12906	XR_874573.2	+	0	0	0	0	0
chr14	44609968	44609968	+	0.00404744407518083	0.0261071352778991	28.2657657657658	6394	-3600	XM_011245285.1	+	0	0	0	0	0
chr14	56008761	56008761	+	0.000781803971787602	0.00664823156938594	40.3636363636364	6421	2720	NR_002889.2	-	0	0	0	0	0
chr14	104715976	104715976	+	0.000360706000047121	0.00339989112296907	27.7848911651729	6475	76834	NR_015593.3	+	0	0	1	0	0
chr14	104715980	104715980	+	8.21696437596213e-06	9.94928030854185e-05	35.8745284891801	6476	76838	NR_015593.3	+	0	0	1	0	0
chr15	33836272	33836272	+	0.000157575050189843	0.00159478951133693	37.8197997775306	6559	-148390	NM_001085421.1	-	0	0	0	0	0
chr16	3253406	3253406	+	0.00159904912183881	0.0122507126866399	34.3537414965986	6762	-215054	XR_384619.1	+	0	0	0	0	0
chr16	19601792	19601792	+	0.00569084276166476	0.0343786365850773	26.3227513227513	6947	4875	NM_146957.1	-	0	0	0	0	0
chr17	6698898	6698898	+	0.0069874097955289	0.0406160634165231	41.1904761904762	7113	-6932	NM_183368.2	+	0	0	1	0	0
chr17	13213608	13213608	+	0.00129910493839692	0.0103082216811013	35.016835016835	7181	-7580	NM_013741.1	+	0	0	1	0	0
chr17	13241500	13241500	+	0.00736540905527666	0.0423733557449323	34.5537757437071	7286	8501	XR_003952477.1	-	0	0	1	0	0
chr17	13413369	13413369	+	0.0039165561511077	0.0254563434290109	25.4464285714286	7416	-14164	XR_003952455.1	-	0	0	0	0	0
chr17	39844637	39844637	+	4.62273880954436e-100	3.08118771716699e-97	26.5429414335664	7765	53749	XR_877120.3	-	0	0	0	1	0
chr17	39845432	39845432	+	0.000326654167162884	0.00311246519615338	39.5833333333333	7907	52954	XR_877120.3	-	0	0	0	1	0
chr17	39845735	39845735	+	2.00657217716091e-16	5.51791619799207e-15	26.8693654805071	7962	52651	XR_877120.3	-	0	0	0	1	0
chr17	39845742	39845742	+	5.03223807451659e-18	1.53792018855644e-16	26.535229476406	7965	52644	XR_877120.3	-	0	0	0	1	0
chr17	39845750	39845750	+	1.33027306861084e-19	4.63183246576194e-18	33.1818181818182	7968	52636	XR_877120.3	-	0	0	0	1	0
chr17	39845753	39845753	+	8.31919253692096e-19	2.70801344794794e-17	32.9615482556659	7971	52633	XR_877120.3	-	0	0	0	1	0
chr17	39845755	39845755	+	6.07520083539128e-13	1.30823384230188e-11	26.8553364443775	7973	52631	XR_877120.3	-	0	0	0	1	0
chr17	39845773	39845773	+	5.67547211559625e-10	9.86834242012579e-09	28.7171810225702	7976	52613	XR_877120.3	-	0	0	0	1	0
chr17	39845781	39845781	+	3.95572888828753e-09	6.4758756512205e-08	29.1784429599178	7979	52605	XR_877120.3	-	0	0	0	1	0
chr17	39845798	39845798	+	2.30253505435566e-05	0.000264821821981222	26.6228845668098	7990	52588	XR_877120.3	-	0	0	0	1	0
chr17	39846669	39846669	+	0.00131498306482792	0.0103929705166395	28.4669105420685	8112	51717	XR_877120.3	-	0	0	0	0	1
chr18	54699141	54699141	+	0.000211542792550628	0.00209850165506023	25.3613053613054	8457	77189	XR_003952682.1	+	0	0	0	0	0
chr18	54699150	54699150	+	2.01627392404485e-05	0.000234596756266738	30.2022256790714	8458	77198	XR_003952682.1	+	0	0	0	0	0
chr2	5379327	5379327	+	2.29187930089607e-05	0.000264030173478207	25.2938265495484	8622	4205	XM_006497473.4	-	0	0	1	0	0
chr2	20899896	20899896	+	3.54996562546192e-09	5.83892214359308e-08	49.2788461538462	8663	57637	XM_011238986.3	-	0	0	1	0	0
chr2	20899901	20899901	+	6.77424790640994e-11	1.2509212693072e-09	52.2751322751323	8664	57632	XM_011238986.3	-	0	0	1	0	0
chr2	20899910	20899910	+	1.53809855656239e-06	2.01959857970867e-05	35.8375778155065	8665	57623	XM_011238986.3	-	0	0	1	0	0
chr2	20899927	20899927	+	2.1424499255289e-05	0.000247630784613638	26.1197749768568	8668	57606	XM_011238986.3	-	0	0	1	0	0
chr2	20899944	20899944	+	1.49390915519469e-07	2.18043767937172e-06	29.1351098644226	8669	57589	XM_011238986.3	-	0	0	1	0	0
chr2	20899956	20899956	+	5.92907800377341e-08	8.86644270465649e-07	28.7592577182325	8670	57577	XM_011238986.3	-	0	0	1	0	0
chr2	20900006	20900006	+	1.59324730965101e-07	2.31817500283337e-06	26.1824324324324	8672	57527	XM_011238986.3	-	0	0	1	0	0
chr2	20900021	20900021	+	2.58630709817682e-07	3.67520829404287e-06	30.6384505021521	8675	57512	XM_011238986.3	-	0	0	1	0	0
chr3	92281393	92281393	+	0.00546151225281312	0.0333968277284971	26.3333333333333	9216	-3911	NM_001309382.1	+	0	0	0	0	0
chr3	106202018	106202018	+	0.000508901978105376	0.00457763912243407	33.5858585858586	9255	17462	NM_145126.2	-	0	0	1	0	0
chr3	106202569	106202569	+	0.00227689577023008	0.016461745911871	30.3225806451613	9256	16911	NM_145126.2	-	0	1	0	0	0
chr3	106221104	106221104	+	0.000267648793446866	0.00259799389535885	36.9090909090909	9262	-1626	NM_145126.2	-	0	0	0	0	0
chr3	106254308	106254308	+	0.00886256939407293	0.0487044676159673	33.6486486486486	9275	-34830	NM_145126.2	-	0	0	0	0	0
chr4	3091128	3091128	+	0.00037243579628623	0.00349632559382681	34.3085106382979	9342	-80955	NM_001167534.1	+	0	0	0	0	0
chr4	145837153	145837153	+	0.0025989655837672	0.0183449237507643	25.4641909814324	9755	-66	NR_033612.1	+	1	0	0	1	0
chr4	145837160	145837160	+	0.0019252468669062	0.0143645388408671	28.0869565217391	9756	-59	NR_033612.1	+	1	0	0	1	0
chr4	145837295	145837295	+	0.00440231440805957	0.0279200903705632	32.6754385964912	9760	78	NR_033612.1	+	1	1	0	1	0
chr4	145837302	145837302	+	0.00525138757938242	0.0324521864864484	29.4545454545454	9761	85	NR_033612.1	+	1	1	0	1	0
chr4	145837329	145837329	+	0.000208186152711622	0.00206666851660205	40.033291718685	9766	112	NR_033612.1	+	1	1	0	1	0
chr4	145837334	145837334	+	3.3089952413388e-07	4.67841824595584e-06	54.4175824175824	9768	117	NR_033612.1	+	1	1	0	1	0
chr4	146450343	146450343	+	0.00569938756769795	0.0344154027095696	29.5238095238095	9926	1315	NM_001085522.2	+	0	0	1	0	0
chr4	147132778	147132778	+	0.00103898894784989	0.00848473351892267	28.6538461538462	10291	687	NM_001083918.1	+	1	0	1	0	0
chr4	147268736	147268736	+	3.10746590305966e-05	0.00035077027524654	45.4712362301102	10435	-36868	NM_001384232.1	+	0	0	1	0	0
chr4	147615513	147615513	+	5.92462887571037e-07	8.1541424602438e-06	33.275713050994	10963	2988	XM_017319919.1	-	0	0	1	0	0
chr4	147632831	147632831	+	0.0028434230404171	0.0197419045194279	32.9411764705882	11012	9678	NM_145078.2	-	0	0	1	0	0
chr4	147739651	147739651	+	0.000658518835652756	0.00570380857653822	34.0686274509804	11188	-37021	NM_001127188.2	-	0	0	0	0	1
chr4	147748039	147748039	+	0.00048980432979237	0.00444148217032924	37.1052631578947	11224	-45409	NM_001127188.2	-	0	0	0	0	0
chr4	147764347	147764347	+	2.57514712838105e-05	0.000293761976135463	40.3888481291269	11243	45442	NM_001127189.3	-	0	0	1	0	0
chr5	10240635	10240635	+	0.0058352831936795	0.0350997199331659	35.0140056022409	11310	-61751	XR_868250.2	+	0	0	0	0	0
chr5	14990943	14990943	+	2.8425952307426e-06	3.63361576032289e-05	43.1020408163265	11369	-11989	XM_006503517.4	-	0	0	0	0	0
chr5	15576932	15576932	+	0.000941652001801258	0.00781292127182932	31.0344827586207	11471	-361	NM_001310450.2	+	1	0	1	0	0
chr5	15606193	15606193	+	0.0076626055175339	0.0436525288683271	27.0800211976683	11515	-1075	XR_003955869.1	-	0	0	0	0	0
chr5	26007546	26007546	+	8.91588250196472e-05	0.000940440904100925	49.2647058823529	11626	-1111	XM_030254002.1	-	0	0	0	0	0
chr5	93537010	93537010	+	9.03818192615753e-06	0.000108871209438982	37.5	11852	-680	XM_006535296.3	-	1	0	0	0	0
chr5	93653716	93653716	+	0.002097249429258	0.0154502168972111	35.3333333333333	11956	17652	XM_006535030.2	-	0	0	1	0	0
chr5	93663132	93663132	+	8.288050173915e-06	0.000100180203334261	42.3050615595075	11971	8236	XM_006535030.2	-	0	0	1	0	0
chr5	93674883	93674883	+	0.000597632112168873	0.00523801943701175	32.1768707482993	11985	-3375	NM_001164284.2	-	0	0	0	0	0
chr6	3182778	3182778	+	0.00120925220921787	0.00967754449348793	46.2450592885375	12200	-338	XR_003956382.1	+	1	0	0	0	0
chr6	47659800	47659800	+	0.00233224865635306	0.0168098455322586	28.6601597160603	12301	-2792	XM_030255697.1	+	0	0	0	1	0
chr6	47659807	47659807	+	0.00882640017501979	0.0485978944822537	25.9615384615385	12303	-2785	XM_030255697.1	+	0	0	0	1	0
chr6	47750053	47750053	+	1.04851234558323e-07	1.54648400542323e-06	25.3197746518797	12368	-5213	XR_003956295.1	+	0	0	0	0	1
chr6	62186778	62186778	+	0.000864975164484791	0.00725413106562156	28.5714285714286	12426	-1005969	NR_040287.1	-	0	0	1	0	0
chr6	67674370	67674370	+	9.52681769718413e-05	0.00100035881179523	36.4864864864865	12433	47067	XR_869159.2	-	0	0	0	0	0
chr6	111040107	111040107	+	0.000116842291410393	0.00120965484846371	26.5163714439077	12481	394511	NM_177328.3	+	0	0	1	0	0
chr7	33836946	33836946	+	0.000762982786706408	0.00650002868806937	35.3233830845771	12776	93165	NM_001099329.3	+	0	0	0	0	0
chr7	43139857	43139857	+	0.00362563322209006	0.0239153413926355	34.1666666666667	12787	25693	XM_030242903.1	+	0	0	1	0	0
chr8	15519943	15519943	+	0.000792431872496994	0.00673043019597326	29.9186991869919	13009	-10458	XR_001778522.1	+	0	0	0	0	0
chr8	15519948	15519948	+	1.04844561495073e-09	1.79403412910304e-08	27.8525641025641	13013	-10453	XR_001778522.1	+	0	0	0	0	0
chr8	15519960	15519960	+	2.09111902636282e-11	4.01503487464261e-10	27.5599128540305	13016	-10441	XR_001778522.1	+	0	0	0	0	0
chr8	15519961	15519961	+	1.67335313332293e-11	3.24405717904295e-10	31.3976110759207	13017	-10440	XR_001778522.1	+	0	0	0	0	0
chr8	15519966	15519966	+	0.00211519686457967	0.0155578687176935	27.0066889632107	13018	-10435	XR_001778522.1	+	0	0	0	0	0
chr8	15519969	15519969	+	3.71648789708728e-07	5.217658625712e-06	25.6451570986772	13020	-10432	XR_001778522.1	+	0	0	0	0	0
chr8	15520067	15520067	+	0.000509204306555075	0.00457763912243407	25.4658385093168	13034	-10334	XR_001778522.1	+	0	0	0	0	0
chr8	20351474	20351474	+	0.00259860007567823	0.0183449237507643	26.1729434041658	13592	11729	NM_001177408.1	-	0	0	1	0	0
chr8	20389189	20389189	+	0.00438916666073924	0.0278493241616206	33.8050314465409	13769	-25988	NM_001177408.1	-	0	0	1	0	0
chr8	71163425	71163425	+	0.00313226538481214	0.0212210237084504	29.5454545454545	14300	23058	NM_001324526.1	+	0	0	1	0	0
chr8	71181715	71181715	+	0.00298689060457349	0.0205141361620888	32.8190743338008	14316	25234	NR_131056.1	-	0	0	1	0	0
chr8	71830167	71830167	+	0.00116968548026608	0.00939311865595693	32.4561403508772	14487	14181	XR_870508.2	+	0	0	1	0	0
chr9	3008573	3008573	+	0.000260684792684011	0.00254074763335145	36.8686868686869	14995	30171	NR_039546.1	-	0	0	0	0	0
chr9	3029726	3029726	+	0.00731865009794462	0.0421563311434225	30.6521739130435	15746	9018	NR_039546.1	-	0	0	0	0	0
chr9	56223614	56223614	+	7.4727771078127e-06	9.11919930287926e-05	27.0945945945946	16098	-17730	XR_003948329.1	+	0	0	1	0	0
chr9	56223644	56223644	+	5.59920644437767e-09	9.03952228124141e-08	32.6480333021833	16101	-17700	XR_003948329.1	+	0	0	1	0	0
chr9	124276363	124276363	+	0.00213785689489285	0.0156966861014198	40.952380952381	16178	7055	XM_011249869.2	-	0	0	1	0	0
chrX	169985830	169985830	+	0.00104320130414006	0.00851175052076708	32.3198198198198	16939	5835	XM_006528739.4	+	0	0	1	0	1
chrX	170736158	170736158	+	0.00174369418986858	0.0131714321135007	31.0855263157895	17068	63516	NM_001308488.1	+	0	0	0	0	0
chrX	170737059	170737059	+	0.000687599698301552	0.00592635617711935	28.2970550576184	17073	64417	NM_001308488.1	+	0	0	0	0	0
chrY	90739663	90739663	+	0.0010189231950331	0.00834033384936445	25.4761904761905	17139	-3066	XM_030251621.1	+	0	0	0	0	1
chrY	90742021	90742021	+	0.000108486675730835	0.00113106371023642	37.5	17163	-708	XM_030251621.1	+	1	0	0	1	0
