chr	start	end	strand	pvalue	qvalue	meth.diff
chr1	24615321	24615321	+	0.319037691467237	0.688412425186163	0.605845784709347
chr1	24615437	24615437	+	0.205930570531038	0.613294245323535	0.796218120050958
chr1	24615532	24615532	+	0.959772330756004	0.915075588937991	0.0230734271031196
chr1	24615691	24615691	+	0.496798327826239	0.784291632492229	-0.449012460185644
chr1	24615735	24615735	+	0.50065197697854	0.786968927891263	-0.398868286942904
chr1	24615793	24615793	+	0.915786062378458	0.915075588937991	-0.0638895987733196
chr1	24615812	24615812	+	0.377947512714348	0.721914607638632	0.567447115686398
chr1	24615935	24615935	+	0.556134276106372	0.811902540293294	0.464694794838335
chr1	24615938	24615938	+	0.698982060005169	0.865531267829447	0.315539002689841
chr1	24615996	24615996	+	0.431524133956812	0.752940372356432	0.7128740824393
chr1	24616008	24616008	+	0.328047589867271	0.692185488690446	0.988358227167095
chr1	24616146	24616146	+	0.436268051504348	0.755850909490716	2.84951618284952
chr1	24616155	24616155	+	0.197981441764165	0.607362366376794	5.78898225957049
chr1	25520465	25520465	+	0.322032778340575	0.689213881239988	-3.63051470588235
chr1	25520478	25520478	+	0.159385883531824	0.568498000345667	5.40707467714767
chr1	25520496	25520496	+	0.464759437659269	0.770292962707922	-1.69567658618753
chr1	25520528	25520528	+	0.639914918614683	0.844517377525238	1.69491525423728
chr1	25603889	25603889	+	0.0508876636152371	0.362562094687604	-21.5862068965517
chr1	26535178	26535178	+	0.939034441709232	0.915075588937991	-0.654069767441856
chr1	26686953	26686953	+	0.0460421046878483	0.34515011073893	18.5222672064777
chr1	26688226	26688226	+	0.989949051740944	0.915075588937991	0.0943396226415039
chr1	30163868	30163868	+	0.324872624645141	0.690229236401507	9.57854406130267
chr1	30334583	30334583	+	0.353048065228311	0.706036215555662	-6.84684684684684
chr1	31815244	31815244	+	0.118330759462059	0.512004993614291	3.92396232996163
chr1	31815275	31815275	+	0.414538823179951	0.742938435448816	-2.32129697862933
chr1	31815356	31815356	+	0.240393494045035	0.63805160991142	-5.03397936068463
chr1	33163948	33163948	+	0.952948062096157	0.915075588937991	-0.203252032520329
chr1	34604869	34604869	+	0.365770517681802	0.713204139213681	-3.93294648613797
chr1	34604880	34604880	+	0.227323538513937	0.631925541809482	-2.85714285714286
chr1	34604931	34604931	+	0.487855940770796	0.780721143390859	3.69674185463659
chr1	34604957	34604957	+	0.94252978855466	0.915075588937991	-0.326797385620914
chr1	34604989	34604989	+	0.679306200489969	0.859563123264221	1.89520624303232
chr1	34605021	34605021	+	0.686540977176004	0.861295385747884	-1.13322277501382
chr1	34605033	34605033	+	0.303149141270373	0.677129164295347	4.45330674642739
chr1	34605045	34605045	+	1	0.915075588937991	0
chr1	34605062	34605062	+	0.251611815299832	0.642240985491419	-2
chr1	34605066	34605066	+	0.08140176539402	0.441786779044359	4.44444444444444
chr1	34605072	34605072	+	0.951472238831156	0.915075588937991	0.181405895691611
chr1	34605085	34605085	+	0.512434268648206	0.793328758460002	2.60532150776054
chr1	34605088	34605088	+	0.0283959763356042	0.271508620052969	12.4119241192412
chr1	37790886	37790886	+	0.174580867260659	0.587384684809134	17.6178660049628
chr1	37790944	37790944	+	0.664829423175302	0.855007290621416	-4.2528735632184
chr1	40199615	40199615	+	0.419334778978888	0.746255059791645	-6.53846153846154
chr1	40199662	40199662	+	0.226467845858591	0.631925541809482	8.12925170068027
chr1	40199852	40199852	+	0.384534689879503	0.72596149734212	5.3071253071253
chr1	43777812	43777812	+	0.454543419790172	0.764849466629463	-3.58056265984654
chr1	43777838	43777838	+	0.305152689314267	0.678128136438135	-5.55152394775036
chr1	43777873	43777873	+	0.735399712137653	0.87377718432118	2.7065527065527
chr1	43777899	43777899	+	0.202756982680399	0.610352212922128	6.35792778649922
chr1	43777934	43777934	+	0.338541391570224	0.698867295610581	-8.77118644067796
chr1	43777960	43777960	+	0.155294309282518	0.563694079605281	-4.16666666666666
chr1	43778117	43778117	+	1	0.915075588937991	0
chr1	43778448	43778448	+	0.259235131897431	0.647826557453984	-5.51658163265306
chr1	43778461	43778461	+	0.750293313586508	0.878578298583763	1.38888888888888
chr1	43778483	43778483	+	0.291377280699497	0.667042272138934	-4.0625
chr1	43778509	43778509	+	0.30477279924119	0.677836818899429	6.25
chr1	43778544	43778544	+	0.0965712934858286	0.470419924809847	11.9155354449472
chr1	43778570	43778570	+	0.109674962779004	0.4929929323958	-8.87445887445887
chr1	43778605	43778605	+	0.622738529249819	0.837825414724342	4.66193269527632
chr1	43778631	43778631	+	0.162326167525979	0.57234516124928	-2.4390243902439
chr1	43778666	43778666	+	0.895011722815536	0.915075588937991	0.793650793650802
chr1	43778692	43778692	+	0.990558178725095	0.915075588937991	-0.119474313022705
chr1	43778727	43778727	+	0.893385993439169	0.915075588937991	1.56695156695157
chr1	45163030	45163030	+	0.683864548513969	0.860773695212421	-3.6231884057971
chr1	46567506	46567506	+	0.116466198867787	0.507573108709521	10.6386671294689
chr1	46567520	46567520	+	0.415785351734917	0.743890290457523	-2.66866566716641
chr1	46567525	46567525	+	0.253469498719586	0.644206676429004	2.97788574300553
chr1	46567694	46567694	+	0.843047459790152	0.90605292507372	0.463821892393312
chr1	46567701	46567701	+	0.578791140845703	0.822037506147834	2.36732697481047
chr1	46567752	46567752	+	0.41108144463063	0.741357774841416	3.84615384615384
chr1	48112277	48112277	+	1	0.915075588937991	0
chr1	48112358	48112358	+	0.246292952408917	0.640005003066441	-13.8157894736842
chr1	48112365	48112365	+	0.903027124268938	0.915075588937991	1.41304347826087
chr1	48364135	48364135	+	0.061248393657788	0.389321210472864	-9.52380952380952
chr1	48364140	48364140	+	0.200570603021648	0.609401995004685	-4.76190476190477
chr1	48364231	48364231	+	0.30588052643748	0.678128136438135	13.4615384615385
chr1	53694757	53694757	+	0.387715675237563	0.72773920476006	-8.18965517241379
chr1	54408617	54408617	+	0.0599374042362379	0.385407215032503	20.4954954954955
chr1	54411203	54411203	+	0.344636910399237	0.701354525590086	9.09090909090909
chr1	54411331	54411331	+	0.427018244224345	0.750370753201805	-6.66666666666667
chr1	55072077	55072077	+	0.631251593579562	0.840944607624798	-3.69565217391304
chr1	55780103	55780103	+	0.245442211032757	0.639539581524331	-7.48847926267281
chr1	55780131	55780131	+	0.883933468613906	0.915075588937991	-0.594227504244482
chr1	55780178	55780178	+	1	0.915075588937991	0
chr1	55780182	55780182	+	1	0.915075588937991	0
chr1	56782058	56782058	+	0.749719151037254	0.878536820286339	-3.63937138130687
chr1	56782069	56782069	+	1	0.915075588937991	0
chr1	56782076	56782076	+	0.215792309067918	0.622313027513041	-10.0766703176342
chr1	56782079	56782079	+	0.417214376416719	0.745164822285551	-6.31136044880785
chr1	56782114	56782114	+	0.70276073535427	0.866141256339361	-2.01680672268908
chr1	56782116	56782116	+	0.270021567839964	0.654939013218041	-5.59737181353183
chr1	56782118	56782118	+	0.178164162251246	0.590867075701906	-6.89423570779503
chr1	56782128	56782128	+	0.761620445576627	0.88238336044775	-1.37757369278625
chr1	56782181	56782181	+	0.449294104515354	0.762110550422426	-2.82789751414584
chr1	56782214	56782214	+	0.339757316974359	0.699315947989684	-3.74403975733698
chr1	56782218	56782218	+	0.621415686327238	0.83707923252311	1.98757763975155
chr1	56782222	56782222	+	0.98489732635806	0.915075588937991	0.0762666902467068
chr1	56782229	56782229	+	0.786035772141974	0.889472889824225	-1.00334448160535
chr1	56782261	56782261	+	0.772819065254333	0.885911019218419	1.10870808163671
chr1	56782267	56782267	+	0.333655074706213	0.695029663799369	3.62903225806452
chr1	56782286	56782286	+	0.189220833321201	0.600957276485121	5.19569471624266
chr1	56782324	56782324	+	0.260237430733711	0.648162502041242	4.83948404442595
chr1	56782330	56782330	+	0.347254994464113	0.702853590985143	5.00122279285889
chr1	56782362	56782362	+	0.741243527699169	0.875553913420769	2.1671826625387
chr1	56782368	56782368	+	0.313118173876616	0.684091632913275	8.02845528455284
chr1	56782373	56782373	+	0.384322303998269	0.72596149734212	8.06451612903226
chr1	59347239	59347239	+	0.632598048383747	0.841577313165369	-2.14285714285715
chr1	59347348	59347348	+	0.721159245907126	0.870997287373424	0.68018160349903
chr1	59347355	59347355	+	0.420571871952634	0.746797251465694	1.33350475333376
chr1	59347426	59347426	+	0.380157633967865	0.723265760068575	1.15026130057648
chr1	59347454	59347454	+	0.161622254503764	0.571383646111564	2.51740934511997
chr1	59347460	59347460	+	0.634505959153053	0.842313278422503	0.566523605150215
chr1	59347474	59347474	+	0.975083146319114	0.915075588937991	0.0383120015892358
chr1	59347516	59347516	+	0.562252951579632	0.815916001771734	-1.16987971659251
chr1	66018569	66018569	+	0.271052897548408	0.655425241612655	7.14523097374543
chr1	66018582	66018582	+	1	0.915075588937991	0
chr1	66018584	66018584	+	0.226378615327012	0.631925541809482	-2.22222222222223
chr1	66018612	66018612	+	0.0908316264892751	0.459888666250247	-8.33333333333334
chr1	66272056	66272056	+	0.496878706675454	0.784291632492229	-1.60019106759016
chr1	66272087	66272087	+	0.0736052725760962	0.423019918068135	-5.03775294472969
chr1	66272167	66272167	+	0.32807837312825	0.692185488690446	-2.97140414056205
chr1	66272305	66272305	+	0.0925333762545846	0.462968476474673	5.55555555555556
chr1	70558082	70558082	+	0.965654731489822	0.915075588937991	0.347222222222221
chr1	79551249	79551249	+	0.95510847764528	0.915075588937991	0.51914341336794
chr1	79551387	79551387	+	0.598475871524611	0.827966788335153	3.3026113671275
chr1	79551568	79551568	+	0.0162384906820169	0.193423131117527	-10.1254089422028
chr1	79551626	79551626	+	0.325672803490001	0.690677709351203	-2.06422726570944
chr1	79551797	79551797	+	0.349616862551954	0.703701376484653	-2.48174023499524
chr1	79551802	79551802	+	0.305869274820792	0.678128136438135	2.97435481253043
chr1	79551893	79551893	+	0.456493644446653	0.7656824813525	-6.39024390243902
chr1	81426285	81426285	+	0.939555928388639	0.915075588937991	-0.370370370370376
chr1	82551031	82551031	+	0.385055697327142	0.726171109518379	3.47082494969819
chr1	82551038	82551038	+	0.730107185641961	0.872981780539929	-1.67741935483872
chr1	82551089	82551089	+	0.880312897296019	0.915075588937991	-0.528650995940716
chr1	83031187	83031187	+	0.712076673437338	0.868310851756045	2.33918128654971
chr1	83031301	83031301	+	0.473171011042845	0.774732729340182	4.28655892786756
chr1	83373400	83373400	+	0.670402930359999	0.857456092978251	2.87828947368421
chr1	83373538	83373538	+	0.382891187769344	0.724618859101787	4.85347985347985
chr1	83616854	83616854	+	0.442550804626858	0.758665983094098	5.03620803159973
chr1	83616903	83616903	+	0.392754769210875	0.73148621101948	2.77777777777778
chr1	83616912	83616912	+	0.494050250215429	0.783184372355962	-2.05912508544087
chr1	84567376	84567376	+	0.513252600681585	0.793697844301291	7.21247563352827
chr1	84956071	84956071	+	0.746854397596134	0.877214866648677	2.15946843853821
chr1	84956128	84956128	+	0.537792339432047	0.804582021086487	-8
chr1	84957295	84957295	+	0.412603524079324	0.742186536546925	5.57823129251701
chr1	84958518	84958518	+	0.811194735972102	0.897812663138709	-1.01492537313433
chr1	84958522	84958522	+	0.621492853849738	0.83707923252311	3.81426202321724
chr1	84958531	84958531	+	0.116779494766081	0.508156761744779	-3.44827586206896
chr1	84958535	84958535	+	0.791777392375164	0.890736519807287	1.35658914728682
chr1	84958697	84958697	+	0.178640804207668	0.591527680986455	8.65384615384616
chr1	84959858	84959858	+	0.296712546291525	0.671614473444058	3.97574123989218
chr1	84959880	84959880	+	0.513109741138545	0.793697844301291	-4.69873417721519
chr1	84960013	84960013	+	0.971539227020531	0.915075588937991	0.0824326799780173
chr1	84960127	84960127	+	0.982918493474165	0.915075588937991	0.0841573742899282
chr1	84960156	84960156	+	0.226632358476993	0.631925541809482	-7.72976262933659
chr1	84960224	84960224	+	0.980701713438373	0.915075588937991	0.109289617486341
chr1	84962873	84962873	+	0.163497942062803	0.573024109948049	5.10265098664541
chr1	84962878	84962878	+	0.935201931910974	0.915075588937991	-0.244913862681251
chr1	84962885	84962885	+	0.353087703770449	0.706036215555662	3.70926243567753
chr1	84962939	84962939	+	0.152277668200546	0.561012611334798	5.24883247858351
chr1	84962998	84962998	+	0.552525812119437	0.810248981207562	2.32044198895027
chr1	84963056	84963056	+	0.846487270761948	0.907450122335393	0.459183673469388
chr1	84963069	84963069	+	0.162423615057901	0.57234516124928	-3.99958056832992
chr1	84963105	84963105	+	0.917977368829721	0.915075588937991	-0.448549984456192
chr1	84963309	84963309	+	0.236196825740386	0.635184133575249	-5.54919908466819
chr1	84963386	84963386	+	0.588758751321124	0.825174337073197	-1.60293347302253
chr1	84963695	84963695	+	0.000809211175280773	0.0213493038815313	-30.6122448979592
chr1	84963725	84963725	+	0.212275352869733	0.618169438434112	-3.2258064516129
chr1	84963743	84963743	+	0.495669514112298	0.784221660832724	-3.84615384615384
chr1	84964019	84964019	+	0.313801380287287	0.684564053193943	-5.53752974259138
chr1	84964096	84964096	+	0.0635301268381717	0.393865078007483	-8.34351419331656
chr1	84964150	84964150	+	0.89068379934705	0.915075588937991	-0.75317940486479
chr1	84964174	84964174	+	0.358247763813692	0.709371334514148	3.75738056897478
chr1	84964247	84964247	+	0.516498515642994	0.795414773234408	-5.77871740662439
chr1	84964278	84964278	+	0.958873868059751	0.915075588937991	0.459770114942537
chr1	84964290	84964290	+	0.27193845999956	0.655519474766398	-6.29800307219662
chr1	84964326	84964326	+	0.480375085968028	0.776743275294937	-3.7467700258398
chr1	84964404	84964404	+	0.283419457319504	0.661106932111695	10.7936507936508
chr1	84964454	84964454	+	0.18513863918652	0.598173457626465	-13.0555555555556
chr1	84964539	84964539	+	0.186675851521719	0.599242339959431	11.0367892976589
chr1	84964801	84964801	+	0.217327289855967	0.624344081257391	-15.8888888888889
chr1	84965201	84965201	+	0.521160588104521	0.79668766493318	5.62770562770564
chr1	84966532	84966532	+	0.323091997759936	0.689418227153165	-6.77576801607809
chr1	84966544	84966544	+	0.674203701378248	0.857976942324913	1.80622009569378
chr1	84966563	84966563	+	0.526608335150284	0.797295934230891	-4.68591691995947
chr1	84966580	84966580	+	0.794569748806816	0.891986803233793	1.74612815062253
chr1	84966594	84966594	+	0.658121244552607	0.853470304863061	2.5
chr1	84974969	84974969	+	0.43911867643094	0.757174472722685	2.50943086763983
chr1	84976330	84976330	+	0.921748968440079	0.915075588937991	-0.657894736842102
chr1	84976974	84976974	+	0.261806365200196	0.648956590527943	10.3174603174603
chr1	84977432	84977432	+	0.637126922604384	0.843293425747259	-6.42857142857143
chr1	84977485	84977485	+	0.935996802402898	0.915075588937991	-0.914634146341464
chr1	84982472	84982472	+	0.403403064360748	0.73791131715251	9.71428571428571
chr1	84982566	84982566	+	0.627973304547466	0.838957597829944	-3.13677195015937
chr1	84982695	84982695	+	0.964925507498923	0.915075588937991	-0.283658502836592
chr1	84982729	84982729	+	0.614545546921673	0.833348083499678	-2.69151138716356
chr1	84982916	84982916	+	0.672388879684179	0.857600997146094	-1.46059782608695
chr1	84983579	84983579	+	0.634090556173446	0.84230189551609	1.82716049382715
chr1	84983582	84983582	+	0.116285819387519	0.507162114066082	5.4144385026738
chr1	84983592	84983592	+	0.259743627343218	0.64803389989192	7.2514619883041
chr1	84983666	84983666	+	0.549077088224557	0.809499953873305	4.95291245204046
chr1	84983765	84983765	+	0.927323321440717	0.915075588937991	-1.08695652173914
chr1	84983767	84983767	+	0.281256265336177	0.659804994780823	3.2258064516129
chr1	84983892	84983892	+	0.707408912112651	0.866924871968673	1.58730158730158
chr1	84983989	84983989	+	0.785133939469512	0.889358024799849	-2.44755244755245
chr1	84984021	84984021	+	0.000921519418457118	0.0236418751273914	-23.1225296442688
chr1	84984034	84984034	+	0.215353882314519	0.621503047129831	-6.19312436804853
chr1	84984040	84984040	+	0.597854457123199	0.827966788335153	3.60902255639097
chr1	84984066	84984066	+	0.00394602200689557	0.0729622571057551	13.3333333333333
chr1	84985701	84985701	+	0.626428467588175	0.838267997795917	2.72988505747127
chr1	84986338	84986338	+	0.0126490241801961	0.165133432476454	-10.969696969697
chr1	84987631	84987631	+	0.113265931284798	0.500391969243973	-12.8042328042328
chr1	84987670	84987670	+	0.319355870999209	0.688482927880903	5.37433155080215
chr1	84987762	84987762	+	0.7041455134509	0.866432846447036	2.56410256410257
chr1	84987865	84987865	+	0.647977770720082	0.847428250473198	1.06102911846829
chr1	84987883	84987883	+	0.66844030800416	0.856209799443407	-2.51155624036981
chr1	84987903	84987903	+	0.381466861655907	0.724144788704546	5.52428601209088
chr1	84987930	84987930	+	0.809255813094455	0.897318063679413	-1.43348204490602
chr1	84987932	84987932	+	0.205565316350513	0.613294245323535	-13.1765992345544
chr1	84987980	84987980	+	0.143338505633966	0.550093008491107	4.8941798941799
chr1	84988043	84988043	+	0.0374479899629391	0.314018008526414	7.91855203619909
chr1	84988151	84988151	+	0.525540616493476	0.797064910944605	4.14987912973409
chr1	84988365	84988365	+	0.85599426791417	0.910025599711011	0.164955255886845
chr1	84988385	84988385	+	0.0618152379810736	0.390577794760672	-1.72413793103449
chr1	84988476	84988476	+	0.562571982351332	0.816244945403534	2.22222222222223
chr1	84988840	84988840	+	0.33560229757285	0.696522143704331	-5.24642289348172
chr1	84989150	84989150	+	0.435891139272563	0.755840418191501	3.45098039215687
chr1	84989164	84989164	+	0.193604975939493	0.602616885121179	-7.53968253968254
chr1	84989204	84989204	+	0.439238795066639	0.757174472722685	-5.41031227305737
chr1	84989220	84989220	+	0.455332766934887	0.764950200422721	-3.63994097393016
chr1	84989285	84989285	+	0.139935450289076	0.545983483009429	5.31430934656741
chr1	84989317	84989317	+	0.555249122208163	0.811516049425694	3.34808761775054
chr1	84989376	84989376	+	0.017277525187541	0.200397923725888	11.4872856298049
chr1	84989438	84989438	+	0.888730471961688	0.915075588937991	-1.19699736254818
chr1	84989502	84989502	+	0.610618324799048	0.831594040185206	-1.02912621359224
chr1	84989571	84989571	+	0.839557603313024	0.904828521465262	0.901328273244772
chr1	84989625	84989625	+	0.301623356130016	0.676004795826433	-3.03921568627451
chr1	84989663	84989663	+	0.617415602500811	0.8346504751113	-1.81818181818182
chr1	84989688	84989688	+	0.408934042613955	0.740524325318904	3.48111658456486
chr1	84990241	84990241	+	0.076471361433912	0.430968101069908	3.6144578313253
chr1	84990248	84990248	+	0.0634506652527063	0.393815535713898	4
chr1	84990305	84990305	+	0.754908117427496	0.879672717703063	-2.36933797909408
chr1	84990388	84990388	+	0.20748723618785	0.614083227077401	11.7105263157895
chr1	84990814	84990814	+	0.502542081997936	0.788499378879814	3.33832237912409
chr1	84991045	84991045	+	0.451503365804471	0.762605853261025	-4.55544455544455
chr1	84991151	84991151	+	0.52661734088907	0.797295934230891	1.80995475113122
chr1	84991313	84991313	+	0.352094238666951	0.705325905014451	-2.1875
chr1	84991325	84991325	+	0.678049714164113	0.859179644867561	-0.841913991520293
chr1	84991642	84991642	+	0.550008606340986	0.809579104292629	-7.14285714285714
chr1	84992078	84992078	+	0.911639160951972	0.915075588937991	0.995475113122168
chr1	84992130	84992130	+	0.616727982387204	0.834221114556994	-2.43034055727555
chr1	84992416	84992416	+	0.286411321840664	0.66315547794048	-1.50793650793651
chr1	84992431	84992431	+	0.446738691134323	0.760313777998037	-1.9803075561456
chr1	84992608	84992608	+	0.239736912385349	0.637514134043524	-1.78699436763953
chr1	84992624	84992624	+	0.158565159497938	0.567269670991243	3.73090947524177
chr1	84992686	84992686	+	0.148210953965935	0.555578341719721	-7.90322580645161
chr1	84992710	84992710	+	0.946235443069453	0.915075588937991	0.284423623891583
chr1	84992773	84992773	+	0.198307003861881	0.607772695355529	-2.82325425993987
chr1	84992803	84992803	+	0.588511621249904	0.825174337073197	1.30638905899163
chr1	84992942	84992942	+	0.0105860557760185	0.146591261378991	-6.55399061032864
chr1	84993053	84993053	+	0.494450133732598	0.7835169104381	4.4692330125401
chr1	84993205	84993205	+	0.56857261729892	0.819369189990298	2.43012021535512
chr1	84993462	84993462	+	0.0815003062771726	0.442185819141059	-6.80112214724392
chr1	84993469	84993469	+	0.0359450366488076	0.306208667443092	-6.80267513341891
chr1	84993852	84993852	+	0.35763106630884	0.70898036758835	-3.77176015473888
chr1	84993941	84993941	+	0.192569315813541	0.602061067360193	-7.35689588935843
chr1	84994200	84994200	+	0.938284730424316	0.915075588937991	0.454545454545463
chr1	84994214	84994214	+	0.916104421609314	0.915075588937991	0.217604178000219
chr1	84994424	84994424	+	0.643708340619275	0.845978211089882	-2.3063276167948
chr1	84994477	84994477	+	0.450564113474368	0.762547582903616	1.95983935742973
chr1	84994888	84994888	+	0.189675637989339	0.600957276485121	3.44312322424497
chr1	84995027	84995027	+	0.301507414126183	0.675925729550656	6.35294117647059
chr1	84995070	84995070	+	0.541917214070531	0.806398505377947	4.375
chr1	84995077	84995077	+	0.137802495959397	0.543718140132294	10.4838709677419
chr1	84995091	84995091	+	0.712636071863158	0.868359893447601	-3.38983050847457
chr1	84995689	84995689	+	0.49379790279389	0.783117278938766	-3.92045454545454
chr1	85000940	85000940	+	0.90554257229705	0.915075588937991	-1.58730158730158
chr1	85000966	85000966	+	0.218612034905361	0.626406054029533	11.8663594470046
chr1	85000976	85000976	+	0.301353451758994	0.675831304118453	2.32558139534884
chr1	85001046	85001046	+	0.271253753750511	0.655425241612655	-8.88888888888888
chr1	85001065	85001065	+	1	0.915075588937991	0
chr1	85003584	85003584	+	0.595459308794775	0.827791064284665	4
chr1	85003618	85003618	+	0.038809147824801	0.319338608725156	21.0084033613445
chr1	85003841	85003841	+	0.229007187486317	0.632357699405616	-12.9473684210526
chr1	85004245	85004245	+	0.0369384587581195	0.311667410936285	15.8035714285714
chr1	85004309	85004309	+	0.23942597192996	0.637198233940485	-8.09859154929578
chr1	85004330	85004330	+	0.821708590593695	0.899933261978399	-0.532212885154071
chr1	85004343	85004343	+	0.46398039407838	0.770171515253307	-5.25664811379097
