chr	start	end	strand	E18pt5_1.percMeth	E18pt5_2.percMeth	E18pt5_3.percMeth	E18pt5_4.percMeth	Week4_1.percMeth	Week4_2.percMeth	Week4_3.percMeth	Week4_4.percMeth	X2.year_1.percMeth	X2.year_2.percMeth	X2.year_3.percMeth	X2.year_4.percMeth	pvals
chr1	26688227	26688227	-	NA	0.818181818181818	1	0.6	1	0.782608695652174	0.866666666666667	0.789473684210526	NA	0.8	0.666666666666667	0.68	0.405745521027716
chr1	31815276	31815276	-	0.944444444444444	NA	0.903225806451613	0.972222222222222	1	0.933333333333333	0.9	0.909090909090909	NA	0.941176470588235	0.928571428571429	0.925925925925926	0.961403532111925
chr1	33163949	33163949	-	0.787878787878788	0.9	0.934426229508197	0.9375	0.944444444444444	0.957446808510638	0.907692307692308	0.84	1	0.806451612903226	0.872727272727273	1	0.845932449978791
chr1	34604931	34604931	+	0.928571428571429	NA	0.888888888888889	0.947368421052632	1	1	0.833333333333333	1	NA	1	1	1	0.301755509355051
chr1	34604957	34604957	+	0.933333333333333	NA	1	0.95	1	1	1	0.916666666666667	NA	1	0.75	1	0.633867312602437
chr1	43777839	43777839	-	1	1	0.861111111111111	0.976190476190476	0.885714285714286	0.928571428571429	0.894736842105263	0.833333333333333	NA	0.736842105263158	0.923076923076923	0.862068965517241	0.117253220460854
chr1	43777874	43777874	-	0.454545454545455	0.6	0.794117647058823	0.733333333333333	0.81578947368421	0.666666666666667	0.833333333333333	0.846153846153846	NA	0.714285714285714	0.678571428571429	0.777777777777778	0.228359930699763
chr1	43777900	43777900	-	0.636363636363636	1	0.941176470588235	0.895833333333333	1	0.928571428571429	0.88235294117647	0.769230769230769	NA	0.91304347826087	1	0.945945945945946	0.647815627090264
chr1	43777935	43777935	-	0.7	0.636363636363636	0.852941176470588	0.666666666666667	0.675	0.761904761904762	0.666666666666667	0.6	NA	0.428571428571429	0.64	0.628571428571429	0.165533747555443
chr1	43778449	43778449	-	1	1	1	0.896551724137931	1	0.9375	1	NA	NA	1	0.961538461538462	1	0.916715619144164
chr1	43778462	43778462	-	0.875	1	0.93939393939394	0.970588235294118	0.904761904761905	1	0.88235294117647	1	NA	0.8	0.848484848484849	0.9375	0.186829923481294
chr1	43778484	43778484	-	1	0.888888888888889	0.918918918918919	0.951219512195122	0.888888888888889	1	0.888888888888889	0.9	NA	0.92	0.888888888888889	0.975609756097561	0.845605181586438
chr1	43778510	43778510	-	0.6875	0.777777777777778	0.875	0.926829268292683	0.962962962962963	1	0.782608695652174	0.842105263157895	NA	0.772727272727273	0.847826086956522	0.85	0.447903466526656
chr1	43778545	43778545	-	0.823529411764706	0.7	0.756756756756757	0.675675675675676	0.923076923076923	0.952380952380952	0.8	0.8	NA	0.80952380952381	0.68421052631579	0.868421052631579	0.123942283060496
chr1	43778571	43778571	-	0.8	0.933333333333333	0.935483870967742	0.886363636363636	0.821428571428571	0.894736842105263	0.894736842105263	0.823529411764706	NA	1	0.974358974358974	0.82	0.408166739087057
chr1	43778606	43778606	-	0.363636363636364	0.576923076923077	0.258064516129032	0.433333333333333	0.291666666666667	0.615384615384615	0.4	NA	0.1	0.5	0.342857142857143	0.461538461538462	0.777363749630216
chr1	43778632	43778632	-	1	1	1	1	1	0.888888888888889	1	NA	NA	1	0.956521739130435	0.973684210526316	0.435139280604065
chr1	43778667	43778667	-	0.681818181818182	0.954545454545455	0.869565217391304	1	0.896551724137931	1	1	NA	NA	0.823529411764706	0.91304347826087	0.894736842105263	0.479874132767136
chr1	43778693	43778693	-	0.863636363636364	0.85	0.5	0.869565217391304	0.818181818181818	0.705882352941177	0.692307692307692	NA	NA	0.933333333333333	0.80952380952381	0.62962962962963	0.911258881100423
chr1	46567695	46567695	-	0.967741935483871	1	0.87719298245614	0.96875	0.967741935483871	1	0.978260869565217	1	0.846153846153846	0.979166666666667	0.981818181818182	1	0.58597342471832
chr1	46567702	46567702	-	1	1	0.945454545454545	0.931034482758621	0.985074626865672	0.935483870967742	0.928571428571429	1	NA	1	0.942307692307692	1	0.794245795860541
chr1	46567753	46567753	-	0.888888888888889	NA	0.88235294117647	0.866666666666667	0.941176470588235	1	0.888888888888889	0.916666666666667	NA	1	0.851851851851852	0.958333333333333	0.331408780609195
chr1	55780179	55780179	-	0.923076923076923	NA	1	0.958333333333333	1	1	1	1	NA	1	1	1	0.0737013967738496
chr1	55780183	55780183	-	1	NA	1	1	1	1	1	1	NA	1	1	1	0.349809669592591
chr1	59347348	59347348	+	0.91304347826087	0.930555555555556	0.934362934362934	0.91304347826087	0.948717948717949	0.9375	0.936936936936937	0.922330097087379	0.893617021276596	0.916030534351145	0.94980694980695	0.974789915966387	0.678862035079169
chr1	59347355	59347355	+	0.969465648854962	0.962962962962963	0.928571428571429	0.952191235059761	0.944700460829493	0.950354609929078	0.952	0.974137931034483	0.962962962962963	0.933333333333333	0.958904109589041	0.951127819548872	0.939636721337984
chr1	59347426	59347426	+	0.962962962962963	0.957983193277311	0.950226244343891	0.947089947089947	0.976744186046512	0.947368421052632	0.961206896551724	0.933333333333333	1	0.952586206896552	0.951271186440678	0.973105134474328	0.428961393569315
chr1	59347454	59347454	+	0.901477832512315	0.897196261682243	0.889975550122249	0.896656534954407	0.892733564013841	0.885245901639344	0.916279069767442	0.91715976331361	0.914634146341463	0.932367149758454	0.938679245283019	0.919444444444444	0.0135000678580299
chr1	59347460	59347460	+	0.974747474747475	0.961165048543689	0.947780678851175	0.96	0.975177304964539	0.947058823529412	0.966824644549763	0.962732919254658	0.987012987012987	0.975247524752475	0.9825	0.957746478873239	0.221884535216236
chr1	59347474	59347474	+	0.950819672131147	0.96875	0.959183673469388	0.946127946127946	0.954198473282443	0.939597315436242	0.969387755102041	0.945945945945946	0.942028985507246	0.971910112359551	0.977715877437326	0.935779816513762	0.902012419680348
chr1	59347516	59347516	+	0.898305084745763	0.904761904761905	0.928870292887029	0.920792079207921	0.967213114754098	0.797979797979798	0.950819672131147	0.897959183673469	0.959183673469388	0.931297709923664	0.948275862068966	0.946078431372549	0.412596442181521
chr1	66018570	66018570	-	0.714285714285714	1	0.90625	0.909090909090909	0.964285714285714	0.851851851851852	0.888888888888889	NA	1	0.916666666666667	0.885714285714286	0.956521739130435	0.640016144587493
chr1	66018583	66018583	-	1	NA	1	1	1	1	1	NA	1	1	1	1	0.34980966959259
chr1	66018585	66018585	-	1	NA	0.96	1	1	0.888888888888889	1	NA	1	1	1	1	0.452360656974152
chr1	66272056	66272056	+	0.929824561403509	1	0.975308641975309	0.966666666666667	0.938144329896907	1	0.950819672131147	0.925	0.923076923076923	0.979591836734694	0.91566265060241	0.975308641975309	0.679316623746854
chr1	66272087	66272087	+	0.824324324324324	0.964285714285714	0.93939393939394	0.956043956043956	0.948529411764706	0.906666666666667	0.873563218390805	0.854838709677419	0.95	0.974025974025974	0.933884297520661	0.952	0.264108170347334
chr1	66272167	66272167	+	0.850574712643678	0.888888888888889	0.875	0.890756302521008	0.850649350649351	0.884615384615385	0.796116504854369	0.871428571428571	0.869565217391304	0.907216494845361	0.802721088435374	0.888198757763975	0.615720573455748
chr1	70558082	70558082	+	0.705882352941177	0.875	0.770491803278688	0.760869565217391	0.810810810810811	0.844444444444444	0.738095238095238	0.8	0.777777777777778	0.730769230769231	0.659574468085106	0.911764705882353	0.870900630523622
chr1	79551568	79551568	+	0.888888888888889	0.923076923076923	0.850574712643678	0.911764705882353	0.844827586206897	0.829787234042553	0.764705882352941	0.852941176470588	0.941176470588235	0.914285714285714	0.956521739130435	0.848101265822785	0.0258422847529328
chr1	79551626	79551626	+	0.915966386554622	0.869565217391304	0.949090909090909	0.94392523364486	0.922480620155039	0.86	0.901162790697674	0.930693069306931	0.865384615384615	0.945454545454545	0.929824561403509	0.904347826086957	0.808186909830972
chr1	79551797	79551797	+	0.877777777777778	0.956521739130435	0.855721393034826	0.865671641791045	0.88235294117647	0.823529411764706	0.818181818181818	0.866666666666667	0.787878787878788	0.875	0.829268292682927	0.875	0.24993997912843
chr1	79551802	79551802	+	0.816901408450704	0.744186046511628	0.905325443786982	0.915254237288136	0.822222222222222	0.808823529411765	0.894736842105263	0.773584905660377	0.851851851851852	0.8125	0.883561643835616	0.851063829787234	0.811669129547813
chr1	81426286	81426286	-	NA	1	1	0.958333333333333	0.888888888888889	0.583333333333333	1	1	NA	0.8	1	0.928571428571429	0.569742962555485
chr1	82551032	82551032	-	1	NA	0.878787878787879	0.88	0.918918918918919	1	1	0.7	NA	0.909090909090909	0.862068965517241	1	0.969335303544128
chr1	82551039	82551039	-	0.966666666666667	NA	1	0.884615384615385	0.953488372093023	0.95	0.833333333333333	0.846153846153846	NA	0.916666666666667	0.96875	0.974358974358974	0.351194317717644
chr1	82551090	82551090	-	0.972222222222222	0.833333333333333	0.895833333333333	0.973684210526316	0.979166666666667	1	0.85	1	NA	1	0.975	0.92	0.593413992468922
chr1	83031301	83031301	+	0.458333333333333	0.25	0.354838709677419	0.316666666666667	0.368421052631579	0.363636363636364	0.326923076923077	0.294117647058824	0.357142857142857	0.153846153846154	0.274193548387097	0.229508196721311	0.199441991981027
chr1	83031302	83031302	-	0.5	0.3	0.471698113207547	0.536585365853659	0.425531914893617	0.666666666666667	0.65	0.476190476190476	NA	0.833333333333333	0.346938775510204	0.480769230769231	0.612518518646052
chr1	83373401	83373401	-	0.894736842105263	NA	0.565217391304348	0.775	0.933333333333333	NA	0.923076923076923	0.6	0.636363636363636	0.75	0.64	0.833333333333333	0.667259961867187
chr1	83616904	83616904	-	0.838709677419355	0.91304347826087	0.885245901639344	0.9375	0.971014492753623	0.947368421052632	0.893617021276596	1	0.9	0.916666666666667	0.930232558139535	0.784313725490196	0.182463723565121
chr1	83616913	83616913	-	0.875	1	0.984375	0.886792452830189	0.905405405405405	0.883720930232558	0.9	0.857142857142857	0.923076923076923	0.869565217391304	0.954545454545455	0.943396226415094	0.316139373715304
chr1	84959881	84959881	-	0.5	0.416666666666667	0.518518518518518	0.333333333333333	0.454545454545455	NA	0.583333333333333	0.5	NA	0.583333333333333	0.481481481481481	0.257142857142857	0.664791035199573
chr1	84960014	84960014	-	1	1	0.92	0.933333333333333	0.948717948717949	1	0.904761904761905	1	NA	1	0.848484848484849	0.977272727272727	0.855313982860151
chr1	84960128	84960128	-	1	1	0.875	0.948275862068966	0.925925925925926	1	1	0.888888888888889	NA	0.916666666666667	1	0.911111111111111	0.948011380401975
chr1	84960157	84960157	-	0.8	0.846153846153846	0.736842105263158	0.653846153846154	0.659574468085106	0.8	0.588235294117647	0.631578947368421	NA	0.777777777777778	0.826086956521739	0.708333333333333	0.238227997801954
chr1	84962873	84962873	+	0.806451612903226	0.692307692307692	0.842857142857143	0.878048780487805	0.857142857142857	0.8	0.891304347826087	0.866666666666667	1	0.886363636363636	0.94	0.818181818181818	0.143572071218668
chr1	84962878	84962878	+	0.84375	0.961538461538462	0.957142857142857	0.902439024390244	0.922077922077922	0.844444444444444	0.978723404255319	0.862068965517241	1	0.904761904761905	0.877551020408163	0.944444444444444	0.763380159158113
chr1	84962885	84962885	+	0.9375	0.925925925925926	0.958904109589041	0.933333333333333	0.973684210526316	0.844444444444444	0.875	0.935483870967742	1	0.91304347826087	0.979591836734694	0.898305084745763	0.439624137313124
chr1	84962939	84962939	+	0.769230769230769	0.923076923076923	0.819672131147541	0.810810810810811	0.88	0.777777777777778	0.916666666666667	0.823529411764706	0.928571428571429	0.862068965517241	0.875	0.702127659574468	0.941042719433476
chr1	84962998	84962998	+	0.625	0.8	0.785714285714286	0.622222222222222	0.696969696969697	0.61764705882353	0.6875	0.625	NA	0.642857142857143	0.71875	0.659090909090909	0.576450907553046
chr1	84962999	84962999	-	0.923076923076923	0.842105263157895	0.8125	0.75	0.805555555555556	0.95	0.772727272727273	0.863636363636364	NA	0.823529411764706	0.787234042553192	0.941176470588235	0.936869981800269
chr1	84963056	84963056	+	1	1	0.88235294117647	0.921052631578947	0.894736842105263	0.966666666666667	0.923076923076923	0.9375	NA	0.933333333333333	0.885714285714286	0.888888888888889	0.379150759000579
chr1	84963057	84963057	-	0.888888888888889	0.863636363636364	0.929577464788732	0.987341772151899	0.925373134328358	0.945945945945946	0.977777777777778	0.885714285714286	1	1	0.918918918918919	0.9	0.576809972125526
chr1	84963069	84963069	+	1	0.909090909090909	0.931034482758621	0.933333333333333	1	1	0.916666666666667	1	NA	0.928571428571429	0.90625	0.886363636363636	0.0880150825898208
chr1	84963070	84963070	-	0.847826086956522	0.769230769230769	0.949367088607595	0.898876404494382	0.828947368421053	0.69047619047619	0.68	0.911764705882353	0.88235294117647	0.911764705882353	0.860759493670886	0.825396825396825	0.244898732154879
chr1	84963105	84963105	+	0.727272727272727	0.727272727272727	0.521739130434783	0.828571428571429	0.789473684210526	0.681818181818182	0.727272727272727	0.5	NA	0.461538461538462	0.7	0.82051282051282	0.928958170348989
chr1	84963106	84963106	-	0.4	0.433333333333333	0.51685393258427	0.475609756097561	0.518987341772152	0.477272727272727	0.609375	0.475	0.363636363636364	0.31578947368421	0.418367346938776	0.506329113924051	0.0877209788151863
chr1	84963310	84963310	-	0.833333333333333	NA	1	0.869565217391304	0.826086956521739	0.785714285714286	0.923076923076923	NA	1	0.941176470588235	0.928571428571429	0.91304347826087	0.198769144088963
chr1	84963386	84963386	+	1	1	1	1	0.941176470588235	0.954545454545455	1	1	NA	NA	1	1	0.201294017858203
chr1	84963387	84963387	-	0.818181818181818	NA	0.936170212765957	1	0.833333333333333	1	0.96551724137931	1	NA	0.75	0.954545454545455	0.962962962962963	0.721462940856707
chr1	84963695	84963695	+	0.444444444444444	0.571428571428571	0.518518518518518	0.535714285714286	0.27027027027027	0.178571428571429	0.333333333333333	0.375	NA	0.31578947368421	0.439024390243902	0.52	0.0117505458098432
chr1	84963725	84963725	+	1	NA	1	0.956521739130435	0.9375	0.96551724137931	1	1	NA	1	1	1	0.455530879476774
chr1	84963743	84963743	+	1	NA	1	0.894736842105263	0.958333333333333	0.896551724137931	1	0.875	NA	0.818181818181818	1	0.944444444444444	0.735635237353324
chr1	84964020	84964020	-	0.947368421052632	NA	0.821428571428571	0.941176470588235	0.838709677419355	0.789473684210526	0.944444444444444	0.833333333333333	NA	0.846153846153846	0.863636363636364	0.96875	0.579393012428683
chr1	84964097	84964097	-	0.933333333333333	1	0.886792452830189	0.824561403508772	0.87037037037037	0.705882352941177	0.793103448275862	0.75	NA	0.931034482758621	0.833333333333333	0.88235294117647	0.05767851977175
chr1	84964151	84964151	-	0.791666666666667	1	0.8	0.810810810810811	0.84	0.68	0.818181818181818	0.909090909090909	NA	0.952380952380952	0.933333333333333	0.945945945945946	0.181874077811437
chr1	84964175	84964175	-	1	0.916666666666667	0.787878787878788	0.972222222222222	0.893617021276596	1	1	1	NA	0.941176470588235	1	1	0.443990782510565
chr1	84964455	84964455	-	0.894736842105263	1	0.833333333333333	0.805555555555556	1	0.75	NA	1	NA	0.923076923076923	0.941176470588235	0.708333333333333	0.831504250341286
chr1	84965201	84965201	+	0.833333333333333	0.6	0.794117647058823	0.727272727272727	0.785714285714286	NA	0.75	0.857142857142857	NA	0.888888888888889	0.785714285714286	0.764705882352941	0.472542740055317
chr1	84965356	84965356	+	0.6	NA	0.739130434782609	0.85	0.578947368421053	0.916666666666667	0.636363636363636	0.8	NA	0.769230769230769	0.785714285714286	0.888888888888889	0.65101366622314
chr1	84966533	84966533	-	0.384615384615385	NA	0.382352941176471	0.172413793103448	0.166666666666667	0.115384615384615	0.115384615384615	0.2	NA	0.214285714285714	0.285714285714286	0.130434782608696	0.0910554633454147
chr1	84966545	84966545	-	0.875	NA	0.925925925925926	0.870967741935484	0.875	0.741935483870968	1	1	NA	0.636363636363636	0.692307692307692	1	0.451365558292638
chr1	84982566	84982566	+	0.333333333333333	NA	0.40625	0.25	0.5	0.625	0.4	0.5	NA	0.4	0.390243902439024	0.4	0.0418339628776162
chr1	84982567	84982567	-	0.533333333333333	0.7	0.407407407407407	0.638297872340426	0.433333333333333	0.434782608695652	0.538461538461538	0.5	NA	0.423076923076923	0.181818181818182	0.363636363636364	0.0442964376925714
chr1	84982696	84982696	-	0.8	1	0.75	0.755555555555556	0.75	0.769230769230769	0.416666666666667	0.857142857142857	NA	1	0.833333333333333	0.84	0.258919570918312
chr1	84982917	84982917	-	1	0.833333333333333	0.941176470588235	0.890909090909091	0.878048780487805	0.916666666666667	0.941176470588235	1	1	NA	0.980392156862745	0.981132075471698	0.269619762795362
chr1	84986338	84986338	+	0.714285714285714	NA	0.96969696969697	1	0.730769230769231	1	1	1	NA	1	1	0.625	0.899292576165931
chr1	84986339	84986339	-	1	NA	0.904761904761905	0.970588235294118	0.805555555555556	1	0.761904761904762	0.92	NA	0.909090909090909	1	0.964285714285714	0.304767663489933
chr1	84987763	84987763	-	0.866666666666667	NA	0.59375	0.645161290322581	0.63265306122449	0.638888888888889	0.588235294117647	0.647058823529412	NA	0.6	0.740740740740741	0.818181818181818	0.45289158424593
chr1	84987866	84987866	-	1	0.9	0.971428571428571	0.954545454545455	0.981132075471698	0.962962962962963	1	0.952380952380952	NA	0.916666666666667	1	0.962962962962963	0.769221640136529
chr1	84987884	84987884	-	0.933333333333333	NA	0.648648648648649	0.72	0.694915254237288	0.807692307692308	0.64	0.8	NA	0.666666666666667	0.673076923076923	0.666666666666667	0.472439938407193
chr1	84987904	84987904	-	0.631578947368421	0.461538461538462	0.625	0.627450980392157	0.75	0.48	0.62962962962963	0.625	NA	0.576923076923077	0.69811320754717	0.644444444444444	0.732116038370866
chr1	84987931	84987931	-	0.692307692307692	0.583333333333333	0.792452830188679	0.614035087719298	0.573770491803279	0.791666666666667	0.709677419354839	0.892857142857143	NA	0.846153846153846	0.60377358490566	0.772727272727273	0.647106244635233
chr1	84987981	84987981	-	0.8	1	0.836734693877551	0.925925925925926	0.96551724137931	0.958333333333333	0.972972972972973	0.961538461538462	NA	0.964285714285714	0.942307692307692	0.96551724137931	0.187918728488551
chr1	84988044	84988044	-	0.857142857142857	0.8125	0.829268292682927	0.826923076923077	1	1	0.928571428571429	0.875	0.9	1	0.918918918918919	0.928571428571429	0.00818733308301422
chr1	84988152	84988152	-	0.769230769230769	1	0.727272727272727	0.714285714285714	0.806451612903226	0.88235294117647	0.944444444444444	0.857142857142857	NA	0.916666666666667	0.67741935483871	0.771428571428571	0.547291331220784
chr1	84988365	84988365	+	1	1	1	1	1	1	1	1	NA	1	0.948717948717949	0.93939393939394	0.0289236242162948
chr1	84988366	84988366	-	0.96	NA	1	0.9375	1	0.84375	1	0.947368421052632	NA	0.863636363636364	1	0.978723404255319	0.920536269190672
chr1	84988385	84988385	+	1	1	0.954545454545455	0.942857142857143	0.981132075471698	0.954545454545455	0.964285714285714	0.964285714285714	NA	0.956521739130435	1	1	0.572089914688774
chr1	84988386	84988386	-	0.964285714285714	1	1	1	0.980392156862745	0.944444444444444	1	1	NA	1	0.974358974358974	1	0.751143075232663
chr1	84988477	84988477	-	1	0.818181818181818	0.958333333333333	1	0.9	1	1	NA	NA	1	0.869565217391304	1	0.926701193081344
chr1	84988841	84988841	-	0.95	0.928571428571429	0.972222222222222	0.857142857142857	0.935483870967742	0.777777777777778	0.928571428571429	0.833333333333333	NA	0.91304347826087	0.893617021276596	0.897959183673469	0.384852264326422
chr1	84989151	84989151	-	0.92	1	0.838709677419355	0.938775510204082	0.944444444444444	1	0.692307692307692	1	NA	0.857142857142857	0.897959183673469	0.957446808510638	0.962088705969282
chr1	84989165	84989165	-	1	0.9	0.944444444444444	0.777777777777778	0.7	0.892857142857143	0.909090909090909	0.888888888888889	NA	0.826086956521739	0.886792452830189	0.854166666666667	0.609001565962054
chr1	84989205	84989205	-	0.75	0.583333333333333	0.588235294117647	0.796610169491525	0.557692307692308	0.647058823529412	0.875	0.578947368421053	NA	0.473684210526316	0.578125	0.683333333333333	0.549840681467589
chr1	84989221	84989221	-	0.852941176470588	0.833333333333333	0.854545454545454	0.912280701754386	0.875	0.85	0.631578947368421	0.8125	NA	0.857142857142857	0.91304347826087	0.796610169491525	0.406658102834903
chr1	84989286	84989286	-	0.952380952380952	NA	1	0.777777777777778	0.945945945945946	0.91304347826087	0.923076923076923	1	NA	0.904761904761905	1	1	0.63912723975198
chr1	84989318	84989318	-	0.785714285714286	NA	0.851851851851852	0.78125	0.9	0.761904761904762	0.666666666666667	0.818181818181818	NA	0.888888888888889	0.951219512195122	0.80952380952381	0.305414932313128
chr1	84989625	84989625	+	1	NA	0.916666666666667	0.916666666666667	1	1	0.88235294117647	1	NA	1	1	1	0.389830730428318
chr1	84989663	84989663	+	0.818181818181818	NA	0.894736842105263	0.888888888888889	0.888888888888889	1	0.923076923076923	0.733333333333333	NA	1	1	0.875	0.429679632330612
chr1	84989939	84989939	-	0.307692307692308	NA	0.35	0.125	0.166666666666667	0.272727272727273	0.142857142857143	0.636363636363636	NA	0.0769230769230769	0.444444444444444	0.1	0.814133816474814
chr1	84990305	84990305	+	NA	0.692307692307692	0.741935483870968	0.851851851851852	0.909090909090909	0.923076923076923	0.6875	0.88235294117647	NA	0.785714285714286	0.818181818181818	0.958333333333333	0.449907728872211
chr1	84990388	84990388	+	0.636363636363636	0.916666666666667	0.756756756756757	0.62962962962963	0.84	0.636363636363636	0.85	0.941176470588235	NA	0.8125	0.826086956521739	1	0.3574907909031
chr1	84990814	84990814	+	0.555555555555556	NA	0.740740740740741	0.75	0.869565217391304	0.666666666666667	0.529411764705882	0.933333333333333	NA	1	0.909090909090909	0.857142857142857	0.164940061719149
chr1	84990815	84990815	-	0.789473684210526	0.666666666666667	0.921052631578947	0.848484848484849	0.790697674418605	0.928571428571429	0.833333333333333	0.928571428571429	NA	0.862068965517241	0.923076923076923	0.811320754716981	0.522821339132242
chr1	84991151	84991151	+	0.941176470588235	NA	0.970588235294118	1	0.92	0.923076923076923	0.952380952380952	1	NA	1	1	0.958333333333333	0.350659484632397
chr1	84991152	84991152	-	0.892857142857143	0.909090909090909	0.88235294117647	0.935483870967742	0.853658536585366	0.909090909090909	1	1	NA	1	0.977777777777778	0.971428571428571	0.15528135700731
chr1	84991313	84991313	+	0.95	NA	1	1	0.93939393939394	1	1	1	NA	0.941176470588235	1	0.904761904761905	0.405661062628414
chr1	84991325	84991325	+	0.777777777777778	NA	0.857142857142857	1	1	1	1	1	NA	1	1	0.941176470588235	0.0887153252269725
chr1	84992078	84992078	+	0.6875	1	0.95	0.771428571428571	0.777777777777778	0.863636363636364	0.846153846153846	0.785714285714286	NA	0.923076923076923	0.909090909090909	1	0.281417934976421
chr1	84992130	84992130	+	0.9375	1	0.947368421052632	0.84375	0.942857142857143	0.952380952380952	1	1	NA	0.705882352941177	1	1	0.624061304334431
chr1	84992416	84992416	+	1	NA	0.972972972972973	1	0.967741935483871	1	1	0.866666666666667	NA	1	0.976744186046512	1	0.521533621224055
chr1	84992417	84992417	-	1	1	1	0.980392156862745	0.980392156862745	0.96551724137931	1	1	NA	1	0.973684210526316	0.954545454545455	0.365832868008799
chr1	84992431	84992431	+	0.9	NA	0.944444444444444	0.904761904761905	0.971428571428571	1	0.95	0.8125	NA	1	1	1	0.218632866598034
chr1	84992432	84992432	-	1	1	1	0.94	0.98	0.896551724137931	0.962962962962963	0.944444444444444	1	1	0.857142857142857	0.857142857142857	0.369830524087939
chr1	84992608	84992608	+	1	NA	0.966666666666667	0.956521739130435	1	1	1	0.933333333333333	NA	1	1	1	0.479989267518802
chr1	84992609	84992609	-	1	1	1	0.979166666666667	0.976744186046512	0.862068965517241	0.970588235294118	0.923076923076923	1	1	0.972972972972973	0.94	0.0856358612142913
chr1	84992625	84992625	-	0.769230769230769	0.933333333333333	0.967741935483871	0.909090909090909	0.868421052631579	0.970588235294118	1	0.954545454545455	1	1	1	0.914893617021277	0.233401406184792
chr1	84992687	84992687	-	0.807692307692308	0.625	0.666666666666667	0.771428571428571	0.511111111111111	0.625	0.65	0.789473684210526	0.384615384615385	0.739130434782609	0.891891891891892	0.673913043478261	0.781571819431499
chr1	84992711	84992711	-	0.838709677419355	0.833333333333333	0.853658536585366	0.789473684210526	0.790697674418605	0.833333333333333	0.764705882352941	0.894736842105263	0.75	1	0.904761904761905	0.872340425531915	0.440649687215636
chr1	84992774	84992774	-	1	1	0.936170212765957	0.98	0.956521739130435	0.888888888888889	0.972222222222222	0.916666666666667	1	0.935483870967742	1	1	0.118147225666903
chr1	84992803	84992803	+	1	NA	0.931034482758621	0.93939393939394	0.96969696969697	0.823529411764706	1	1	NA	1	0.941176470588235	1	0.792377821953016
chr1	84992804	84992804	-	1	0.916666666666667	0.952380952380952	0.96	0.933333333333333	1	1	0.862068965517241	0.916666666666667	1	1	1	0.677923742011418
chr1	84992942	84992942	+	1	0.916666666666667	0.956521739130435	0.942857142857143	0.954545454545455	0.9	0.9	0.833333333333333	NA	0.952380952380952	0.90625	0.85	0.21519514571834
chr1	84992943	84992943	-	1	0.9375	0.968253968253968	1	0.924528301886792	0.909090909090909	0.875	0.92	1	0.857142857142857	0.983333333333333	0.934426229508197	0.126982140919771
