chr	start	end	strand	pvalue	qvalue	meth.diff
chr13	119488349	119488349	+	0.000293823896024497	0.0028265860837363	-25.1098901098901
chr14	43320086	43320086	+	0.000563746992198973	0.00499103326625533	-28.9473684210526
chr15	6683411	6683411	+	4.54968871534821e-05	0.000501436633962565	-40.8801696712619
chr15	45313160	45313160	+	0.00294370159534937	0.0202772089437504	-36.8055555555556
chr16	3174036	3174036	+	0.00196019256897172	0.0145709046134608	-25.2068394925538
chr17	3079414	3079414	+	8.44606145584802e-35	9.69019469959228e-33	-31.1586176340275
chr17	3079539	3079539	+	2.02023247311965e-45	4.56087064357128e-43	-34.6461006549634
chr17	3079551	3079551	+	1.25624889345431e-30	1.02231643345975e-28	-32.1457851373838
chr17	3079563	3079563	+	1.78328423992623e-30	1.41822782022549e-28	-33.6968910898872
chr17	3080717	3080717	+	5.36542515578982e-30	4.14919325236062e-28	-31.3403631090432
chr17	3080781	3080781	+	4.29234918584176e-29	3.00402225624261e-27	-25.3576932956589
chr17	3080915	3080915	+	3.92039683434244e-18	1.21403076305247e-16	-39.9887790167613
chr17	3082530	3082530	+	1.10561520225711e-29	8.36508522394379e-28	-35.8894480389807
chr17	13358287	13358287	+	0.00353785606824666	0.0234357447924503	-43.6363636363636
chr17	13371278	13371278	+	0.00563530489318916	0.0341020025130503	-29.9120234604106
chr17	13549691	13549691	+	1.97473939440461e-06	2.55694974765098e-05	-43.4234234234234
chr17	41880208	41880208	+	0.0075096050809767	0.0429908796991407	-27.4747474747475
chr18	3010268	3010268	+	0.00108706974987076	0.00881055303645993	-30.7780320366133
chr19	34586363	34586363	+	0.0011208578771627	0.00902690501991581	-30
chr2	177323246	177323246	+	0.00363377078796879	0.0239464485719179	-36.662749706228
chr3	15461439	15461439	+	0.0030883267074246	0.021035338625798	-36.3546798029557
chr3	75412897	75412897	+	0.00179346823528542	0.0134819312823296	-26.0662604722011
chr3	106201720	106201720	+	0.000727915610942033	0.00623081566059125	-43.8725490196078
chr4	146440011	146440011	+	0.00471582759216926	0.0295337427981274	-25.1276233692569
chr4	146446929	146446929	+	0.00211303417895277	0.0155501329340682	-30.2941176470588
chr4	146454908	146454908	+	4.3810391754879e-05	0.00048399248515007	-31.6602316602317
chr4	146525017	146525017	+	0.00203577780995563	0.0150687401586839	-25.982905982906
chr4	147188641	147188641	+	0.00131203167237761	0.0103755027382606	-31.8181818181818
chr4	147249883	147249883	+	0.00627600735417564	0.0372070770336863	-30.84495488105
chr4	147425208	147425208	+	0.000165835910800402	0.0016663474476492	-30.2477183833116
chr4	147425660	147425660	+	6.99689266539012e-05	0.000750469068155561	-31.5529540881654
chr4	147618970	147618970	+	0.000123555952916688	0.00127350894946552	-38.2063882063882
chr5	15022882	15022882	+	0.00189393811663937	0.0141535734786342	-33.0615942028986
chr5	15600528	15600528	+	0.00319076168662037	0.0215594977656963	-29.0051679586563
chr5	32723661	32723661	+	0.00879170055247746	0.0484565425037933	-27.4074074074074
chr5	32739321	32739321	+	2.20484356916655e-21	8.57261615252663e-20	-38.8023893458676
chr5	32739333	32739333	+	1.67483401942581e-23	7.46586654301164e-22	-44.1213750720184
chr5	32739345	32739345	+	9.39273913832751e-28	5.80940444874338e-26	-46.7065251005051
chr5	93506254	93506254	+	0.00642519033416906	0.0379628696143897	-25.7575757575758
chr5	93636009	93636009	+	0.00420712339511639	0.0268892836179924	-29.1941391941392
chr5	93668761	93668761	+	0.00251653342791855	0.0178984616798129	-25.3809523809524
chr5	95053800	95053800	+	0.00748642069047568	0.0429108053270674	-30.3874092009685
chr5	146261256	146261256	+	0.00548161951430846	0.033490520314586	-32.5
chr6	114523249	114523249	+	2.75837855819154e-05	0.000314152183100927	-47.6190476190476
chr7	5719718	5719718	+	0.00265026282755855	0.0186131442552198	-31.264367816092
chr7	106245739	106245739	+	8.51680459960107e-07	1.14957159367319e-05	-58.3333333333333
chr8	19698310	19698310	+	0.000836391619691158	0.00704819866635711	-27.7777777777778
chr8	19707464	19707464	+	6.27255448167067e-06	7.72186267997418e-05	-28.4688995215311
chr8	20284957	20284957	+	2.80362902153561e-05	0.000318528235464973	-28.6031349701762
chr8	20290146	20290146	+	0.00341121428239933	0.0227583941267125	-27.0634920634921
chr8	20366977	20366977	+	0.000380766010828303	0.00356258042431616	-27.6223776223776
chr8	20430218	20430218	+	0.00405122450921043	0.0261074579512042	-27.6190476190476
chr8	20437250	20437250	+	0.000958486194393582	0.00791039391492589	-30.0245098039216
chr8	20548572	20548572	+	0.000825308879478063	0.00697159429727686	-28.7037037037037
chr8	20557940	20557940	+	0.00111641799584337	0.00900150659983542	-42.0238095238095
chr8	20557942	20557942	+	1.3758857580679e-05	0.000162655506199628	-53.4313725490196
chr8	20590760	20590760	+	0.000146824670003734	0.00149572033247236	-36.5524060646012
chr8	20591275	20591275	+	0.00433848255119526	0.0276418509329436	-25.5920550038197
chr8	20599110	20599110	+	0.000933212879335936	0.00775209195014382	-26.6106442577031
chrX	169973021	169973021	+	4.91841653787336e-08	7.40253474089945e-07	-55.464480874317
chrX	169973121	169973121	+	8.29591243901209e-05	0.000881022188010667	-33.1839521980367
chrX	169978999	169978999	+	0.00540857770185713	0.0331891312643027	-27.7064955894146
chrX	169979068	169979068	+	2.15887244964751e-07	3.0929330343542e-06	-38.087042045734
chrX	169979078	169979078	+	1.4788704984224e-05	0.00017409503572142	-36.3809523809524
chrX	169979170	169979170	+	4.41123720774553e-07	6.13762751255769e-06	-38.5767790262172
chrX	169979204	169979204	+	3.05127619230944e-08	4.6830066966526e-07	-35.8119658119658
chrX	169979253	169979253	+	4.13355249987367e-08	6.28205774932545e-07	-35.1720430107527
chrX	169979278	169979278	+	1.36007900022028e-08	2.13459133482965e-07	-32.6590157556896
chrX	169979281	169979281	+	1.28222293220696e-13	2.88756078737488e-12	-40.4812834224599
chrX	169979293	169979293	+	5.38266352476538e-14	1.24121392190325e-12	-45.9551656920078
chrX	169979300	169979300	+	1.45635321494667e-10	2.65080924005122e-09	-38.2170259408111
chrX	169979321	169979321	+	1.50462009598071e-05	0.000176828878801595	-28.961038961039
chrX	169979324	169979324	+	2.49270963969535e-10	4.47890996350044e-09	-40.8604866548792
chrX	169979328	169979328	+	9.35806285421491e-09	1.48847444351501e-07	-34.7058823529412
chrX	169979334	169979334	+	5.67315945919111e-13	1.2254287962455e-11	-40.0841346153846
chrX	169979338	169979338	+	2.89157612472586e-05	0.000327987707424509	-27.3425499231951
chrX	169979383	169979383	+	6.39319974125155e-06	7.86346771142793e-05	-33.6231884057971
chrX	169981126	169981126	+	7.7539506758753e-06	9.4212526768722e-05	-38.6666666666667
chrX	169981233	169981233	+	1.36032130460013e-08	2.13459133482965e-07	-43.8339438339438
chrY	90740540	90740540	+	4.36463667165988e-05	0.000482561298306592	-29.1530747855503
chrY	90799327	90799327	+	1.64560841605469e-15	4.2576242555619e-14	-41.7506720430108
chrY	90799332	90799332	+	8.02928440550129e-07	1.08586188273073e-05	-27.973137973138
chrY	90799391	90799391	+	2.29368797581195e-14	5.41399363964487e-13	-42.1572613433079
chrY	90800715	90800715	+	1.8355622032449e-13	4.08466606822615e-12	-39.6178944885604
chrY	90800756	90800756	+	8.30997819632425e-12	1.65691743882746e-10	-32.732149463559
chrY	90800777	90800777	+	1.65647523216208e-32	1.54572340968688e-30	-56.1940298507463
chrY	90803613	90803613	+	1.83754022900971e-07	2.65704919375755e-06	-26.1184913727287
chrY	90803629	90803629	+	3.23596077586101e-11	6.12910282062943e-10	-30.7920059215396
chrY	90803650	90803650	+	2.3393620162627e-15	5.98615839868786e-14	-38.5680682152308
chrY	90803695	90803695	+	3.55930290361835e-07	5.00702736356704e-06	-27.4421571059065
chrY	90805139	90805139	+	9.10068158349316e-20	3.184578984623e-18	-43.6930783242259
chrY	90805164	90805164	+	1.08460162593715e-09	1.84772764614563e-08	-27.3050982363537
chrY	90805180	90805180	+	5.92654375794419e-18	1.80335720914628e-16	-34.4646503938539
chrY	90805201	90805201	+	2.39175547057899e-29	1.73459289705471e-27	-52.0384866275277
chrY	90807747	90807747	+	4.05622268101292e-09	6.62489598431747e-08	-27.8868333097962
chrY	90807769	90807769	+	2.91442798150002e-14	6.82166268289645e-13	-36.8214858869064
chrY	90807785	90807785	+	5.08740565822138e-09	8.25132455127279e-08	-28.5208333333333
chrY	90807806	90807806	+	5.93262165069846e-29	4.0310439077446e-27	-56.4625850340136
chrY	90807851	90807851	+	7.528204971227e-09	1.20564125179644e-07	-32.6269638290099
chrY	90808435	90808435	+	2.82301236748348e-09	4.68175228204155e-08	-36.3841101032218
chrY	90808578	90808578	+	1.56389781431106e-06	2.05154973536909e-05	-29.544930875576
chrY	90808587	90808587	+	1.51299768408611e-07	2.2037025402916e-06	-32.1898496240602
chrY	90808837	90808837	+	5.80031825850691e-35	6.70972235992187e-33	-50.9463051568315
chrY	90808869	90808869	+	1.669482899953e-26	9.57701671527811e-25	-51.1355311355311
chrY	90808877	90808877	+	9.19502318100337e-27	5.34040117239522e-25	-52.9822876653863
