chr	start	end	strand	pvalue	qvalue	meth.diff	target.row	dist.to.feature	feature.name	feature.strand	prom	exon	intron	CpGi	shores
chr1	88290134	88290134	+	0.00288224947511157	0.0326702340199291	-16.6928347131031	2828	-12491	XM_006529721.4	-	0	0	0	0	0
chr1	88296003	88296003	+	0.00218226094828219	0.0263330986290359	-18.9153439153439	2845	-10732	NM_134252.4	+	0	0	0	0	0
chr1	88299461	88299461	+	0.00209259327021789	0.0255006606051525	-8.61161524500907	2856	-7274	NM_134252.4	+	0	0	0	0	0
chr1	88305191	88305191	+	0.000175728740796729	0.00340030978135659	-27.8983050847458	2898	-1544	NM_134252.4	+	0	0	0	0	0
chr1	88305679	88305679	+	0.0016346665953631	0.0209348276246888	-15.9455916093084	2901	-1056	NM_134252.4	+	0	0	0	0	0
chr1	109441747	109441747	+	0.0041172039501417	0.0427452666886391	-11.4163226421086	2943	181391	XR_003949301.1	-	0	0	0	0	0
chr10	18229483	18229483	+	0.000585916740998101	0.00939234275047545	-29.1666666666667	3307	5499	NM_144820.4	-	0	0	1	0	0
chr10	22142940	22142940	+	0.000105122007223116	0.00220534593641299	-4.2228016804288	3319	6325	XM_017313965.2	-	0	0	1	0	0
chr10	58232236	58232236	+	0.00311064631250004	0.0349246333741922	-9.31747549605547	3454	854	XM_030245412.1	-	1	1	0	0	0
chr10	82955319	82955319	+	0.00500954373910149	0.049384559482522	-17.1988595866001	3513	-20683	XR_380633.3	-	0	0	0	0	1
chr11	3101286	3101286	+	0.00208408908377087	0.0254512028107187	-5.88235294117647	3589	-22716	NR_003517.2	+	0	0	0	0	0
chr11	3125971	3125971	+	2.70274532344415e-09	2.32644574039494e-07	-31.7216117216117	3619	1971	NR_003517.2	+	0	1	0	0	0
chr11	3126299	3126299	+	0.00278153245531733	0.0318334785359482	-10.4431548404115	3622	2299	NR_003517.2	+	0	0	1	0	0
chr11	3126967	3126967	+	7.95855918236198e-09	5.68006259049986e-07	-24.4196364677258	3626	2967	NR_003517.2	+	0	0	1	0	0
chr11	3126997	3126997	+	4.74931078513747e-05	0.00112516317177703	-8.78706393111164	3627	2997	NR_003517.2	+	0	0	1	0	0
chr11	3127555	3127555	+	0.00398039970227799	0.0416906573804568	-3.81225074138459	3633	3555	NR_003517.2	+	0	1	0	0	0
chr11	3127597	3127597	+	2.14229102532827e-16	6.61442938511932e-14	-17.3111807035107	3634	3597	NR_003517.2	+	0	1	0	0	0
chr11	3127605	3127605	+	1.4452458572395e-18	5.54768452767881e-16	-19.2429479086902	3635	3605	NR_003517.2	+	0	1	0	0	0
chr11	3127731	3127731	+	0.000536935388394242	0.00872533968471321	-12.0545632275838	3636	3731	NR_003517.2	+	0	0	1	0	0
chr11	3127795	3127795	+	2.49817779148939e-06	8.54962357862847e-05	-17.6061405612857	3637	3795	NR_003517.2	+	0	0	1	0	0
chr11	3128000	3128000	+	9.43632040756554e-06	0.000276903895055216	-5.40380993770824	3639	4000	NR_003517.2	+	0	0	1	0	0
chr11	3128814	3128814	+	1.98814128232488e-09	1.83357327353966e-07	-11.6273489307197	3640	4814	NR_003517.2	+	0	0	1	0	0
chr11	3128822	3128822	+	3.2955291597023e-05	0.00081684994545501	-7.28971489340153	3641	4822	NR_003517.2	+	0	0	1	0	0
chr11	3128980	3128980	+	4.53926195311588e-09	3.56187290273882e-07	-35.9714111391964	3643	4980	NR_003517.2	+	0	1	0	0	0
chr11	3129105	3129105	+	4.98596025963598e-18	1.81574958359658e-15	-17.8542510121457	3645	5105	NR_003517.2	+	0	1	0	0	0
chr11	3129118	3129118	+	2.60592897175881e-09	2.25678649256032e-07	-10.1637526353392	3647	5118	NR_003517.2	+	0	1	0	0	0
chr11	3132415	3132415	+	5.30318549050184e-09	4.09346180425448e-07	-9.98428472456159	3690	-4661	XR_872211.3	+	0	0	1	0	0
chr11	3132471	3132471	+	1.29115622715227e-22	7.33517590429093e-20	-13.9012703039181	3691	-4605	XR_872211.3	+	0	0	1	0	0
chr11	3133525	3133525	+	8.73981952413114e-41	1.0344106092841e-37	-28.803078754169	3696	-3551	XR_872211.3	+	0	0	1	0	0
chr11	3133533	3133533	+	2.25607442964795e-05	0.000593377959838217	-22.2477752224777	3697	-3543	XR_872211.3	+	0	0	1	0	0
chr11	3133543	3133543	+	2.39871744626589e-38	2.62064074566519e-35	-25.5871995400406	3698	-3533	XR_872211.3	+	0	0	1	0	0
chr11	3133660	3133660	+	4.53600103006746e-28	3.39071502836097e-25	-18.2952801528391	3700	-3416	XR_872211.3	+	0	0	1	0	0
chr11	3133677	3133677	+	2.48576982449081e-16	7.51164061276984e-14	-14.6352876654165	3701	-3399	XR_872211.3	+	0	0	1	0	0
chr11	3134719	3134719	+	0.00391553511720472	0.0411326016245896	-2.34585609103978	3713	-2357	XR_872211.3	+	0	1	1	0	0
chr11	3136653	3136653	+	2.3730865464121e-09	2.10651881332934e-07	-8.0025953779816	3733	-423	XR_872211.3	+	1	1	0	0	0
chr11	3136881	3136881	+	0.000438709376949753	0.00741770194381604	-3.81526104417671	3735	-195	XR_872211.3	+	1	0	1	0	0
chr11	3138543	3138543	+	3.02489706190239e-07	1.38586412897658e-05	-10.3420186824928	3747	1469	XR_872211.3	+	0	0	1	0	0
chr11	3139619	3139619	+	0.000373048032371138	0.0064692301140352	-10.0975329890992	3753	2545	XR_872211.3	+	0	1	1	0	0
chr11	3143822	3143822	+	0.00195615299175247	0.0241378865730582	-3.9410401274808	3785	6748	XR_872211.3	+	0	0	1	0	0
chr11	3143842	3143842	+	0.000243594817551167	0.00448149062011529	-3.74514609737496	3786	6768	XR_872211.3	+	0	0	1	0	0
chr11	3143951	3143951	+	2.18446285215289e-15	5.8538358729305e-13	-11.2414467253177	3787	6877	XR_872211.3	+	0	0	1	0	0
chr11	3144029	3144029	+	3.60480929626096e-29	3.19988270656166e-26	-20.8147607589444	3788	6955	XR_872211.3	+	0	0	1	0	0
chr11	3145266	3145266	+	0.00243742526394357	0.0286573561849719	-8.1076705120421	3798	8192	XR_872211.3	+	0	1	0	0	0
chr11	3145372	3145372	+	0.00247408891614904	0.028992417594507	-5.05198180636777	3799	8298	XR_872211.3	+	0	0	1	0	0
chr11	3145809	3145809	+	5.19002288881503e-08	3.00867263792051e-06	-8.32574498845565	3804	8735	XR_872211.3	+	0	0	1	0	0
chr11	3146143	3146143	+	0.00235614599287679	0.0280030953569527	-4.33610476960935	3807	9069	XR_872211.3	+	0	0	1	0	0
chr11	3147501	3147501	+	2.09972234347798e-06	7.41835417733076e-05	-9.32554619892118	3820	10183	XM_011243797.3	-	0	0	1	0	0
chr11	3147693	3147693	+	0.000711172209239151	0.0109077591055795	-3.96847395124068	3822	9991	XM_011243797.3	-	0	0	1	0	0
chr11	3147720	3147720	+	6.67896708098726e-10	7.02663317887303e-08	-9.07605614043292	3823	9964	XM_011243797.3	-	0	0	1	0	0
chr11	3147783	3147783	+	0.000300241773162988	0.00535710052778138	-5.98854199249846	3824	9901	XM_011243797.3	-	0	0	1	0	0
chr11	3159712	3159712	+	4.37669494755778e-05	0.00104648156054018	-9.86801242236025	3951	-2030	XM_017314847.2	-	0	0	1	0	0
chr11	3165502	3165502	+	0.000463573613382011	0.00768624023906458	-7.94670872143644	3991	-861	XM_011243798.1	-	1	0	1	0	0
chr11	3169737	3169737	+	0.000403100766336026	0.00689774728638309	-5.97718967076286	4015	-5096	XM_011243798.1	-	0	0	1	0	0
chr11	3169784	3169784	+	5.55699075271738e-06	0.000174226101805547	-8.49469822787583	4016	-5143	XM_011243798.1	-	0	0	1	0	0
chr11	3174417	3174417	+	5.50712667929278e-07	2.32221717341311e-05	-8.2283160608004	4061	-9776	XM_011243798.1	-	0	0	1	0	0
chr11	3174444	3174444	+	0.000668718031786373	0.0104599337310759	-7.50344579612872	4062	-9803	XM_011243798.1	-	0	0	1	0	0
chr11	3179415	3179415	+	0.00127302064219512	0.0172687344733997	-5.95600634941349	4114	14189	NM_030207.3	-	0	1	1	0	0
chr11	3180070	3180070	+	3.22557695641085e-05	0.000800908912746456	-9.39923379623867	4122	13534	NM_030207.3	-	0	0	1	0	0
chr11	3185074	3185074	+	0.00215747888288128	0.0261451230121427	-5.73515765526738	4162	8530	NM_030207.3	-	0	0	1	0	0
chr11	3185082	3185082	+	0.0018999950688974	0.0235883844257662	-5.95056862750457	4163	8522	NM_030207.3	-	0	0	1	0	0
chr11	3186342	3186342	+	0.00405323798357305	0.0422355345943854	-5.49762437241218	4183	7262	NM_030207.3	-	0	0	1	0	0
chr11	3191357	3191357	+	0.000171484503405311	0.00334553246341308	-6.46257433219016	4221	2247	NM_030207.3	-	0	0	1	0	1
chr11	3193318	3193318	+	0.00508009160904952	0.04965146856623	-4.26870779114885	4271	286	NM_030207.3	-	1	0	1	1	0
chr11	3195232	3195232	+	5.76781728580966e-05	0.00132340445669268	-7.71001080871012	4316	-1630	NM_030207.3	-	0	0	1	0	1
chr11	3198286	3198286	+	0.000455624114330631	0.00758714276682368	-7.28756474616311	4332	285	XM_017314842.2	-	1	1	1	0	0
chr11	5169351	5169351	+	0.000220982347197356	0.00412424705562574	-11.8421052631579	4361	-17030	XM_017314256.2	-	0	0	0	0	0
chr12	20227052	20227052	+	0.00129751502518221	0.0174841100900654	-22.1485411140584	4559	-13687	XM_030247026.1	+	0	0	0	0	0
chr12	20228491	20228491	+	0.00455868981521877	0.0461810471943738	-10.3260869565217	4592	-12248	XM_030247026.1	+	0	0	0	0	0
chr12	20229078	20229078	+	0.000455591905338425	0.00758714276682368	-26.3247863247863	4611	-11661	XM_030247026.1	+	0	0	0	0	0
chr12	20229187	20229187	+	0.00352766836020928	0.0382170187861798	-29.86743993372	4613	-11552	XM_030247026.1	+	0	0	0	0	0
chr12	20229624	20229624	+	0.000757139303043791	0.0114155446163416	-24.4362632305568	4626	-11115	XM_030247026.1	+	0	0	0	0	0
chr12	81278684	81278684	+	0.0024207131319466	0.0285080666820458	-26.6666666666667	4854	50402	NR_152198.1	+	0	0	1	0	0
chr13	3373544	3373544	+	0.00120673481546959	0.0165753631282588	-2.44921465399682	4941	96655	XR_873100.2	+	0	0	0	0	0
chr13	12889892	12889892	+	0.004960191215944	0.0492368508231876	-19.1452991452991	5136	-35870	XR_873141.1	+	0	0	0	0	0
chr13	27925073	27925073	+	0.00128564654930565	0.0173571172137938	-32.2884012539185	5282	50989	XR_003950786.1	+	0	0	0	0	0
chr13	65322737	65322737	+	0.000527086558260531	0.00860467429436188	-17.1428571428571	5353	25858	NM_001371118.1	-	0	0	0	0	0
chr13	66469662	66469662	+	0.000170170930103729	0.00332447222834885	-34.2857142857143	5357	-28545	NM_001290196.1	-	0	0	0	0	0
chr13	77439055	77439055	+	8.25706313359557e-06	0.000247934071374523	-44.8007329363262	5377	-237766	XR_003950763.1	+	0	0	1	0	0
chr13	119600605	119600605	+	0.00289813784457593	0.0327856416153563	-12.6228087073782	5607	-23214	NM_020279.3	+	0	0	1	0	0
chr13	119601439	119601439	+	0.00106523423954535	0.0150839794474913	-6.77772373902554	5619	-22380	NM_020279.3	+	0	0	1	0	0
chr13	119609702	119609702	+	0.0026565457581118	0.0306749551951078	-10.5072262367982	5687	-14117	NM_020279.3	+	0	1	0	0	0
chr13	119617382	119617382	+	0.000446373381980279	0.00750262651606017	-8.45673933909228	5765	-6437	NM_020279.3	+	0	0	0	0	0
chr14	8006061	8006061	+	0.000112812363863928	0.00232884191417304	-37.3015873015873	5801	-2008	NR_168596.1	-	0	0	1	0	0
chr14	19416371	19416371	+	0.000358597797575743	0.00623386379384207	-17.3913043478261	5839	-68505	XR_874378.3	+	0	0	0	0	0
chr14	19416502	19416502	+	0.00142170362652616	0.0187658632622662	-12.4891691537499	5840	-68374	XR_874378.3	+	0	0	0	0	0
chr14	19416560	19416560	+	0.00433167628438529	0.0444841770794398	-22.2222222222222	5842	-68316	XR_874378.3	+	0	0	0	0	0
chr14	19417318	19417318	+	0.004282005712374	0.0440696806616729	-5.56048592420165	5883	-67558	XR_874378.3	+	0	0	0	0	0
chr14	44527459	44527459	+	8.65688083422591e-05	0.0018714051373061	-43.6842105263158	6072	27316	XM_030247875.1	+	0	0	0	0	0
chr14	44531785	44531785	+	0.00223939792735861	0.0269082555138623	-25.4857786539003	6073	31642	XM_030247875.1	+	0	0	0	0	0
chr14	44723996	44723996	+	0.00142378107277842	0.0187740898173619	-34.5744680851064	6097	966	XM_030247957.1	-	1	1	0	0	0
chr14	63114128	63114128	+	0.00109276791366131	0.0153971077878163	-34.551282051282	6110	-8334	NM_007798.3	+	0	0	0	0	0
chr14	87830350	87830350	+	0.0013635529559283	0.0181671395450008	-10.2564102564103	6120	-114616	XR_003951273.1	-	0	0	0	0	0
chr14	106093026	106093026	+	0.00508305439575164	0.04965146856623	-9.75609756097561	6157	-13172	XM_006518780.4	+	0	0	0	0	0
chr15	6683411	6683411	+	0.000298952552994819	0.00534080701593835	-44.7826086956522	6189	-24938	XM_006520004.4	+	0	0	0	0	0
chr15	56034003	56034003	+	0.000235504053158706	0.00435275800773141	-35.8974358974359	6274	110601	XR_001781696.1	+	0	0	0	0	0
chr15	75086664	75086664	+	0.00353834351298373	0.0382341571964466	-1.68579536046151	6297	-16778	XR_003951660.1	+	0	0	0	0	0
chr15	75086768	75086768	+	0.00503064725312111	0.0495141447965171	-19.4444444444445	6304	-16674	XR_003951660.1	+	0	0	0	0	0
chr15	86194798	86194798	+	0.00284655440575856	0.0323949005544626	-24.957264957265	6334	-8540	XM_030248509.1	-	0	0	0	0	0
chr16	3120021	3120021	+	0.00459076314435803	0.0464397129010009	-22.2946544980443	6383	117211	XR_384618.3	+	0	0	0	0	0
chr16	3127919	3127919	+	0.000329040616191966	0.00577660585095754	-28.8517279821628	6393	125109	XR_384618.3	+	0	0	0	0	0
chr16	3340785	3340785	+	0.000232758129401054	0.00431003941641898	-35.2961672473868	6472	-127675	XR_384619.1	+	0	0	0	0	0
chr16	8502627	8502627	+	0.00348391932133699	0.0378875619916804	-23.4501347708895	6492	-10802	NM_001170978.1	+	0	0	0	0	0
chr16	43769550	43769550	+	1.34967982533023e-05	0.000381855268220468	-17.3913043478261	6623	7331	NM_007877.2	+	0	0	1	0	0
chr17	3079401	3079401	+	1.66314767768507e-14	3.80987627103724e-12	-17.1100821574299	6747	4783	NR_003519.3	-	0	1	0	0	0
chr17	3079414	3079414	+	6.94363005782698e-29	5.80108729376639e-26	-27.1282714984182	6748	4770	NR_003519.3	-	0	1	0	0	0
chr17	3079506	3079506	+	1.79060882799637e-07	8.95476367470787e-06	-2.83400809716599	6749	4678	NR_003519.3	-	0	1	0	0	0
chr17	3079539	3079539	+	5.40654082882476e-28	3.83938124403317e-25	-26.0233614536016	6750	4645	NR_003519.3	-	0	1	0	0	0
chr17	3079551	3079551	+	6.55033895864277e-20	2.90727118042263e-17	-25.4507038311925	6751	4633	NR_003519.3	-	0	1	0	0	0
chr17	3079563	3079563	+	4.21132428740804e-14	8.92720750911482e-12	-21.5925990304575	6752	4621	NR_003519.3	-	0	1	0	0	0
chr17	3080717	3080717	+	1.29029571714751e-11	1.81442754176379e-09	-18.4931490176891	6756	3467	NR_003519.3	-	0	0	1	0	0
chr17	3080781	3080781	+	2.85601651373186e-17	9.80943406707053e-15	-18.8778128701145	6757	3403	NR_003519.3	-	0	0	1	0	0
chr17	3080915	3080915	+	5.70703889127273e-05	0.00131370367759473	-15.6806466729147	6758	3269	NR_003519.3	-	0	1	0	0	0
chr17	3081116	3081116	+	3.66523714959393e-07	1.63699256684123e-05	-14.4578313253012	6762	3068	NR_003519.3	-	0	0	1	0	0
chr17	3081479	3081479	+	3.61804023278977e-05	0.000885966184277035	-10.6921305702289	6765	2705	NR_003519.3	-	0	0	1	0	0
chr17	3081542	3081542	+	6.46519464786706e-20	2.90727118042263e-17	-20.4508294391313	6766	2642	NR_003519.3	-	0	0	1	0	0
chr17	3082203	3082203	+	0.000149388406230548	0.00297576829088342	-7.12954640702386	6770	1981	NR_003519.3	-	0	0	1	0	0
chr17	3082530	3082530	+	2.89483846004915e-13	5.40981594035264e-11	-21.6212038552464	6775	1654	NR_003519.3	-	0	0	1	0	1
chr17	3082609	3082609	+	0.00187291638908151	0.0233337900690754	-13.1314548720252	6776	1575	NR_003519.3	-	0	0	1	0	1
chr17	3082669	3082669	+	9.37373620082933e-10	9.50947277049074e-08	-14.3471384182374	6779	1515	NR_003519.3	-	0	0	1	0	1
chr17	13194902	13194902	+	0.000861930699790711	0.0126376420736532	-18.1818181818182	6806	-10140	NR_033458.1	+	0	0	1	0	0
chr17	13226869	13226869	+	7.70140454539204e-05	0.00169599175428651	-45	6845	-3394	NM_001167913.2	+	0	1	1	0	0
chr17	13311392	13311392	+	0.00156528985901311	0.0201553807527916	-17.8571428571429	6891	16471	XR_876419.3	-	0	0	1	0	0
chr17	13413432	13413432	+	0.00287367213464928	0.0326511852797279	-12.9032258064516	6938	-14227	XR_003952455.1	-	0	0	0	0	0
chr17	29104812	29104812	+	0.000567429550678297	0.00913724167207492	-19.122896481387	7031	-9316	XM_006524595.1	+	0	0	0	0	0
chr18	67079872	67079872	+	0.000812476271861399	0.0120568451822184	-19.4022988505747	7959	-8426	NM_177137.5	+	0	0	0	0	0
chr2	20900078	20900078	+	0.000820929190914402	0.0121452431341437	-40.625	8180	57455	XM_011238986.3	-	0	0	1	0	0
chr2	20900124	20900124	+	0.000767915295631603	0.0115168864967386	-40.5376344086022	8182	57409	XM_011238986.3	-	0	0	1	0	0
chr2	20900142	20900142	+	8.42358275572897e-05	0.00182547293064051	-47.8110599078341	8185	57391	XM_011238986.3	-	0	0	1	0	0
chr2	38118505	38118505	+	0.000402288645527183	0.0068921543031815	-10.8128766394895	8232	124968	XM_017317481.1	-	0	0	1	0	0
chr2	77896182	77896182	+	0.00242535646464457	0.0285390856723223	-15.9183673469388	8266	49964	XM_006500435.4	-	0	1	1	0	0
chr2	98662624	98662624	+	1.5687637910988e-05	0.000433477126075993	-16.8918486264968	8327	47768	XR_374818.2	-	0	0	0	0	0
chr2	98662903	98662903	+	0.00437999295039732	0.0448506455161943	-0.671864917475549	8348	47489	XR_374818.2	-	0	0	0	0	0
chr2	98665192	98665192	+	0.000118699763929461	0.00243621441391222	-0.758982599449054	8378	45200	XR_374818.2	-	0	0	0	0	0
