chr	start	end	strand	pvalue	qvalue	meth.diff	target.row	dist.to.feature	feature.name	feature.strand	prom	exon	intron	CpGi	shores
chr1	24615735	24615735	+	0.846761857403335	0.797613992088755	0.0886029857992476	73	-27814	XM_006495645.4	-	0	0	0	0	0
chr1	24615793	24615793	+	0.131456927047354	0.326273360259355	-0.753592216629643	74	-27872	XM_006495645.4	-	0	0	0	0	0
chr1	24615812	24615812	+	0.0143189098757425	0.0862597652207612	-1.6487323943662	75	-27891	XM_006495645.4	-	0	0	0	0	0
chr1	24615935	24615935	+	0.133527217793204	0.328792271415375	-0.994210923735213	76	-28014	XM_006495645.4	-	0	0	0	0	0
chr1	24615938	24615938	+	0.22906249074559	0.433379365027627	-0.833371362776313	77	-28017	XM_006495645.4	-	0	0	0	0	0
chr1	24615996	24615996	+	0.648850868301728	0.71161272932998	-0.341614906832298	78	-28075	XM_006495645.4	-	0	0	0	0	0
chr1	24616008	24616008	+	0.400238375900225	0.57071228136783	-0.672413793103448	79	-28087	XM_006495645.4	-	0	0	0	0	0
chr1	24616146	24616146	+	0.706799452853345	0.738313558699599	-1.45175924992439	80	-28225	XM_006495645.4	-	0	0	0	0	0
chr1	24616155	24616155	+	0.855031738967601	0.800221140754987	1.00456621004566	81	-28234	XM_006495645.4	-	0	0	0	0	0
chr1	25520465	25520465	+	0.00862666170130792	0.0615230062207254	7.27574750830564	82	12175	XM_006495818.4	-	0	0	1	0	0
chr1	25520478	25520478	+	0.764645297511525	0.763886565279225	-0.755911616487914	83	12162	XM_006495818.4	-	0	0	1	0	0
chr1	25520496	25520496	+	0.814529063167816	0.784033232805702	-0.454545454545452	84	12144	XM_006495818.4	-	0	0	1	0	0
chr1	25520528	25520528	+	0.811822813648209	0.78259165520424	0.786701631183606	85	12112	XM_006495818.4	-	0	0	1	0	0
chr1	26535044	26535044	+	0.398322558273468	0.569030308253682	-6.26486915146709	86	-84614	XR_001778848.1	+	0	0	0	0	0
chr1	26535178	26535178	+	0.565591199984805	0.668667673024934	-3.5820895522388	87	-84480	XR_001778848.1	+	0	0	0	0	0
chr1	26686953	26686953	+	0.962617009830965	0.828714267000608	-0.344234079173844	88	508	NM_001033764.3	-	1	0	1	0	0
chr1	26688226	26688226	+	0.552785900091198	0.66205865222487	-6.09022556390978	89	-767	NM_001033764.3	-	1	0	1	0	0
chr1	31815244	31815244	+	0.780344490984052	0.770637467223005	-0.716740304369168	90	-158507	XR_003949215.1	-	0	0	0	0	0
chr1	31815275	31815275	+	0.384832158680207	0.559310349185868	2.70908585718255	91	-158538	XR_003949215.1	-	0	0	0	0	0
chr1	31815356	31815356	+	0.617688441740251	0.694966721125117	2.65188042430087	92	-158619	XR_003949215.1	-	0	0	0	0	0
chr1	33163948	33163948	+	0.217310268257975	0.422458871921082	-3.82002157874785	93	12219	XR_865316.3	-	0	0	1	0	0
chr1	33539049	33539049	+	0.964005706500188	0.828714267000608	0.348432055749126	94	3401	XM_011238455.2	-	0	0	1	0	0
chr1	34604957	34604957	+	0.163788513599962	0.367401218125086	-3.57142857142857	95	25190	XM_006495821.4	+	0	0	0	0	0
chr1	37790886	37790886	+	0.317390990996817	0.505661973658356	-12.202380952381	96	51562	XM_017319578.2	-	0	0	1	0	0
chr1	37790944	37790944	+	0.31563235051204	0.504549897561929	11.609756097561	97	51504	XM_017319578.2	-	0	0	1	0	0
chr1	37790976	37790976	+	0.327278276700315	0.513447689702872	-13.7362637362637	98	51472	XM_017319578.2	-	0	0	1	0	0
chr1	40199662	40199662	+	0.235124353430953	0.438506489808395	8.19512195121951	99	-22818	XM_006495713.3	+	0	0	0	0	0
chr1	40199852	40199852	+	0.361299481796755	0.542448449564708	4.65909090909091	100	-22628	XM_006495713.3	+	0	0	0	0	0
chr1	43777812	43777812	+	0.733035624634575	0.750545655051238	-2.01465201465201	101	47212	NM_024283.3	+	0	0	1	0	0
chr1	43777838	43777838	+	0.274949811908677	0.472302939916069	-6.33001422475107	102	47238	NM_024283.3	+	0	0	1	0	0
chr1	43777873	43777873	+	0.623292768950857	0.697970656118756	-3.37461300309598	103	47273	NM_024283.3	+	0	0	1	0	0
chr1	43777899	43777899	+	0.383130270807125	0.558065103006619	-2.66315962518494	104	47299	NM_024283.3	+	0	0	1	0	0
chr1	43777934	43777934	+	0.330754291965413	0.516446427043815	-9.30769230769232	105	47334	NM_024283.3	+	0	0	1	0	0
chr1	43778056	43778056	+	0.158122779699309	0.36008154574007	4.76190476190477	106	47456	NM_024283.3	+	0	0	1	0	0
chr1	43778082	43778082	+	1	0.828714267000608	0	107	47482	NM_024283.3	+	0	0	1	0	0
chr1	43778117	43778117	+	0.740291551972943	0.754162766351455	3.66300366300366	108	47517	NM_024283.3	+	0	0	1	0	0
chr1	43778448	43778448	+	0.546277082586851	0.659602642974324	2.49597423510467	109	47848	NM_024283.3	+	0	0	1	0	0
chr1	43778461	43778461	+	0.0922374183684328	0.267370742972336	-9.27288784221372	110	47861	NM_024283.3	+	0	0	1	0	0
chr1	43778483	43778483	+	0.954558621727631	0.828714267000608	0.233009708737864	111	47883	NM_024283.3	+	0	0	1	0	0
chr1	43778509	43778509	+	0.169665432474007	0.373538557715131	-6.69767441860465	112	47909	NM_024283.3	+	0	0	1	0	0
chr1	43778544	43778544	+	0.115046470873656	0.302432411370198	-8.99125668798121	113	47944	NM_024283.3	+	0	0	1	0	0
chr1	43778570	43778570	+	0.551013335292707	0.661192546116899	2.98967483433503	114	47970	NM_024283.3	+	0	0	1	0	0
chr1	43778605	43778605	+	0.784769986092785	0.772211456848297	2.64127764127764	115	47980	NM_001368289.1	-	0	0	1	0	0
chr1	43778631	43778631	+	0.369725276844559	0.548602436653623	-1.88679245283019	116	47954	NM_001368289.1	-	0	0	1	0	0
chr1	43778692	43778692	+	0.694104819804532	0.73298121955147	-4.18679549114333	117	47893	NM_001368289.1	-	0	0	1	0	0
chr1	43778753	43778753	+	1	0.828714267000608	0	118	47832	NM_001368289.1	-	0	0	1	0	0
chr1	46567506	46567506	+	0.535486594403587	0.654305344602373	4.49122807017543	119	-62039	XM_006496387.4	+	0	0	1	0	0
chr1	46567520	46567520	+	0.804004616140956	0.780105267850781	1.00108225108225	120	-62025	XM_006496387.4	+	0	0	1	0	0
chr1	46567525	46567525	+	0.574063313104777	0.673186191945727	1.75388154111559	121	-62020	XM_006496387.4	+	0	0	1	0	0
chr1	46567694	46567694	+	0.916366883589882	0.819013179484795	-0.194060570420462	122	-61851	XM_006496387.4	+	0	0	1	0	0
chr1	46567701	46567701	+	0.264318774702718	0.464680054238285	3.4621578099839	123	-61844	XM_006496387.4	+	0	0	1	0	0
chr1	46567752	46567752	+	0.836185194664694	0.792339752994148	1.19617224880383	124	-61793	XM_006496387.4	+	0	0	1	0	0
chr1	54027105	54027105	+	0.0928895868865328	0.268413132206605	-7.40740740740741	125	-48203	XM_006496069.4	-	0	0	1	0	0
chr1	54411203	54411203	+	0.291722943548394	0.485861022776084	-11.8758434547908	126	27824	NM_001033194.3	-	0	0	1	0	0
chr1	54411331	54411331	+	0.87424467475732	0.807080286623527	-1.27272727272727	127	27696	NM_001033194.3	-	0	0	1	0	0
chr1	55780178	55780178	+	1	0.828714267000608	0	128	-108504	XR_373419.4	+	0	0	0	0	0
chr1	55780182	55780182	+	1	0.828714267000608	0	129	-108500	XR_373419.4	+	0	0	0	0	0
chr1	56782069	56782069	+	0.0339996450670231	0.151526607765109	20.0308166409861	130	-103328	XR_003947825.1	+	0	0	0	0	0
chr1	56782076	56782076	+	0.000116191261799418	0.00188195300646954	29.0224187890804	131	-103321	XR_003947825.1	+	0	0	0	0	0
chr1	56782079	56782079	+	0.000178430692410283	0.00272186112736711	26.9292505247561	132	-103318	XR_003947825.1	+	0	0	0	0	0
chr1	56782114	56782114	+	2.41875298278224e-05	0.000482407603652401	20.8310094813162	133	-103283	XR_003947825.1	+	0	0	0	0	0
chr1	56782116	56782116	+	6.57340399488198e-07	1.86792908103424e-05	23.7616099071207	134	-103281	XR_003947825.1	+	0	0	0	0	0
chr1	56782118	56782118	+	4.5408590048997e-06	0.00010963137946097	21.6478059106082	135	-103279	XR_003947825.1	+	0	0	0	0	0
chr1	56782128	56782128	+	0.00139855941036935	0.0154060344009343	13.5854341736695	136	-103269	XR_003947825.1	+	0	0	0	0	0
chr1	56782181	56782181	+	0.384595252828676	0.559310349185868	2.84591194968553	137	-103216	XR_003947825.1	+	0	0	0	0	0
chr1	56782214	56782214	+	0.00187458039167807	0.0195434780799062	10.9232960495999	138	-103183	XR_003947825.1	+	0	0	0	0	0
chr1	56782218	56782218	+	0.619086495406078	0.695906451824166	1.78340168357436	139	-103179	XR_003947825.1	+	0	0	0	0	0
chr1	56782222	56782222	+	0.154793050348729	0.355756800958652	5.12422360248447	140	-103175	XR_003947825.1	+	0	0	0	0	0
chr1	56782229	56782229	+	0.0042695180799326	0.0369533189038682	9.49206349206349	141	-103168	XR_003947825.1	+	0	0	0	0	0
chr1	56782261	56782261	+	0.0264762776783694	0.12959188370903	7.60704819233836	142	-103136	XR_003947825.1	+	0	0	0	0	0
chr1	56782267	56782267	+	0.0613176337551585	0.212014872187729	6.43648763853367	143	-103130	XR_003947825.1	+	0	0	0	0	0
chr1	56782286	56782286	+	0.629037374837187	0.700677177722478	1.78690344062153	144	-103111	XR_003947825.1	+	0	0	0	0	0
chr1	56782324	56782324	+	0.0423290696013941	0.170862612053091	8.64130434782609	145	-103073	XR_003947825.1	+	0	0	0	0	0
chr1	56782330	56782330	+	0.195009849443008	0.40198263221971	6.52361751152073	146	-103067	XR_003947825.1	+	0	0	0	0	0
chr1	56782362	56782362	+	0.000630987538370922	0.0079146063569454	25.0265486725664	147	-103035	XR_003947825.1	+	0	0	0	0	0
chr1	56782368	56782368	+	0.0116076345788411	0.0751468107372247	21.6549295774648	148	-103029	XR_003947825.1	+	0	0	0	0	0
chr1	56782373	56782373	+	0.0995338062773171	0.279287278365448	14.7540983606557	149	-103024	XR_003947825.1	+	0	0	0	0	0
chr1	59347348	59347348	+	0.484611050707945	0.626971427549603	1.02751279310331	150	21051	XR_003947832.1	-	0	0	1	0	0
chr1	59347355	59347355	+	0.245717746345676	0.448342144100659	-1.44570571856929	151	21044	XR_003947832.1	-	0	0	1	0	0
chr1	59347426	59347426	+	0.962880351910771	0.828714267000608	-0.0447571226764754	152	20973	XR_003947832.1	-	0	0	1	0	0
chr1	59347454	59347454	+	0.0456514413152708	0.178418024963002	2.81321899184271	153	20945	XR_003947832.1	-	0	0	1	0	0
chr1	59347460	59347460	+	0.359126442657214	0.540646828032097	0.870631128991706	154	20939	XR_003947832.1	-	0	0	1	0	0
chr1	59347474	59347474	+	0.927299515268712	0.823398532595495	-0.10186960690316	155	20925	XR_003947832.1	-	0	0	1	0	0
chr1	59347516	59347516	+	0.0742413689438173	0.237207497667167	3.0869689717944	156	20883	XR_003947832.1	-	0	0	1	0	0
chr1	66018569	66018569	+	0.811166574083518	0.78231116714003	-1.1087420042644	157	92049	NM_027010.3	+	0	0	0	0	0
chr1	66018582	66018582	+	1	0.828714267000608	0	158	92062	NM_027010.3	+	0	0	0	0	0
chr1	66018584	66018584	+	0.0958774092590487	0.272707104196627	4.16666666666666	159	92064	NM_027010.3	+	0	0	0	0	0
chr1	66272056	66272056	+	0.666149767910998	0.720218954046243	-0.89126559714795	160	-30062	XM_006495748.4	+	0	0	1	0	0
chr1	66272087	66272087	+	0.00507687054387813	0.0423707316582626	6.16795366795367	161	-30031	XM_006495748.4	+	0	0	1	0	0
chr1	66272167	66272167	+	0.360225049966076	0.541476091481224	2.49432710769768	162	-29951	XM_006495748.4	+	0	0	1	0	0
chr1	70558082	70558082	+	0.0518963757653563	0.192761605341185	-11.5942028985507	163	-38733	XR_003949173.1	+	0	0	1	0	0
chr1	79551568	79551568	+	0.0705166662988187	0.229823181144743	7.52082544490723	164	-37705	XR_003949286.1	-	0	0	0	0	0
chr1	79551626	79551626	+	0.325747682302794	0.512366176908179	1.69298847943847	165	-37763	XR_003949286.1	-	0	0	0	0	0
chr1	79551797	79551797	+	0.903146531856585	0.815044921855931	0.336700336700335	166	-37934	XR_003949286.1	-	0	0	0	0	0
chr1	79551802	79551802	+	0.432903061722393	0.593094618145925	2.35672697387459	167	-37939	XR_003949286.1	-	0	0	0	0	0
chr1	82551031	82551031	+	0.727554087642688	0.748144147706289	-1.33689839572193	168	-10058	XM_011238652.1	-	0	0	1	0	0
chr1	82551038	82551038	+	0.0842425223285629	0.255436979195785	7.42887249736565	169	-10065	XM_011238652.1	-	0	0	1	0	0
chr1	82551089	82551089	+	0.774639567050221	0.76807686972662	-0.934579439252337	170	-10116	XM_011238652.1	-	0	0	1	0	0
chr1	83031187	83031187	+	0.40781995139918	0.575572798122044	6.07923497267759	171	-3844	XM_006496580.3	-	0	0	1	0	0
chr1	83031301	83031301	+	0.0271914046821838	0.131594948603485	-9.27943214641918	172	-3958	XM_006496580.3	-	0	0	1	0	0
chr1	83373538	83373538	+	0.0875921155999794	0.259903047741044	-12.3940677966102	173	34180	XM_006496576.4	-	0	0	1	0	0
chr1	83616903	83616903	+	0.130028554050063	0.323900789312723	-5.31582238899313	174	-208493	XM_006496577.4	-	0	0	0	0	0
chr1	83616912	83616912	+	0.272612129618246	0.471273535382783	3.29134498171475	175	-208502	XM_006496577.4	-	0	0	0	0	0
chr1	84958518	84958518	+	0.0525340624524977	0.194058226957031	5.71428571428572	176	-23238	XM_006496551.4	-	0	0	0	0	0
chr1	84958522	84958522	+	0.459723096917039	0.610693443461159	-4.85485485485486	177	-23242	XM_006496551.4	-	0	0	0	0	0
chr1	84958531	84958531	+	1	0.828714267000608	0	178	-23251	XM_006496551.4	-	0	0	0	0	0
chr1	84958535	84958535	+	0.677115693610066	0.725043235021328	1.95286195286195	179	-23255	XM_006496551.4	-	0	0	0	0	0
chr1	84958697	84958697	+	0.675874893218342	0.724451387545301	3.17460317460317	180	-23417	XM_006496551.4	-	0	0	0	0	0
chr1	84959880	84959880	+	0.945565981405814	0.828714267000608	0.574162679425838	181	-24600	XM_006496551.4	-	0	0	0	0	0
chr1	84960013	84960013	+	0.133425567935734	0.32868245879532	-3.88243831640058	182	-24733	XM_006496551.4	-	0	0	0	0	0
chr1	84960127	84960127	+	0.921926989394531	0.821776798710679	0.370370370370365	183	-24847	XM_006496551.4	-	0	0	0	0	0
chr1	84960156	84960156	+	0.284312066065446	0.479738978019156	7.09750566893424	184	-24876	XM_006496551.4	-	0	0	0	0	0
chr1	84960224	84960224	+	0.0431667647025611	0.172617338742106	-10.4636591478697	185	-24944	XM_006496551.4	-	0	0	0	0	0
chr1	84961674	84961674	+	0.126085412389986	0.318542801514075	20.3252032520325	186	-26394	XM_006496551.4	-	0	0	0	0	0
chr1	84962873	84962873	+	0.973980344785898	0.828714267000608	-0.0984705635868388	187	-27593	XM_006496551.4	-	0	0	0	0	0
chr1	84962878	84962878	+	0.1829755878616	0.387946980556729	3.68663594470046	188	-27598	XM_006496551.4	-	0	0	0	0	0
chr1	84962885	84962885	+	0.294971366845486	0.487938375675262	3.65169819922498	189	-27605	XM_006496551.4	-	0	0	0	0	0
chr1	84962939	84962939	+	0.0532170863064997	0.195524916895706	-7.49049088023002	190	-27659	XM_006496551.4	-	0	0	0	0	0
chr1	84962998	84962998	+	0.640282692016415	0.707147422655258	-1.91612083292599	191	-27718	XM_006496551.4	-	0	0	0	0	0
chr1	84963056	84963056	+	0.992958882581693	0.828714267000608	-0.0195444636548081	192	-27776	XM_006496551.4	-	0	0	0	0	0
chr1	84963069	84963069	+	0.0239915744455093	0.121607576289416	7.10208416301606	193	-27789	XM_006496551.4	-	0	0	0	0	0
chr1	84963105	84963105	+	0.25448153475927	0.456231563690277	-4.9011610517443	194	-27825	XM_006496551.4	-	0	0	0	0	0
chr1	84963309	84963309	+	0.148166215147204	0.348549960885191	6.77194047980564	195	-28029	XM_006496551.4	-	0	0	0	0	0
chr1	84963386	84963386	+	0.631036516075666	0.702234100764617	1.26199415936588	196	-28106	XM_006496551.4	-	0	0	0	0	0
chr1	84963695	84963695	+	0.0430555209569911	0.172547753158703	16.4021164021164	197	-28415	XM_006496551.4	-	0	0	0	0	0
chr1	84963725	84963725	+	0.100039329606518	0.280185216185087	3.8961038961039	198	-28445	XM_006496551.4	-	0	0	0	0	0
chr1	84963743	84963743	+	0.0604896115001872	0.210268804940906	8.16326530612245	199	-28463	XM_006496551.4	-	0	0	0	0	0
chr1	84963776	84963776	+	0.280860904654223	0.477997289899414	10.9625668449198	200	-28496	XM_006496551.4	-	0	0	0	0	0
chr1	84964019	84964019	+	0.0752944157186601	0.239618366868721	11.2457912457912	201	-28739	XM_006496551.4	-	0	0	0	0	0
chr1	84964096	84964096	+	0.0638301555294197	0.21671953253951	8.30536912751678	202	-28816	XM_006496551.4	-	0	0	0	0	0
chr1	84964150	84964150	+	0.000490769095204957	0.00641910105207595	16.8421052631579	203	-28870	XM_006496551.4	-	0	0	0	0	0
chr1	84964174	84964174	+	0.0119085193457803	0.0761353456401107	6.02409638554217	204	-28894	XM_006496551.4	-	0	0	0	0	0
chr1	84965201	84965201	+	0.264357989970491	0.464680054238285	-11.4446529080675	205	-29921	XM_006496551.4	-	0	0	0	0	0
chr1	84965689	84965689	+	0.0526313472860313	0.194255684958701	-8.33333333333334	206	-30409	XM_006496551.4	-	0	0	0	0	0
chr1	84966532	84966532	+	0.668994886000704	0.721532664066796	2.31703582729407	207	-31252	XM_006496551.4	-	0	0	0	0	0
chr1	84966544	84966544	+	0.119313831402524	0.308526109033735	-8.62864077669903	208	-31264	XM_006496551.4	-	0	0	0	0	0
chr1	84966563	84966563	+	0.444770409398402	0.601720977611399	-6.10225398570643	209	-31283	XM_006496551.4	-	0	0	0	0	0
chr1	84966580	84966580	+	0.799278282569641	0.778153978892425	-2.09217707701637	210	-31300	XM_006496551.4	-	0	0	0	0	0
chr1	84974969	84974969	+	0.151675349020634	0.352620741186477	2.94117647058824	211	-39689	XM_006496551.4	-	0	0	0	0	0
chr1	84976330	84976330	+	0.357862496046999	0.539550010965101	6.46298472385429	212	-41050	XM_006496551.4	-	0	0	0	0	0
