chr	start	end	strand	pvalue	qvalue	meth.diff
chr1	24614908	24614908	+	0.82243156430696	0.885320040439806	-0.0818393507110077
chr1	24615003	24615003	+	0.798177087860285	0.87889282152817	-0.115605326202017
chr1	24615033	24615033	+	0.584501166352657	0.792607266397128	-0.236471494966952
chr1	24615091	24615091	+	0.579209991509918	0.789785120029294	-0.268622191229757
chr1	24615114	24615114	+	0.801368471675587	0.879569833265522	-0.0821626966814996
chr1	24615139	24615139	+	0.994278622428415	0.895617013109918	-0.0027268760907505
chr1	24615144	24615144	+	0.632110699903645	0.814575520102611	-0.165150276107846
chr1	24615165	24615165	+	0.186171826523099	0.525301023609817	-0.426989619377163
chr1	24615187	24615187	+	0.501470058499925	0.747577691796883	-0.28733471258659
chr1	24615241	24615241	+	0.0866560142414142	0.379921894744351	-0.760019388427619
chr1	24615277	24615277	+	0.374203689143729	0.662445251093916	-0.39958026073512
chr1	24615286	24615286	+	0.25523705195676	0.5770623578434	-0.476020146750321
chr1	24615301	24615301	+	0.688033878031136	0.838196695281162	-0.210381130296629
chr1	24615321	24615321	+	0.733514565189709	0.855370069255318	0.178893737576824
chr1	24615437	24615437	+	0.730918415110265	0.854745080387199	-0.156359442766076
chr1	24615532	24615532	+	0.919492268888642	0.895617013109918	0.0428499154704398
chr1	24615691	24615691	+	0.266609964793894	0.583935913554428	-0.640449562863356
chr1	24615735	24615735	+	0.538772989336484	0.769489137520177	-0.342667178110216
chr1	24615793	24615793	+	0.442947464814629	0.709475463152338	-0.408073716542343
chr1	24615812	24615812	+	0.695729140230095	0.84160554806873	-0.207183398565997
chr1	24615935	24615935	+	0.783670041449256	0.875423454881353	-0.189762012262552
chr1	24615938	24615938	+	0.655329558210649	0.824192338289175	-0.322720616152302
chr1	24615996	24615996	+	0.690798419842706	0.839461889394915	-0.304969596877111
chr1	24616008	24616008	+	0.535119426666811	0.767974158037591	-0.499858438528151
chr1	24616146	24616146	+	0.0324026087550185	0.226127061008111	7.92624400101035
chr1	24616155	24616155	+	0.0100685712836101	0.102698701961474	12.282488753077
chr1	25520465	25520465	+	0.539342006260296	0.76994526522839	1.9343891402715
chr1	25520478	25520478	+	0.329109153929706	0.630425836775109	3.86861313868614
chr1	25520496	25520496	+	0.683499135231952	0.836511178607966	-0.89708586393269
chr1	25520528	25520528	+	0.315791106844033	0.618466522729162	3.43968095712861
chr1	25603889	25603889	+	0.198765350517031	0.538794294520535	-11.7325483599664
chr1	26535044	26535044	+	0.390425958186351	0.674412238267202	7.06959706959707
chr1	26535178	26535178	+	0.700251900043414	0.842976275401563	2.80448717948718
chr1	26686953	26686953	+	0.0378718157943055	0.247180325176009	16.7561761546724
chr1	26688226	26688226	+	0.126704384622689	0.449652579495029	-13.1107885824867
chr1	30163542	30163542	+	0.781892047730703	0.874979384170353	-3.18181818181817
chr1	30163769	30163769	+	0.860841735426166	0.895617013109918	-2.27272727272727
chr1	30163868	30163868	+	0.540261181933508	0.77054582967945	5.68965517241379
chr1	30163878	30163878	+	0.055533583843828	0.305124662365848	7.40740740740741
chr1	31296224	31296224	+	0.178742497152611	0.51682220218681	-12.5925925925926
chr1	31815244	31815244	+	0.704441974626803	0.844768081370558	1.11982082866741
chr1	31815275	31815275	+	0.907254843763049	0.895617013109918	0.30620606374262
chr1	31815356	31815356	+	0.979745218714499	0.895617013109918	-0.101635406079648
chr1	32505585	32505585	+	0.416970605805682	0.69096859943511	-9.61538461538461
chr1	32505677	32505677	+	0.868249522384796	0.895617013109918	-1.66666666666667
chr1	33163948	33163948	+	0.256454153120065	0.578105414276346	-4.61501673840268
chr1	33539049	33539049	+	0.245144958476502	0.570893410590761	-7.45920745920746
chr1	34602911	34602911	+	0.480017991862916	0.734304080431516	8.54700854700855
chr1	34604131	34604131	+	0.0958389544662603	0.394963037281973	8
chr1	34604156	34604156	+	1	0.895617013109918	0
chr1	34604163	34604163	+	0.7642466004017	0.868285799825168	-1.36842105263159
chr1	34604526	34604526	+	0.279696484149126	0.592767365641899	3.125
chr1	34604786	34604786	+	0.658705275354375	0.826056600511962	3.29768270944741
chr1	34604869	34604869	+	0.244614561409256	0.570243138302541	2.12765957446809
chr1	34604880	34604880	+	1	0.895617013109918	0
chr1	34604931	34604931	+	0.446403568604557	0.71216984787224	4.65367965367965
chr1	34604957	34604957	+	0.894643729703236	0.895617013109918	-0.694444444444442
chr1	34604989	34604989	+	0.155405825828517	0.49115598103437	5.76923076923076
chr1	34605021	34605021	+	0.622830962063845	0.81051235929725	-1.85185185185186
chr1	34605033	34605033	+	0.0649354589565209	0.332213429293755	7.84313725490197
chr1	34605045	34605045	+	1	0.895617013109918	0
chr1	34605072	34605072	+	0.610797443352494	0.805025542364876	-2.32323232323232
chr1	34605085	34605085	+	0.177638598051812	0.515435953156261	4.87804878048781
chr1	34605088	34605088	+	0.194992635001253	0.53532648614799	10.0886917960089
chr1	34605156	34605156	+	1	0.895617013109918	0
chr1	37790886	37790886	+	0.116231978957438	0.433100915760165	19.3548387096774
chr1	37790944	37790944	+	0.674980472964733	0.832415761587209	-3.93939393939394
chr1	37790976	37790976	+	0.651376792414382	0.822702791617514	-4.74137931034483
chr1	38377397	38377397	+	0.82858184711065	0.887781814251785	-1.2962962962963
chr1	38377412	38377412	+	0.227725637581803	0.561160298109462	-4.54545454545454
chr1	40199615	40199615	+	0.263071856280108	0.581849668039671	7.4009324009324
chr1	40199662	40199662	+	0.0383829659479551	0.24938166424706	12.5641025641026
chr1	40199852	40199852	+	0.0710263044577215	0.347382127632435	9.76460331299041
chr1	40457438	40457438	+	0.634538616562962	0.81508825598244	3.98496240601504
chr1	40833969	40833969	+	0.22772563859897	0.561160298109462	4.54545454545454
chr1	40834002	40834002	+	0.94751250229094	0.895617013109918	0.414078674948248
chr1	43777812	43777812	+	0.0483394840388515	0.28111413623962	-13.275039745628
chr1	43777838	43777838	+	0.136197081143241	0.464682493305085	-8.51648351648352
chr1	43777873	43777873	+	0.762266584403083	0.867589888328408	2.38726790450928
chr1	43777899	43777899	+	0.312147931590541	0.615898932671271	5.1193358699412
chr1	43777934	43777934	+	0.231274886796289	0.562774620823653	-10.2334505916214
chr1	43777960	43777960	+	1	0.895617013109918	0
chr1	43777973	43777973	+	0.289792026925678	0.599026268409274	6.89655172413793
chr1	43777995	43777995	+	0.282533710593892	0.59503567164156	12.4579124579125
chr1	43778021	43778021	+	1	0.895617013109918	0
chr1	43778117	43778117	+	0.344896608252567	0.641416504587537	9.28571428571429
chr1	43778400	43778400	+	0.0778033546520708	0.361468023535868	18.3946488294314
chr1	43778422	43778422	+	0.611840807109264	0.805669692584644	-6.03448275862069
chr1	43778448	43778448	+	0.383364028961167	0.668845188403615	2.83564814814815
chr1	43778461	43778461	+	0.127193817581072	0.450258756215668	-7.98092868988391
chr1	43778483	43778483	+	0.165659613114215	0.503464571935434	-5.3409090909091
chr1	43778509	43778509	+	0.530298098293138	0.765557022216228	-4.03481012658228
chr1	43778544	43778544	+	0.612487357557809	0.806050173692856	3.58220211161387
chr1	43778570	43778570	+	0.981183441513666	0.895617013109918	-0.102529049897471
chr1	43778605	43778605	+	0.779692781375353	0.874123489194728	2.29795520934762
chr1	43778631	43778631	+	0.0724151717824147	0.350606928023496	-3.63636363636364
chr1	43778666	43778666	+	0.623657453911878	0.810973554048384	-2.58980785296574
chr1	43778692	43778692	+	0.763852186832182	0.86826241100432	-2.49543517954961
chr1	43778727	43778727	+	0.0298528442945347	0.215769155945598	-22.6923076923077
chr1	43778753	43778753	+	1	0.895617013109918	0
chr1	43778766	43778766	+	0.833313255472249	0.888749140272432	-1.30932896890343
chr1	43778788	43778788	+	0.872734700200356	0.895617013109918	1.96078431372548
chr1	43778814	43778814	+	1	0.895617013109918	0
chr1	43778827	43778827	+	0.0906085058203735	0.386909858477354	-8.69565217391305
chr1	44002918	44002918	+	0.26709068227225	0.583935913554428	4.16666666666666
chr1	44179051	44179051	+	1	0.895617013109918	0
chr1	45163199	45163199	+	0.104239766049015	0.413621882816667	11.0119047619048
chr1	46319387	46319387	+	1	0.895617013109918	0
chr1	46567282	46567282	+	0.0384346739480279	0.249480472535537	8.1081081081081
chr1	46567429	46567429	+	0.447400710013268	0.712737450108863	-6.8649885583524
chr1	46567506	46567506	+	0.152265265487301	0.487010191750411	9.24787825577992
chr1	46567520	46567520	+	0.923614419849505	0.895617013109918	0.284981476204049
chr1	46567525	46567525	+	0.388279806624567	0.672614367247656	2.29950900163667
chr1	46567694	46567694	+	0.833304827277514	0.888749140272432	0.491400491400484
chr1	46567701	46567701	+	0.0695044606355952	0.343752893466418	7.19920615231953
chr1	46567752	46567752	+	0.711127088450795	0.847513584464989	1.78082191780822
chr1	47175492	47175492	+	0.0741673358545866	0.354749815529142	-6.06060606060606
chr1	51103170	51103170	+	0.646471698335058	0.820855788260433	-2.84090909090909
chr1	51397978	51397978	+	1	0.895617013109918	0
chr1	52944197	52944197	+	0.927194913102292	0.895617013109918	-0.397877984084882
chr1	52944200	52944200	+	0.878470709821268	0.895617013109918	0.795454545454544
chr1	52944211	52944211	+	0.586892388074832	0.793506352404297	2.43407707910751
chr1	53694757	53694757	+	0.613884000653675	0.806807135483447	4.16666666666666
chr1	53707907	53707907	+	0.170982203133775	0.5085240779598	-16.9565217391304
chr1	54027105	54027105	+	0.758179385464896	0.866502237048496	-1.39043381535039
chr1	54408617	54408617	+	0.111256312728125	0.424932290685978	17.2642029784887
chr1	54409889	54409889	+	0.0399785023409524	0.254664569074268	14.2045454545455
chr1	54409903	54409903	+	0.539427064076941	0.76994526522839	3.67132867132868
chr1	54411203	54411203	+	0.193927224683491	0.533831000811897	-13.5416666666667
chr1	54411331	54411331	+	0.78765496879418	0.876377584806488	-1.89393939393939
chr1	54412985	54412985	+	1	0.895617013109918	0
chr1	54412988	54412988	+	1	0.895617013109918	0
chr1	54412993	54412993	+	0.272592665256954	0.587159120170826	3.125
chr1	55780131	55780131	+	0.195983197480999	0.535779738145901	-7.36842105263158
chr1	55780178	55780178	+	1	0.895617013109918	0
chr1	55780182	55780182	+	1	0.895617013109918	0
chr1	55780236	55780236	+	0.610797443352493	0.805025542364876	-2.32323232323232
chr1	56782069	56782069	+	0.111594266317748	0.425539243118104	16.6666666666667
chr1	56782076	56782076	+	0.0594351699131	0.3164703101524	16.3543061133423
chr1	56782079	56782079	+	0.017283563025319	0.15074524821601	18.7577639751553
chr1	56782114	56782114	+	0.0153603066569574	0.140171524397019	14.1486068111455
chr1	56782116	56782116	+	0.00892751438506306	0.0941175845763128	15.1595878361397
chr1	56782118	56782118	+	0.08849479143931	0.38315014923243	9.7316384180791
chr1	56782128	56782128	+	0.0826472481009317	0.37137321951142	8.76974968933073
chr1	56782181	56782181	+	0.955368708565124	0.895617013109918	0.231132549492513
chr1	56782214	56782214	+	0.0452092484046342	0.272093480605562	8.77849658851442
chr1	56782218	56782218	+	0.187694952378044	0.526517327243086	5.83094239682189
chr1	56782222	56782222	+	0.350633884282236	0.645608844227306	4.13983303518187
chr1	56782229	56782229	+	0.071184686174391	0.347682062822401	7.52883762200532
chr1	56782261	56782261	+	0.0414053846236677	0.259719695702488	8.76551746847114
chr1	56782267	56782267	+	0.03422384509785	0.233532488905988	8.87096774193548
chr1	56782286	56782286	+	0.0430085417761398	0.264309581621534	8.78151260504202
chr1	56782324	56782324	+	0.00329001075371792	0.0428875835927934	14.2172400463858
chr1	56782330	56782330	+	0.0371294292848073	0.244570474130163	11.9131112409897
chr1	56782362	56782362	+	0.000130274450009722	0.0023936356057369	30.2656546489564
chr1	56782368	56782368	+	0.00155056272678123	0.0224157282436545	28.1951219512195
chr1	56782373	56782373	+	0.0177791937541973	0.153735646278444	22.6478494623656
chr1	58523895	58523895	+	0.0843412938703007	0.37548455471738	-10
chr1	59347096	59347096	+	0.50617020688456	0.750639819528714	-4.1081081081081
chr1	59347107	59347107	+	1	0.895617013109918	0
chr1	59347232	59347232	+	0.045443258998128	0.272781297160097	-10.2564102564103
chr1	59347239	59347239	+	0.512487685916633	0.754985103051223	-2.91208791208791
chr1	59347348	59347348	+	0.488914429959169	0.739817317117314	1.19480741832324
chr1	59347355	59347355	+	0.99319230615907	0.895617013109918	-0.0136768415613941
chr1	59347426	59347426	+	0.21950786150074	0.557059648371236	1.46105808884176
chr1	59347454	59347454	+	0.0280488327892294	0.207783802805744	3.51859225483271
chr1	59347460	59347460	+	0.228064334765616	0.561160298109462	1.25190839694657
chr1	59347474	59347474	+	0.863846489894889	0.895617013109918	0.191453827039789
chr1	59347516	59347516	+	0.598721276699733	0.798807371596917	0.900408356113525
chr1	66018397	66018397	+	0.0265707884681723	0.200052048604751	-13.6363636363636
chr1	66018569	66018569	+	0.53171765924965	0.766140901285631	4.04592673592127
chr1	66018582	66018582	+	1	0.895617013109918	0
chr1	66018584	66018584	+	1	0.895617013109918	0
chr1	66018612	66018612	+	0.0110387310714762	0.110039306346928	-17.2413793103448
chr1	66024443	66024443	+	1	0.895617013109918	0
chr1	66024452	66024452	+	1	0.895617013109918	0
chr1	66024464	66024464	+	1	0.895617013109918	0
chr1	66024469	66024469	+	1	0.895617013109918	0
chr1	66024476	66024476	+	1	0.895617013109918	0
chr1	66024496	66024496	+	1	0.895617013109918	0
chr1	66024498	66024498	+	1	0.895617013109918	0
chr1	66024506	66024506	+	0.289065125398715	0.598719618409573	-3.2258064516129
chr1	66024510	66024510	+	0.29730751613263	0.604146750539706	-3.2258064516129
chr1	66038188	66038188	+	0.50575829399941	0.750517473476804	-5.47409579667644
chr1	66272056	66272056	+	0.421971459584701	0.69472009262089	-1.96433186869992
chr1	66272087	66272087	+	0.837860918440078	0.890265937683369	-0.492398596664001
chr1	66272167	66272167	+	0.752098838601377	0.863681711463416	-0.912017167381973
chr1	66272305	66272305	+	0.590498417060983	0.795653798875845	-2.91902071563088
chr1	67592588	67592588	+	0.243011932417896	0.568710279161462	4.54545454545454
chr1	68519433	68519433	+	0.775894671191413	0.872716247971068	2.67857142857143
chr1	69224656	69224656	+	0.816676658065958	0.883177401531839	-3.24675324675325
chr1	69454300	69454300	+	0.139369552297482	0.468413995485774	-15
chr1	69605261	69605261	+	1	0.895617013109918	0
chr1	70558082	70558082	+	0.636313079501599	0.815861042045957	-3.93162393162393
chr1	71361522	71361522	+	0.227199118439702	0.560890000928841	-4.76190476190477
chr1	71361524	71361524	+	0.243011932417896	0.568710279161462	4.54545454545454
chr1	79551168	79551168	+	0.665208507587505	0.828441585396559	-4.12757973733583
chr1	79551175	79551175	+	0.520207891450755	0.759483206377733	-5.55555555555555
chr1	79551249	79551249	+	0.487884939892864	0.73942223926777	-6.22748327328874
chr1	79551387	79551387	+	0.0820335647693278	0.369938569369489	8.06451612903226
chr1	79551568	79551568	+	0.619246894449014	0.809196408972689	-1.74878556557946
chr1	79551626	79551626	+	0.932225324126231	0.895617013109918	0.165762065424668
chr1	79551797	79551797	+	0.547388153037676	0.774408514946635	-1.44925841014364
chr1	79551802	79551802	+	0.770552738309739	0.870764501406769	0.813817330210764
chr1	79551893	79551893	+	0.853972243271448	0.894550946365383	1.33333333333334
chr1	79973050	79973050	+	0.872339038558462	0.895617013109918	-1.48148148148148
chr1	81426285	81426285	+	0.230693703658869	0.562073356540701	3.33333333333333
chr1	81502905	81502905	+	0.832060317252784	0.888250819353092	-1.64222873900294
chr1	81502951	81502951	+	0.113677870056749	0.428646919719263	-12.964527027027
chr1	82551031	82551031	+	0.560338440007148	0.780717850928195	2.35475352112676
chr1	82551038	82551038	+	0.618536288786349	0.809039017844976	2.11764705882352
chr1	82551089	82551089	+	0.742846845093403	0.859417890747875	1.1072734660707
chr1	83031187	83031187	+	0.916301041520029	0.895617013109918	0.645994832041352
chr1	83031301	83031301	+	0.331713027068569	0.631719693501745	-5.7909604519774
chr1	83373400	83373400	+	0.747821462871359	0.861374699610129	-1.96703880914407
chr1	83373538	83373538	+	0.327451749403275	0.62863474725359	-5.86080586080586
chr1	83616854	83616854	+	0.191746856377818	0.53165833048659	9.65986394557823
chr1	83616903	83616903	+	0.774044276275796	0.872177995629797	1.06837606837606
chr1	83616912	83616912	+	0.981463698559176	0.895617013109918	0.0714881448826477
chr1	83823114	83823114	+	0.496506890436035	0.744353812139652	-3.13131313131314
chr1	84567572	84567572	+	0.897059146342265	0.895617013109918	-1.71568627450981
chr1	84569341	84569341	+	0.490458015139082	0.740679433452962	-5.45454545454546
chr1	84956071	84956071	+	0.0385299737921728	0.249861780671512	9.30232558139535
chr1	84957109	84957109	+	0.374164794925609	0.662445251093916	-2.08333333333334
chr1	84957295	84957295	+	0.266426173470535	0.583935913554428	6.83949255377827
chr1	84958468	84958468	+	0.0101793755370345	0.103400334388272	22.6666666666667
chr1	84958518	84958518	+	0.139245569653076	0.4683043305806	2.98507462686567
chr1	84958522	84958522	+	0.449272341595498	0.713817059091121	4.7212915016753
chr1	84958531	84958531	+	1	0.895617013109918	0
chr1	84958535	84958535	+	0.9473106303154	0.895617013109918	0.333333333333341
chr1	84958697	84958697	+	0.906800830750518	0.895617013109918	-0.904255319148939
chr1	84959627	84959627	+	0.436534868851231	0.70565341958544	-3.42657342657343
chr1	84959858	84959858	+	0.766116248004368	0.868806464799886	-1.20283018867925
chr1	84959880	84959880	+	0.372016212027573	0.660983871157713	-6.20909090909091
chr1	84960013	84960013	+	0.690382722634644	0.839295804296332	-1.00894726822768
chr1	84960127	84960127	+	0.548688897795635	0.774799199957059	2.29504172803142
chr1	84960156	84960156	+	0.902408230418804	0.895617013109918	-0.788153809410086
chr1	84960224	84960224	+	0.18924133121964	0.528307987690635	-7.61904761904763
chr1	84961184	84961184	+	0.32206262672316	0.624350557345732	11.9429590017825
chr1	84961674	84961674	+	0.158487063346665	0.495147865083402	16.25
chr1	84962873	84962873	+	0.114277674887575	0.429408366390177	5.60116767013319
chr1	84962878	84962878	+	0.165231231553315	0.50283001769938	3.74162838324016
chr1	84962885	84962885	+	0.175652493835314	0.513307658206664	5.32614555256065
chr1	84962939	84962939	+	0.671015616365132	0.830818120316682	1.61794396659015
chr1	84962998	84962998	+	0.836198636140089	0.889658056909439	0.838323353293413
chr1	84963056	84963056	+	0.959823243818687	0.895617013109918	-0.119047619047619
chr1	84963069	84963069	+	0.90399496659894	0.895617013109918	-0.316407175612954
chr1	84963105	84963105	+	0.152743064000296	0.487206052584294	-6.17977528089888
chr1	84963239	84963239	+	0.0204927707892394	0.168583437612321	16.6666666666667
chr1	84963309	84963309	+	0.72813512318391	0.853709247206223	1.29290617848971
chr1	84963386	84963386	+	0.70688163743785	0.845936751872519	-1.10252330075017
chr1	84963695	84963695	+	0.116934104278222	0.433584844208844	-15.1158768592183
chr1	84963725	84963725	+	1	0.895617013109918	0
chr1	84963743	84963743	+	0.863961664700847	0.895617013109918	0.815850815850816
chr1	84963788	84963788	+	0.087266444581228	0.381260403351558	-16.2878787878788
chr1	84964019	84964019	+	0.780919514963567	0.874979384170353	1.40805406927627
chr1	84964096	84964096	+	0.392123267665433	0.67522228888949	-3.76685515441496
chr1	84964150	84964150	+	0.0605157197582839	0.320476240364686	9.15138971023064
chr1	84964174	84964174	+	0.0544904383780933	0.301912652520028	7.10835058661146
chr1	84964247	84964247	+	0.300163930365796	0.606454514881669	-10.7744107744108
chr1	84964278	84964278	+	0.281598320907019	0.594460348504384	-11.2068965517241
chr1	84964290	84964290	+	0.0436912420348293	0.266643852858089	-16.0049627791563
chr1	84964326	84964326	+	0.294133847348642	0.602288883457453	-5.11111111111111
chr1	84964404	84964404	+	0.562480166392572	0.782001561878592	5.33910533910534
chr1	84964454	84964454	+	0.00360509373774421	0.0459720107703788	-22.542735042735
chr1	84964801	84964801	+	0.277800980058858	0.591447122526488	-12.5375375375375
chr1	84964902	84964902	+	0.599764617178159	0.799315244291241	-4.71014492753623
chr1	84965201	84965201	+	0.758893315873017	0.866750021992007	2.65567765567766
chr1	84965356	84965356	+	0.088302895406381	0.382966211830462	15.4936461388074
chr1	84965490	84965490	+	0.991684334872042	0.895617013109918	-0.124999999999997
chr1	84965689	84965689	+	0.28753792847255	0.597596892173967	-4.86564996368918
chr1	84965701	84965701	+	0.481376773038823	0.735236724166938	-2.57048092868989
chr1	84965871	84965871	+	0.567077381811949	0.784614975188913	5.88235294117646
chr1	84965989	84965989	+	0.988801340032642	0.895617013109918	-0.121212121212122
chr1	84966006	84966006	+	0.979934319682156	0.895617013109918	-0.240384615384615
chr1	84966010	84966010	+	0.318707014418612	0.620738565691036	8.78489326765188
chr1	84966046	84966046	+	0.845903187034775	0.892696948890575	-2.0434227330779
chr1	84966145	84966145	+	0.404412512099832	0.684118522003342	-4.5876887340302
chr1	84966272	84966272	+	0.53387795140141	0.767185916164424	-4.7843665768194
chr1	84966532	84966532	+	0.106839018761699	0.418428073685927	-11.0544759477541
chr1	84966544	84966544	+	0.115159439407338	0.430748222080881	-8.8903743315508
chr1	84966563	84966563	+	0.418019422291251	0.691905596857404	-6.75948345439871
chr1	84966580	84966580	+	0.700685218180104	0.842979091542523	2.95295295295295
chr1	84966594	84966594	+	0.432278156878039	0.702371561289592	-5.92105263157895
chr1	84968444	84968444	+	0.044596527498381	0.269592733904459	24.0196078431373
chr1	84968536	84968536	+	0.947768928217436	0.895617013109918	-0.641025641025639
chr1	84968556	84968556	+	0.635958655854776	0.815682591757549	3.51311232063335
chr1	84968583	84968583	+	0.05689757292388	0.308292157241364	10.0212089077413
chr1	84974969	84974969	+	0.0257523027858581	0.196448984556578	5.4945054945055
chr1	84975122	84975122	+	0.349046057494267	0.644335390710146	6.87830687830688
chr1	84976097	84976097	+	0.857197985368468	0.895617013109918	-1.85714285714286
chr1	84976330	84976330	+	0.238479954003837	0.567030100901561	6.94444444444444
chr1	84976502	84976502	+	0.476412244525159	0.732554070609843	-4.99999999999999
chr1	84976943	84976943	+	0.458630392472994	0.720690143851037	3.096274794388
chr1	84976974	84976974	+	0.01189845233224	0.116299938577254	21.4285714285714
chr1	84977432	84977432	+	0.690885612095576	0.839508987001957	5.38461538461539
chr1	84982472	84982472	+	0.514754067889497	0.756042558206057	6.64451827242525
chr1	84982566	84982566	+	0.0605875568067502	0.320608266388456	-11.3503734827264
chr1	84982695	84982695	+	0.013428724857334	0.127633021590131	14.8321008607104
chr1	84982729	84982729	+	0.765702831824451	0.86873960023566	-1.48809523809524
