gene,rna_fl,rna_bm,atac_bm,atac_fl,E1_perc,E2_perc,E3_perc,E4_perc,W1_perc,W2_perc,W3_perc,W4_perc
Adcy6,0.135129636111123,0.322256453234015,-0.5464180297779,-0.25359627838901,0.951725172333417,-1.98112908455646,-0.929994118887125,0.0943261792906397,0.472412990921699,0.271302984734966,0.990829895758615,0.130525980404252
Add2,2.69726219788247,-1.4798499240518,-0.447113915411224,-0.278704659415769,-0.762018185954339,0.911069009519357,0.725170432244502,1.0504929424755,0.448978260293288,-0.0131124889327789,-0.483170320042057,-1.87740964960347
Aff3,-0.432159406234087,0.925656279791917,1.20468832275458,0.716969735288671,0.98757688133103,-0.874297675496452,1.0023249463751,0.904338707459794,-1.05080082974489,0.340028886622893,-1.47952345904975,0.170352542502265
Agpat3,-0.6019761731388,0.479145534119004,1.8123658004512,-0.299364299686263,0.0543251278157272,-1.48653304295763,0.172852679413678,-0.00493864798324723,0.824754213202408,1.04205472446532,-1.48653304295763,0.884017989001382
Akap12,0.368438702745501,-0.701352960652292,-0.448386219461737,0.906511703780284,-1.44716710078906,0.765957867748471,-0.734049055371408,0.0821139621262934,-0.112266326115627,0.765957867748471,-0.873393960797845,1.5528467454507
Akna,0.0899576192644044,-0.280866618900744,-0.0778324511192681,-1.05617639345979,-0.945799260295697,-0.400520345643409,-0.104511791975021,0.544629773087227,1.78059531296575,0.144758569008882,-1.49107817494799,0.471925917800255
Akr1c13,-1.54478415124372,0.605699796012564,-0.899481533546349,-0.833232678038464,0.085370680530486,-0.845945834347544,-0.845945834347544,0.644160589457304,-0.845945834347544,1.63756487199387,1.01668719540852,-0.845945834347544
Alad,0.0592140702089985,-0.442815849430398,-0.448039860356331,-1.37416113558834,0.906739532796861,0.495144819586052,1.05449148112895,0.859727549236652,-0.500548983630316,-0.442728261969513,-0.546154625801972,-1.82667151134671
Alb,2.82810747898586,-3.2753612640736,-0.190858651852903,-0.400482673747017,-1.85347197197572,-0.805572623862239,0.34711665906259,-0.43880785202252,0.242326724251242,0.34711665906259,1.29022607236472,0.87106633311933
Alcam,-1.32316219509719,1.49677677617096,-0.467533438148054,-0.154245708070577,0.55857933982031,1.51709452065046,-0.0804809385133877,1.22786326346119,-0.67252290417707,-1.12371261020811,-0.977382171788246,-0.449438499245132
Aldh1l1,-0.904227404276945,0.414907900243734,-0.895125067009502,-0.208078811952874,-1.25389482654491,-0.0755267785842137,-0.252883193966054,-0.198774457069899,-0.790964521988921,0.366361239401044,0.0717692274108712,2.13391331134208
Als2cl,-0.419175595524598,0.50152255699713,-0.644394144157514,1.94798474315389,-1.32916253996143,-1.32916253996143,0.0502926366471892,-0.754389549707838,0.682542925926139,0.969929421052935,0.740020224951498,0.969929421052935
Ambp,2.08690104997434,-2.8988727605519,-0.380877522871776,-0.858805977529739,0.467675120346037,-2.41283155553992,0.0801783889470934,0.32364978655174,0.492365177567917,0.32364978655174,0.0175959522388566,0.707717343336534
Amotl2,1.03859479483583,0.745104903179864,0.254994282204148,-0.403163610760962,0.513432571082391,-2.10304888316963,-0.144321794500409,-0.184295816718148,0.952108529186153,0.828379412797912,0.641833975781796,-0.504087994460063
Ampd3,0.284256871953826,-0.331456001026442,1.49261890972643,-1.04934459758001,0.463772176883135,-2.41319211753059,0.0208110077432446,0.679544498964164,0.190197110645113,0.189775577415162,0.277454489244913,0.591637256634856
Ank,-0.471039144834935,0.350809439140544,-0.227698032883226,-0.180620783117424,0.547399392346542,1.25292045781262,0.685077135444301,0.478387130113903,-0.458883092912465,0.331526309871196,-1.20700771233544,-1.62941962034066
Ank1,2.26389776584749,-1.23725903417617,-0.873140836555283,-0.154245708070577,0.706288489384108,-0.320425652065676,0.189624844799927,-0.211351658758629,-0.371077579648593,0.416305822227139,-1.92559151567712,1.51622724973884
Ankrd12,-0.576298912790258,0.740953527262532,-0.321476066045551,-0.942229610509876,0.265438798153006,0.706687709368389,0.0448143425453124,0.127548513398197,-0.837683479885457,0.265438798153006,1.36856107619146,-1.94080575792392
Ankrd28,-0.534027025494444,0.387855591621927,-0.35084697008442,-0.536851332823939,1.10613290867911,0.549561538409938,0.977024899171701,0.826643377400467,-0.417185278020849,-0.633751344765615,-1.62882623438197,-0.779599866492779
Ankrd33b,-0.822715929227448,0.824842962182594,-0.734115076441937,0.219133929907901,-0.342547773303215,-0.522251057117036,-1.26200705627544,-0.557541471734421,1.11494043910257,1.45684958172728,0.873151697459834,-0.760594359859578
Anxa1,-0.538546202125817,0.495831040801221,-0.522846465132068,-1.16040999962709,-1.2377481568469,-0.838848660110887,-0.120001569472697,1.77977728785001,-0.259348512105384,0.673170384659902,0.730156027050762,-0.727156801024802
Anxa4,-0.514873433115519,0.378147125111734,0.556056926715159,0.219133929907901,0.686255006784589,0.131020031073941,0.297590523787137,0.226643832446332,0.997186593182551,0.57520801164246,-0.823984127148368,-2.08991987176864
Ap1b1,-0.0229656187871417,-0.208508320736581,-0.834332952267599,-0.154245708070577,0.174809620360132,2.3131281756338,-0.193108157175655,-0.779118889960378,-0.453485980235049,-0.297123967034253,-0.822971125957201,0.0578703243686025
Ap2a2,0.0461527625268958,-0.296921555847728,-0.821853581484862,-0.294322579092021,-0.839827887622825,-0.839827887622825,-0.839827887622825,0.178145309495753,0.381739948919466,1.19611850661432,1.60330778546176,-0.839827887622825
Aph1b,-0.68023460695456,0.523610860453367,-0.95291830366791,-0.572572104190426,0.260548364476,-2.26086710709355,-0.0920971560232367,0.399087676100698,0.260548364475997,1.2303235458489,0.260548364476,-0.0580920522608121
Apoa1,1.41690472669894,-1.51924181418489,-1.09067001923272,-0.492603344350793,-0.124875084137116,0.0192888582535139,1.87900371509267,0.700463486049254,-0.127092990943127,-0.280572141919,-1.63859647923875,-0.427619363157444
App,-0.502198366376589,0.402906215485076,-0.949237150361705,1.98194884654966,-1.28412864440374,0.458744189589883,-0.427334813147793,-1.04067617901808,0.893854701842126,-0.703981294734082,1.48069986381797,0.622822176053718
Appl2,-0.431567858167519,0.374066444531933,-0.913165328956931,-0.403163610760962,0.841269773981074,-1.78920694466312,0.475925785280492,0.128848996014938,-0.536598983403981,1.49888895364212,-0.556170982798655,-0.0629565980528685
Arap2,-0.971667712246314,0.93961907474556,-0.017223088669163,0.592510783943478,-1.6387487721141,0.956736649063853,0.0189392793019713,0.382877674623188,-0.208759899588914,0.157491932066198,1.41650835224395,-1.08504521559614
Arhgef28,-0.552529738957385,1.26695556790479,0.407035486489503,0.592510783943478,-1.26794121118168,1.469345935211,-1.21106492873094,-0.644145503962279,0.702511827094361,0.305864679655465,0.850151999602235,-0.204722797688164
Arhgef5,-0.440413574792786,0.359661478628022,0.75644046342597,-0.623604561514023,-1.26516550832176,-0.813272651091923,0.693036873007551,-0.112838722385666,0.129246736844606,-1.07149714093754,0.994298777827448,1.44619163505729
Arid3a,0.814674393694924,-0.684578334008207,0.9646040262733,-1.13794358041366,-0.852574277904738,0.861568235536993,0.277490045771663,1.0520285148083,0.603388745858116,0.0362403586946795,0.0171943307675483,-1.99533595353256
Armc2,0.374031512270016,-0.805446798976155,0.395478579655839,1.16672684676412,0.53508794770533,1.93017465269355,-0.274904425176126,0.501433653822319,-0.65347757451783,0.0713365979702343,-1.09762341582484,-1.01202743667263
Asb13,-0.418792923087512,0.471372194902957,0.10399389573303,-0.536010582067749,0.104837602682717,1.48484585815145,1.09641696107021,0.333230577364022,-0.781069794883923,0.0527254028258558,-0.803506992044515,-1.48747961516582
Asb17,2.20918121778132,-1.35830459757959,-0.54299969167228,-0.403163610760962,-0.921102808932863,-0.921102808932863,1.68597825987861,1.08871968775089,-0.312783892876851,-0.225881190583136,-0.921102808932863,0.527275562629067
Asprv1,1.97827449188326,-2.67085512182932,-0.724603254778386,-0.14456037071698,0.276832932026746,1.12371486065485,0.55374988011784,0.411258634983588,-0.147952289316874,0.159210441939509,-0.113001606548095,-2.26381285385756
Atp2b4,0.000985071587396906,0.538722292610388,-0.557748671869339,-0.582126596227663,-1.35424826870774,-0.125665387434573,-0.791084190211097,-0.361134688548153,1.33540709083314,1.26316743487422,-0.695442955561257,0.729000964755454
B2m,-0.68445791514582,0.76808164557635,0.891920829078446,-1.37248241801886,1.38917272772559,0.707374215084032,0.942568275646428,0.422961172746638,-0.922599903510199,-1.41994284955338,-0.624511251471565,-0.495022386667548
B3gnt5,-1.28430613585568,1.02954219647747,-1.06109373642784,0.145348307252039,1.24153182556282,-2.14446406233578,0.5643326479831,0.39503285358817,-0.11286652959662,-0.45146611838648,0.39503285358817,0.112866529596621
B3gnt7,0.18546420868398,-0.597467846053428,-0.524640918587718,-1.20332447945052,1.18448651742896,0.75865737791452,1.00519003763341,0.624367973659482,-1.11883290337321,-0.421113459140226,-1.26739284377524,-0.765362700347691
Bank1,1.60999685645261,-1.17234652411536,0.403206390851843,0.784936917280831,0.43355903453575,0.124070215809665,0.688571505067703,1.42210940057658,-0.739004746701692,-0.329109840182104,-1.88760710590989,0.287411536803987
Bcam,0.263230089551623,-0.635678979998347,-0.887978582151215,-0.335661347233317,-0.661994218186542,-1.84939609893219,-0.0364878702937459,-0.64220418684078,0.723307976016711,0.822258132745515,0.525407662559105,1.11910860293193
Bcl2,-0.988846809713428,0.746885699775848,0.699491368305865,-0.195275458549829,0.896380421221953,0.737465323720208,0.551607007175779,0.321204577234487,-1.41449956018883,0.98579912039932,-0.800605798528833,-1.27735109103407
Bdh2,-0.932606088236627,0.713019907180619,-0.389776689233301,-1.5293353289635,1.16351540306734,-1.42674657123509,0.594442696591807,0.839732656279538,-0.304299715704035,0.645463008206856,-0.0853609059713298,-1.42674657123509
Bhlhe40,-1.85624420731947,0.822272216669148,-0.461408625625815,-0.0297867567253846,-0.718988169015112,-1.15862424688423,-0.0375522483179866,-0.176770339643206,0.951628926887518,0.819738103526784,1.47919222033045,-1.15862424688423
Bicd1,-0.604765008617123,0.879358731442327,-0.31755124301695,-1.18524555424952,0.213900553490687,-0.644176502002673,0.48831098240481,-0.045264851594871,0.199249491629472,0.793211458976055,-2.10334306845078,1.0981119355473
Blvrb,0.300252291745186,-0.65469868078677,-1.00710348793683,-1.01493506332004,-1.05813941522149,0.345195274000614,0.41536200846172,1.74852996322272,-1.05813941522149,0.14471888982603,-1.05813941522149,0.520612110153378
Bmp2,2.02858064515123,-2.72531328002845,0.52086405680903,-0.525478926072159,-0.115685884187078,-1.63638612324607,-0.461552771725302,-0.183996419466108,0.820527528294817,-0.767414558069502,1.01190817062537,1.33260005777387
Bpifb5,-1.24029864582815,1.38240548890687,-0.752379862633575,-0.575144467431221,0.444224912136716,-2.35731030017075,0.132943221880331,0.36640448957262,0.444224912136716,-0.282099031794848,0.496105193846113,0.755506602393101
C1qa,2.42627888408193,-1.71034951512571,-1.01230409601198,-0.483850627869129,0.782951769866454,0.978750143930004,-0.0974157342563083,0.645167728858773,0.591987923557564,-0.544126098786474,-0.290313391667062,-2.06700234150295
C1qb,2.63471998936283,-1.74070948466544,-1.01230409601198,-0.483850627869129,0.0410154799013368,-1.91916035329464,-0.788289680296962,-0.315380126134295,0.653570427775079,1.02110339649933,0.286037459050833,1.02110339649933
C2cd4a,1.91066996383769,-3.28232326128769,-0.62212273153047,-0.403163610760962,0.050303006156843,-2.2265296375354,-0.184316845119687,-0.0664968763264735,0.853620975201486,0.0176602442401078,0.954609519881384,0.601149613501741
Camsap2,1.01564581502827,-1.00419749665847,2.28592050094871,-0.195275458549829,0.18558497443552,-2.20718380619927,-0.41011475324335,0.119119174973442,0.0360369256458456,0.409907047620031,0.933325218383892,0.933325218383892
Car2,0.161722592541283,0.309121896766002,-0.0600027894319099,-0.358737449942132,0.939840049906073,0.640725055172573,1.05349616663103,1.01884242523522,-0.667428158591973,-1.29037722425946,-0.7731678801321,-0.921930433961373
Casp1,-0.969674904915681,0.887708487545739,-0.557040289176372,-0.610046759584728,0.674408963220051,0.751316419726634,0.839210655734157,0.909251375052652,-1.00046453403442,0.36677913719372,-1.06150219792853,-1.47899981896427
Casp12,-1.03553850982934,1.05428860938725,-0.296291059737852,-0.610046759584728,0.463286288521745,-1.2068496839164,0.972474084996789,0.179707854177183,0.49529237858589,1.16936003296714,-1.57928418648101,-0.493986768851338
Cbx7,0.0434284508021554,0.46552322964752,-0.49414565282979,-0.838875730299384,-0.366189862182302,2.16967671915677,0.370796363019365,0.403626778581345,-0.509371444666073,-0.416907193809085,-0.651474852582948,-1.00015650751707
Ccdc85c,0.384210358552741,-0.425988205411401,1.01469555920596,0.204259322986294,-1.01751738406855,-1.43783540337852,-0.350262528413973,0.0290983657189198,0.814806481360854,-0.196583752603762,0.470014356145643,1.68827986523939
Ccdc88a,-0.374060778517888,0.464693608935357,2.55094613401529,-0.154245708070577,1.07124018300846,0.606413538075617,0.694951946634254,0.996535900787108,-0.807038912842607,-0.0211024325837152,-1.52404191786656,-1.01695830521256
Ccl9,-1.28951685111482,-0.56706567710604,0.933449111766885,-0.842478152413657,0.903026083195792,0.865290808680358,0.722735327177597,0.336996965464245,-0.140983178397951,-0.266767426782739,-0.266767426782739,-2.15353115255456
Cd200,0.361519897460364,0.70211554323201,-0.401725208120817,0.00677754934019391,1.36202328507078,0.247351072035459,0.234901486279479,0.386685098664872,-0.585757835239643,0.386685098664872,0.0615723698629032,-2.09346057533872
Cd72,-1.40634703385752,1.08693123144719,-0.769461110173572,-1.00463725852816,-0.589348913084702,-0.763614570331876,1.15330765938704,0.820618677369709,1.10974124507525,-0.32795042721394,0.232189185366267,-1.63494285656775
Cd9,-0.718037229492003,0.665809203595336,1.06348171862578,-0.416966399665571,-2.06279826550648,0.816268944670976,-0.966547345668149,0.387193027308012,0.121727913359711,0.638792198838121,0.577755222758037,0.487608304239761
Cd96,-1.38685479301788,1.1830593664815,-1.00607137261268,-0.054355052829293,-0.760658859380016,0.0483466135939165,-1.88748791102228,-0.238332505771615,-0.00840759688257161,1.20406871784239,0.842905560264745,0.799565981355427
Cdc14a,-0.409376402675609,0.422850836865001,-0.414876411138162,-0.44412097872478,1.47640181486375,-1.53712781902866,-0.419404381784902,0.19493545369256,0.412175415043114,-0.124493478287185,-1.01568561271469,1.01319860821602
Cdc42ep1,1.79557387343198,-2.64004347430942,-0.78005552160377,-0.121250416804456,-1.02185987088211,-1.02185987088211,0.309794621489147,-0.467003832394088,1.19756428306999,1.19756428306999,-1.02185987088211,0.827660257411303
Cdcp1,-0.618449197008246,0.90144077073804,0.161454697270168,1.58818796259082,0.227954081624306,-1.58226950774518,0.395567376936296,0.348635654248939,0.529658013185887,-1.58226950774518,0.831361944747469,0.831361944747469
Cdkn1c,0.911584195960793,-0.245581828812461,-0.545123099253164,-1.09424402869206,0.610024671087478,-0.266209030413031,-0.686410100575349,-1.40617136895426,-0.711458446822282,1.77708425514358,0.0167745419402354,0.666365478593635
Cdkn2c,-0.934159552925231,0.782566578813802,-0.802840381145864,-0.688236579910435,-0.803722460662364,-1.18382893908455,-0.773910187844937,-0.950033287674078,0.867539357162167,0.988208080470798,0.927873718816482,0.927873718816483
Cep164,0.212947671031757,-0.538947234283831,-0.279818986503845,-0.911475393279295,1.34168499669728,0.361090874599493,0.970258033553783,0.749335153710608,-0.586383633484325,-0.44415225063965,-0.908652796322,-1.48318037811519
Cep170b,-0.8719627959335,0.493145178687775,-0.963182020474856,-1.0478106450414,-0.95909683943418,-0.0820823219576637,-1.16304444759228,-0.701753035311379,0.767389035644065,0.334088105906529,1.87684095108831,-0.0723414483434093
Ces2b,1.04288125248112,-2.55629898887926,-0.734115076441937,0.17560698264619,-0.905484703750227,-0.905484703750227,1.12280103265028,1.70231124305043,-0.0362193881500099,0.3984132696501,-0.470852045950117,-0.905484703750227
Chd7,0.634984910185694,-0.618420109855491,0.664838052785043,0.219133929907901,0.0256822682347531,1.34684474419234,0.185830045630082,0.380330113338068,-0.651609152766324,0.795846691133066,-0.0983526745828,-1.98457203517919
Chn2,-0.597331299778462,0.572984626011888,0.732978550155218,-0.753971039695758,0.513182998404658,0.614345721018573,1.05894161827723,1.09571908561021,-1.15565053216817,-0.451252798931352,-0.0977728232615733,-1.57751326894958
Chpt1,-0.502097505238567,0.448078721534282,0.285821983083345,-0.699085605396773,-0.437898174793876,1.02273967108444,1.16623850074595,0.384273863749875,0.146437840514587,-0.302024886805195,0.0546424941650909,-2.03440930866087
Cited2,-0.559658656975085,0.324231750382592,-1.02799816663233,3.03249753978148,1.61559515583021,-1.16561422278374,0.351546677704751,1.03120090045077,-1.09626194522901,-0.471392590585456,0.306269392829854,-0.571343368217378
Cited4,1.68941197307685,-1.37416887584841,-0.401725208120817,-0.366273583375932,-0.354754011237845,-1.90039060731361,0.34849017700316,-0.277472181434055,0.341879062497573,1.70390638220045,0.200474668905878,-0.0621334906215581
Ckb,0.856801906290426,-1.04672417492565,-0.0673268050879429,-0.54781449996923,-0.332525524629991,-2.17461020712631,0.175363537829709,-0.260888898088467,0.765707819410673,0.383840740785245,0.34290552561866,1.10020700620048
Clca1,0.4421936655484,1.37199100385793,-0.847404092376157,-1.22196576111757,-0.572032900377979,-1.49786649636546,-0.439770958094052,-0.572032900377979,-0.0165327427854909,1.27963429159698,1.46480101079448,0.353800695609501
Cldn12,-0.4821782140096,0.552558637424856,-1.04182468288032,-0.797976825136493,0.734683236638147,-1.17891030995424,0.351964527319672,0.543323881978909,0.789357337969358,1.11740194595662,-1.17891030995424,-1.17891030995424
Cldn13,3.09504569517676,-1.37723342894531,-0.573780399105014,0.343592881253094,0.832503023790253,-1.08997818578724,1.38178336938383,-0.128737580998491,0.351882721395881,0.832503023790253,-1.08997818578724,-1.08997818578724
Clec1a,-0.913708527881671,1.91608280949562,0.336308609065891,-1.0609508555355,0.570935395621494,-1.81286120291724,-0.217871933632578,1.37123366063913,0.515698612194469,-0.712469187070889,-0.425466357206867,0.710801012372489
Cngb1,-1.16749761611027,1.64967151926058,2.55709009201571,0.826556863655157,0.542304169155966,1.88726416590155,-0.188032251645856,0.140134758364396,-1.48832170828344,-0.0747951234684774,0.107170052561807,-0.925724062585943
Cnn3,0.845778739366839,-1.74884699447429,0.511709037238988,0.965893205864858,0.256380390347565,2.06872396488992,0.187680884975379,0.235166007561878,-0.248039811902114,-1.02314698116159,-1.1657889225184,-0.310975532192642
Cobll1,-0.363152438019385,0.481957849730883,-0.369322356536129,0.47361693445797,0.766656697241709,1.34669473158464,0.945390590948115,0.561562033144953,-0.758305252518253,-0.881224443915983,-0.795171118750771,-1.18560323773441
Col16a1,-1.22201611514158,1.59566561767381,4.48418690154909,0.468051832598286,-0.233300280601357,-2.07895583423096,-0.451916437891482,-0.126324434965004,0.765687736808877,0.252118729793719,0.935700827738064,0.936989693348139
Col18a1,0.906414809134552,-1.28548025553292,-0.439685469874164,8.18454579120083,0.00743680087517181,-2.34647234570104,0.518959365419619,0.359876494524634,-0.145179286650099,0.912786472635255,0.323015829317258,0.369576669579205
Col5a1,1.49964377034343,-1.11346642995494,6.64978415436817,-0.278704659415769,-1.74069599030757,1.62769822339909,0.749720784237455,0.493285881843626,-0.024328238413121,-0.125800773975477,-0.5865415819591,-0.393338304824906
Col6a4,1.72018383842938,-2.49319415401869,0.588865314337836,0.343592881253094,-0.951371480350082,1.95324916994635,-0.384155888243631,-0.127269807475279,-1.29525891463465,0.0900138303182145,0.652924809057832,0.061868281381236
Coro2a,-0.520325547385789,0.52498649789817,0.201621910509221,-1.14618961928728,0.33927744327171,-0.0611063107928721,-0.281683618404973,-0.285649216692266,-1.18367180322388,-0.137142003795842,2.21996447929618,-0.609988969658054
Cotl1,0.0718095811101564,-0.368152088832506,-0.259660538469583,-0.623604561514023,1.10413001468723,-1.68125750673329,0.139809645202336,0.50863337217664,-0.240539823239914,-0.233336234822447,1.31543527493293,-0.912874742203489
Cplx2,-0.700306521773037,1.18834603255166,0.407035486489503,-0.527625346049055,-0.28693578317077,-2.0525139475491,0.288186752407084,-0.327094982691818,1.37387814932498,0.500392971678496,0.605473436452508,-0.101386596451379
Cpne8,-1.07645567130679,0.981828318998944,-0.0034418253696216,0.956483478858489,0.0890748670825454,1.45598247763857,0.885475720146482,0.0903705141067721,0.482516791260055,-0.342807474325358,-1.63867043971978,-1.02194245618929
Cpox,0.459440873858275,-0.845928926465872,-0.270914598648269,0.793734176848916,0.673456891243909,-0.0179012372557958,1.38950638147575,0.264172879172084,-0.596271694469264,-0.294444488655679,0.53518526554397,-1.95370399705497
Cpt1a,-0.820215897497549,0.613102624342911,-0.205680732966681,0.151712400724394,1.18179730150301,-0.342646053698972,1.05038616103711,0.695459012911421,-0.410424829832098,-0.164280853348641,-1.92245211394476,-0.0878386246270724
Crispld1,-0.568808352157935,0.645078098483829,-0.852484606088125,0.0955018096043931,0.466382224840676,1.09584367310927,0.466382224840675,0.915997545032529,-0.399127266528644,-1.92557127857999,0.172633548981998,-0.792540671696516
Crispld2,1.47972516472028,-1.96066493335591,0.034222551720815,1.14295197438708,0.342782615418772,-1.918371313883,-0.16964772310481,0.614414743289439,0.541000654675745,0.68538169561601,0.959460959773798,-1.05502163178596
Crnde,0.327260639155571,-1.0045592076262,-0.320269900919688,0.965893205864858,-1.00013466288908,-1.33337888729094,-0.637636485858601,-0.566024631610468,0.802282613209188,0.449327823714312,1.27955275606997,1.00601147465563
Csf2rb,-0.708710713887274,-0.573274041057741,-0.906391310674308,-0.650032531475995,0.549667152235518,-2.09933117179108,0.284767319832859,0.443707219274454,0.284767319832859,0.284767319832859,1.07946681704084,-0.827811976258311
Csgalnact1,-0.478372654073966,1.00326959748201,0.196184594703743,0.716969735288671,-0.021489719179202,0.22506716352505,-0.717394155935973,-1.0391205650755,1.29174588496471,-0.826652039260275,1.64182752875862,-0.553984097797413
Csrp2,0.0616129171322502,-0.457750477274073,-0.138441813569373,0.00823911936337264,0.0678253453651486,1.42673615502372,-0.558762080521455,-1.53265275666019,1.03486049540222,-0.575230662776855,0.734698242697599,-0.597474738530194
Cttn,-0.546434710331452,0.273752088812678,-0.152880985119385,-1.16202190256694,-1.12702023995987,-1.83469880588496,0.0103203124197412,0.146801178705294,0.996015457815402,0.524229747198676,0.996015457815402,0.288336891890312
Cux1,-0.492559228014144,0.444899658365866,0.33527649374174,-0.0321503242485822,1.89730383273802,-0.594408153150617,0.525115008844042,0.876125572212444,-0.962889143775074,-0.425252871921017,-0.77977435413685,-0.536219890810953
Cx3cl1,-0.567291564500975,0.61062234423573,-0.443787823700511,0.3306837380198,-0.196945303214,1.58191550000923,1.04825725904226,0.692485098397615,-0.82907619578797,-0.719485664160824,-1.25314390512779,-0.324006789158516
Cyfip2,-0.392826813003367,0.276594317656534,-0.437118235298915,-1.21697971938136,1.48062971041681,0.0248836031684729,0.55350984576046,0.843708536056209,-0.264614293381091,-0.316753348097351,-0.480909903180581,-1.84045415074293
Cysltr2,-0.814447385319871,1.23063991525222,-0.580646663782545,-0.513672224227776,-0.568378509951533,0.547199176165063,0.228403229101943,-1.72872885728722,-0.493619295846867,1.56689887220758,0.742553794010361,-0.294328408399312
Cyth3,0.190373278564934,-0.425314749059201,-0.277692097926927,-0.178009444676012,0.943924516294817,1.29012171550353,-0.656777996078682,-0.313543645775951,-1.11486172634255,1.10791266328841,-0.0562007258637111,-1.20057480102587
Cyth4,0.225767858346168,-0.224749301635188,5.07083916319893,-0.54456285466052,0.851773260710724,-0.906726374304963,1.29139816946464,-0.906726374304963,1.07158571508768,0.412148351956802,-0.906726374304963,-0.906726374304963
D16Ertd472e,-0.417288686091868,0.43622058325419,-0.325545350409573,-0.727751865451384,-1.56843261072528,-1.56843261072528,0.446777053239622,0.575017668219207,0.627115418054664,0.0476608535582619,0.478264704239074,0.962029524139741
D630039A03Rik,-1.23313097002729,0.768438988022537,-0.0118693167685077,0.169894331812737,-1.86925105630892,-0.206792964169541,-0.36116407272534,-0.656052472402446,1.16176628668091,0.749120438810604,0.97355228124942,0.208821558865306
Daam1,0.0764741961138879,-0.366318290458507,0.482068356007467,2.58369810466408,-0.115625944419649,0.257766687507523,-1.16534608030585,-1.6952646339166,0.21521951303001,1.42968087427219,0.64082959760652,0.432739986225859
Ddah1,0.894454547384014,-1.18634972971657,-0.017223088669163,0.721076051068078,-2.21330974698263,1.05292065941906,0.586676230843684,-0.242774047252688,0.339003159334249,0.672850212128684,-0.0605669791269731,-0.134799488363374
Def8,-0.370928995386692,0.404132406195108,-0.327447714742283,-1.23121401943567,0.954362313801018,-1.31147079991044,1.13419033869875,1.01730212251522,0.125954545772122,-0.0526746256262947,-0.556193095339951,-1.31147079991044
