chr	start	end	strand	E18pt5_3	E18pt5_4	Week4_2	Week4_3	Week4_4	X2.year_3	X2.year_4	pval	clusters
chr13	119488309	119488309	-	0.727272727272727	0.714285714285714	0.782608695652174	0.708333333333333	0.8	0.333333333333333	0.5	0.01126313207175	2
chr13	119488333	119488333	+	0.952380952380952	0.95	1	0.96875	1	0.571428571428571	0.76	0.0139316147260182	2
chr13	119488337	119488337	+	1	0.952380952380952	1	1	1	0.571428571428571	0.76	0.0123391407339113	2
chr13	119488342	119488342	+	1	0.954545454545455	0.944444444444444	1	1	0.6	0.8	0.0292768907153038	2
chr13	119488349	119488349	+	0.958333333333333	0.884615384615385	1	1	0.962962962962963	0.625	0.769230769230769	0.0139282547801945	2
chr13	119488352	119488352	+	0.961538461538462	0.92	1	1	1	0.647058823529412	0.769230769230769	0.00521722409049865	2
chr13	119488356	119488356	+	1	0.888888888888889	0.951219512195122	1	1	0.647058823529412	0.692307692307692	0.00406313986650766	2
chr13	119488358	119488358	+	1	0.96	0.953488372093023	0.956521739130435	1	0.666666666666667	0.739130434782609	0.00189172695558679	2
chr13	119488749	119488749	+	0.892857142857143	0.952380952380952	1	0.962962962962963	0.970588235294118	0.48	0.727272727272727	0.0239589505530489	2
chr13	119489235	119489235	-	1	0.96551724137931	0.958333333333333	0.961538461538462	1	0	0	1.49504328625383e-06	2
chr13	119489242	119489242	-	1	0.88	0.954545454545455	1	1	0	0	4.05739415511255e-05	2
chr13	119490520	119490520	+	0.80952380952381	0.933333333333333	0.85	0.785714285714286	0.818181818181818	0	0	9.10824227601461e-05	2
chr13	119494869	119494869	-	0.928571428571429	0.875	0.8	0.928571428571429	0.962962962962963	0	0	0.000191243932547891	2
chr13	119494902	119494902	-	1	0.888888888888889	1	0.8	0.851851851851852	0	0	0.000524503460637273	2
chr13	119494905	119494905	-	1	0.92	1	0.789473684210526	1	0	0	0.000633368401508952	2
chr13	119495242	119495242	-	1	1	0.894736842105263	1	1	0	0	2.8739288429148e-05	2
chr13	119495247	119495247	-	0.933333333333333	1	1	1	1	0	0	2.54022050358163e-06	2
chr13	119597617	119597617	+	0.875	0.878787878787879	0.848484848484849	1	1	0.620689655172414	0.555555555555556	0.00922182937179837	2
chr13	119608915	119608915	-	0.911764705882353	0.9	0.7	0.944444444444444	0.923076923076923	0	0	0.00104591643992142	2
chr13	119609667	119609667	+	0.88	1	0.928571428571429	1	1	0	0	6.32075946074611e-05	2
chr13	119611407	119611407	+	0.884615384615385	0.925925925925926	1	1	1	0	0	4.09150935342887e-07	2
chr15	6683411	6683411	+	0.772727272727273	0.689655172413793	0.764705882352941	0.65	0.8125	0.5	0.481481481481481	0.0280030688451201	2
chr15	56034035	56034035	-	1	1	1	1	1	0	0	1.55301345300595e-63	2
chr15	56034045	56034045	-	1	1	1	1	1	0	0	1.55301345300595e-63	2
chr16	30510306	30510306	+	0.384615384615385	0.416666666666667	0	0	0	0.0625	0	0.000127037536548599	2
chr16	30510323	30510323	+	0.333333333333333	0.25	0	0	0	0	0	0.000771604938271599	2
chr16	32076877	32076877	+	0.571428571428571	1	0.2	0	0	0.0588235294117647	0	0.0181912352411052	2
chr16	45290904	45290904	-	1	0.818181818181818	1	1	1	0	0	0.000149240548352414	2
chr17	3079539	3079539	+	0.785714285714286	0.857142857142857	0.666666666666667	0.5	0.542857142857143	0.505154639175258	0.519480519480519	0.0185941164160596	2
chr17	3079540	3079540	-	0.881720430107527	0.900621118012422	0.711711711711712	0.56701030927835	0.655555555555556	0.5	0.585365853658537	0.0099758884824695	2
chr17	3079552	3079552	-	0.736526946107784	0.763157894736842	0.637254901960784	0.43298969072165	0.481927710843373	0.401639344262295	0.462068965517241	0.0339502048508516	2
chr17	3079564	3079564	-	0.756410256410256	0.819444444444444	0.621052631578947	0.472527472527473	0.48780487804878	0.357142857142857	0.473282442748092	0.0167716913258853	2
chr17	3082530	3082530	+	0.810810810810811	0.652173913043478	0.655172413793103	0.476190476190476	0.636363636363636	0.411764705882353	0.285714285714286	0.0438085124711986	2
chr17	3082531	3082531	-	0.824561403508772	0.773722627737226	0.627906976744186	0.494845360824742	0.641791044776119	0.380952380952381	0.484615384615385	0.0162879398565015	2
chr17	3082612	3082612	-	0.652173913043478	0.72	0.68	0.52	0.6875	0.411764705882353	0.419354838709677	0.0378933803183578	2
chr17	3082669	3082669	+	0.951219512195122	0.898305084745763	0.80952380952381	0.73469387755102	0.676470588235294	0.59375	0.691176470588235	0.0235816642109324	2
chr17	6924444	6924444	-	0.9	0.68421052631579	0.818181818181818	0.846153846153846	0.833333333333333	0	0	0.00058630448471946	2
chr17	13439071	13439071	-	0.666666666666667	0.583333333333333	0.692307692307692	0.8	0.6	0	0	0.00123827278436901	2
chr17	83861431	83861431	+	0.35	0.3	0	0.0833333333333333	0	0	0	0.00169959277265044	2
chr18	82161503	82161503	-	0.769230769230769	0.736842105263158	0.818181818181818	0.8	0.818181818181818	0.5	0.363636363636364	0.00262616980435049	2
chr19	9836769	9836769	+	0.583333333333333	0.5	0.444444444444444	0.333333333333333	0.533333333333333	0.1875	0.0666666666666667	0.0195272852589262	2
chr19	34602406	34602406	+	0.84	0.727272727272727	0	0	0.4	0.416666666666667	0.285714285714286	0.0370610889943242	2
chr19	37795604	37795604	-	1	1	0.272727272727273	0	0	0.363636363636364	0.3	0.00234912252836224	2
chr19	55981979	55981979	-	1	1	1	1	1	0	0	1.55301345300595e-63	2
chr19	55981990	55981990	-	1	0.75	1	1	1	0	0	0.000544444444444442	2
chr2	44660740	44660740	+	1	1	1	1	1	0	0	1.55301345300595e-63	2
chr2	58048870	58048870	+	1	1	1	0.9	1	0	0	2.33377675091602e-05	2
chr3	106157218	106157218	-	0.916666666666667	1	0.909090909090909	1	1	0	0	4.49369633603976e-05	2
chr4	3050345	3050345	+	0.625	0.6	0.5	0.6	1	0	0	0.03225616	2
chr4	47603812	47603812	+	0.357142857142857	0.272727272727273	0	0	0.1	0	0.133333333333333	0.024057081823049	2
chr4	145437183	145437183	+	0.571428571428571	0.533333333333333	0.2	0.357142857142857	0	0.0625	0	0.0348461088311594	2
chr4	145834053	145834053	+	0.892857142857143	0.863636363636364	0.666666666666667	0.818181818181818	0.692307692307692	0.631578947368421	0.6	0.0282645322722672	2
chr4	146057987	146057987	+	0.625	0.647058823529412	0.545454545454545	0.8	0.6	0	0	0.00331741273683564	2
chr5	14911378	14911378	+	1	1	0.85	0.916666666666667	1	0	0	7.35806151374856e-05	2
chr5	14928062	14928062	+	1	1	1	0.826086956521739	1	0	0	0.000221407441425739	2
chr5	14933783	14933783	-	0.714285714285714	0.5625	0	0.3125	0.157894736842105	0	0	0.013833481463576	2
chr5	14941215	14941215	-	1	1	1	1	1	0	0	1.55301345300595e-63	2
chr5	14947967	14947967	+	0.3	0.421052631578947	0.354166666666667	0.272727272727273	0.45	0	0.0909090909090909	0.0261689242091062	2
chr5	14963660	14963660	+	0.714285714285714	0.75	0.5	0.692307692307692	0.88235294117647	0	0	0.00868131616454304	2
chr5	14974284	14974284	+	0.9375	0.8	0.615384615384615	0.769230769230769	0.8	0	0	0.000969999533115173	2
chr5	14974393	14974393	-	1	0.9	0.866666666666667	0.862068965517241	1	0	0	0.000192976076404679	2
chr5	14979826	14979826	+	1	0.833333333333333	1	0.818181818181818	1	0	0	0.000796614047960688	2
chr5	14994210	14994210	+	1	1	0.71875	0.733333333333333	0.736842105263158	0.8125	0.833333333333333	2.05755219600873e-05	2
chr5	14994758	14994758	-	1	0.923076923076923	0.925925925925926	0.5	0.5625	0	0	0.00995336350750618	2
chr5	14997756	14997756	+	1	1	1	1	1	0	0	1.55301345300595e-63	2
chr5	15004211	15004211	+	1	1	0.875	1	1	0	0	5.77666017087124e-05	2
chr5	15004227	15004227	+	0.785714285714286	1	0.578947368421053	0.538461538461538	0.833333333333333	0	0	0.00617485850668972	2
chr5	15004228	15004228	-	1	0.636363636363636	1	1	1	0	0	0.00245594799906022	2
chr5	15032238	15032238	+	0.928571428571429	0.9	0.692307692307692	0.473684210526316	0.555555555555556	0.6	0.615384615384615	0.0193999788998843	2
chr5	15043599	15043599	-	0.833333333333333	0.944444444444444	0.4375	0.6	0.714285714285714	0	0	0.00266957755393233	2
chr5	15043602	15043602	-	0.923076923076923	0.789473684210526	0.722222222222222	0.7	0.857142857142857	0	0	0.000612358748470769	2
chr5	15043613	15043613	-	0.909090909090909	0.8	0.59375	0.566666666666667	0.785714285714286	0	0	0.0016494936230238	2
chr5	15051445	15051445	+	1	0.833333333333333	0.947368421052632	0.857142857142857	0.923076923076923	0	0	0.000228573661944905	2
chr5	15060173	15060173	-	1	1	0.5	0.454545454545455	0.916666666666667	0	0	0.0125970217201534	2
chr5	15060187	15060187	-	1	1	1	0.7	1	0	0	0.00202211023939768	2
chr5	15061515	15061515	+	1	0.9	1	1	0.863636363636364	0	0	0.000175252058861749	2
chr5	15061540	15061540	+	1	1	0.9	1	1	0	0	2.33377675091599e-05	2
chr5	15061542	15061542	+	1	1	0.583333333333333	0.555555555555556	0.615384615384615	0	0	3.12533233245987e-06	2
chr5	15061546	15061546	+	1	1	0.916666666666667	1	1	0	0	1.11429252998754e-05	2
chr5	15461441	15461441	-	0.9	0.9	0.892857142857143	0.769230769230769	0.916666666666667	0	0	0.000127383032723081	2
chr5	15461574	15461574	-	1	1	0.857142857142857	0.84375	1	0	0	0.000135281856922142	2
chr5	15461619	15461619	-	1	1	0.909090909090909	0.933333333333333	1	0	0	1.08158066907393e-05	2
chr5	15473044	15473044	+	0.7	0.8125	0.653846153846154	0.8	0.526315789473684	0	0	0.00339815939168424	2
chr5	15487087	15487087	+	0.818181818181818	1	0.8125	0.766666666666667	0.785714285714286	0	0	0.000288818955764381	2
chr5	15487090	15487090	+	0.909090909090909	0.941176470588235	0.911764705882353	0.793103448275862	1	0	0	0.000333627196669444	2
chr5	15514605	15514605	-	1	1	0.705882352941177	0.68421052631579	0.75	0	0	4.33061305710306e-06	2
chr5	15589272	15589272	-	0.714285714285714	0.571428571428571	0.55	0.470588235294118	0.5625	0	0.230769230769231	0.013643593909189	2
chr5	15591730	15591730	+	0.75	0.533333333333333	0.538461538461538	0.72972972972973	0.741935483870968	0	0	0.00545711212541477	2
chr5	15594437	15594437	-	0.636363636363636	1	1	0.8	0.6	0	0	0.0183891477573378	2
chr5	15597800	15597800	-	1	1	0.588235294117647	0.76	1	0	0	0.00489646733259898	2
chr5	15678769	15678769	+	0.909090909090909	1	0.735294117647059	0.692307692307692	0.5	0	0	0.00127893918435085	2
chr5	15679093	15679093	+	0.727272727272727	0.714285714285714	0.8	0.52	0.529411764705882	0	0	0.00550665873859573	2
chr5	15684181	15684181	-	1	0.909090909090909	0.678571428571429	0.529411764705882	0.590909090909091	0	0	0.000260575517201437	2
chr5	15691105	15691105	-	0.7	0.642857142857143	0.380952380952381	0.175	0.4	0	0	0.0045818848629666	2
chr5	15702391	15702391	-	0.933333333333333	0.769230769230769	0.866666666666667	0.863636363636364	0.944444444444444	0	0	0.000251106380869217	2
chr5	15702855	15702855	+	0.8	0.909090909090909	0.714285714285714	0.5	0.538461538461538	0	0	0.0015873517575061	2
chr5	25779232	25779232	-	1	1	0.9	1	1	0	0	2.33377675091599e-05	2
chr5	25942291	25942291	-	0.823529411764706	1	0.769230769230769	0.666666666666667	0.916666666666667	0	0	0.00196705572523468	2
chr5	32739321	32739321	+	0.951807228915663	0.95959595959596	0.85	0.759259259259259	0.836363636363636	0.530612244897959	0.58695652173913	0.00142482185822068	2
chr5	32739333	32739333	+	0.881720430107527	0.872727272727273	0.661764705882353	0.650793650793651	0.568965517241379	0.377049180327869	0.41	0.000570130405975721	2
chr5	32739345	32739345	+	0.896907216494845	0.890625	0.684931506849315	0.619047619047619	0.711864406779661	0.348837209302326	0.398148148148148	0.000431554150689864	2
chr5	93661439	93661439	+	0.266666666666667	0.333333333333333	0	0	0	0.05	0.153846153846154	0.0043025878546755	2
chr6	147078517	147078517	-	1	1	0.823529411764706	0.8	0.769230769230769	0.769230769230769	0.642857142857143	0.00876236269451957	2
chr7	130443523	130443523	-	0.909090909090909	0.944444444444444	0.933333333333333	1	1	0	0	7.43208220625568e-06	2
chr7	130443538	130443538	-	1	0.941176470588235	1	1	1	0	0	1.53171257719826e-06	2
chr7	130443553	130443553	-	1	0.764705882352941	1	0.9	0.88235294117647	0	0	0.000858338115802172	2
chr8	19703423	19703423	-	0.540540540540541	0.621621621621622	0.333333333333333	0.375	0.214285714285714	0.3	0.375	0.0283660226463635	2
chr9	3029031	3029031	+	1	1	0.8	0.727272727272727	0.866666666666667	0	0.5	0.0323944775694848	2
chr9	3029059	3029059	+	1	1	1	1	0.846153846153846	0	0	0.000134425540852762	2
chr9	3038006	3038006	-	0.933333333333333	0.740740740740741	0.91304347826087	0.736842105263158	0.909090909090909	0	0	0.0013315433972787	2
chrX	169973122	169973122	-	0.71875	0.941176470588235	0.4	0.428571428571429	0.5	0.4	0.409090909090909	0.0130645407794791	2
chrX	169978999	169978999	+	0.625	0.62962962962963	0.3125	0.25	0	0.222222222222222	0.19047619047619	0.0292855327708956	2
chrX	169979068	169979068	+	0.972222222222222	0.95	0.571428571428571	0.5625	0.5	0.446808510638298	0.68421052631579	0.0135806416541864	2
chrX	169979078	169979078	+	0.857142857142857	0.833333333333333	0.523809523809524	0.388888888888889	0.3	0.340425531914894	0.545454545454545	0.0231146412783163	2
chrX	169979204	169979204	+	0.555555555555556	0.44	0.2	0.181818181818182	0	0	0.05	0.0127590410373358	2
chrX	169979253	169979253	+	0.548387096774194	0.44	0.2	0	0.214285714285714	0.0869565217391304	0	0.0200668246572984	2
chrX	169979254	169979254	-	0.36	0.392857142857143	0	0.153846153846154	0	0.0606060606060606	0.157894736842105	0.0183652342743956	2
chrX	169979278	169979278	+	0.6	0.407407407407407	0.230769230769231	0	0	0	0.105263157894737	0.0321214681321157	2
chrX	169979281	169979281	+	0.56	0.384615384615385	0.166666666666667	0	0	0.02	0.0952380952380952	0.0167407575687835	2
chrX	169979282	169979282	-	0.377358490566038	0.357142857142857	0.0769230769230769	0.125	0	0	0.0476190476190476	0.00357207875185907	2
chrX	169979294	169979294	-	0.530612244897959	0.428571428571429	0.142857142857143	0.0416666666666667	0	0.0789473684210526	0.15	0.00562814176873895	2
chrX	169979301	169979301	-	0.44	0.5	0.133333333333333	0.125	0	0.121951219512195	0.142857142857143	0.00407290748668581	2
chrX	169979324	169979324	+	0.633333333333333	0.727272727272727	0.285714285714286	0.166666666666667	0.2	0.155555555555556	0.4	0.0169663248696627	2
chrX	169979325	169979325	-	0.463414634146341	0.53125	0.0833333333333333	0.24	0	0.159090909090909	0.241379310344828	0.0251252831846455	2
chrX	169979334	169979334	+	0.518518518518518	0.409090909090909	0.142857142857143	0.181818181818182	0.0714285714285714	0.0238095238095238	0.214285714285714	0.0248543072495677	2
chrX	169979335	169979335	-	0.390243902439024	0.433333333333333	0	0.125	0	0.02	0.15625	0.0106625478356078	2
chrY	90800716	90800716	-	0.625	0.625	0.25	0.243243243243243	0.1	0.209302325581395	0.270833333333333	0.00393784168476415	2
chrY	90800777	90800777	+	0.461538461538462	0.466666666666667	0.0714285714285714	0.222222222222222	0	0	0.107142857142857	0.016600199546285	2
chrY	90800778	90800778	-	0.656716417910448	0.627450980392157	0.0476190476190476	0.34375	0.214285714285714	0.037037037037037	0.1	0.0124992001068217	2
chrY	90803696	90803696	-	0.689655172413793	0.666666666666667	0.476190476190476	0.31578947368421	0.333333333333333	0.266666666666667	0.44	0.0326834670956558	2
chrY	90805140	90805140	-	0.564516129032258	0.694444444444444	0.368421052631579	0.285714285714286	0.428571428571429	0.176470588235294	0.188679245283019	0.00717336909954379	2
chrY	90805180	90805180	+	0.382978723404255	0.333333333333333	0.0555555555555556	0	0	0.037037037037037	0.0606060606060606	0.000510465840262581	2
chrY	90805201	90805201	+	0.526315789473684	0.56	0.125	0.1875	0	0.0196078431372549	0.114285714285714	0.00531722283304445	2
chrY	90805202	90805202	-	0.516129032258065	0.558823529411765	0.344827586206897	0.222222222222222	0.444444444444444	0.09375	0.0769230769230769	0.012462431207003	2
chrY	90807806	90807806	+	0.658536585365854	0.4	0.227272727272727	0.166666666666667	0.0909090909090909	0.0677966101694915	0.21875	0.0449400488277624	2
chrY	90807807	90807807	-	0.761904761904762	0.673469387755102	0.5	0.5	0.2	0.150943396226415	0.2	0.032205997590036	2
chrY	90807851	90807851	+	0.853658536585366	0.772727272727273	0.428571428571429	0.4375	0.6	0.511627906976744	0.611111111111111	0.0289211414635877	2
chrY	90808435	90808435	+	0.607142857142857	0.818181818181818	0.4	0.0666666666666667	0	0.173913043478261	0	0.0430333865836116	2
chrY	90808436	90808436	-	0.608695652173913	0.65	0.347826086956522	0.227272727272727	0.181818181818182	0.282608695652174	0.151515151515152	0.00979125043573977	2
chrY	90808579	90808579	-	0.634920634920635	0.531914893617021	0.294117647058824	0.375	0.210526315789474	0.294117647058824	0.419354838709677	0.0410328627065828	2
chrY	90808837	90808837	+	0.568181818181818	0.555555555555556	0	0	0	0.0588235294117647	0.0285714285714286	1.58933692172249e-06	2
chrY	90808838	90808838	-	0.460526315789474	0.575	0.130434782608696	0.161290322580645	0.111111111111111	0	0	0.000670430797692279	2
chrY	90808870	90808870	-	0.816901408450704	0.829787234042553	0.46875	0.466666666666667	0.764705882352941	0.384615384615385	0.285714285714286	0.0444942920301845	2
chrY	90808877	90808877	+	0.688888888888889	0.645161290322581	0	0.3125	0	0.272727272727273	0.166666666666667	0.0233597739717801	2
chrY	90808878	90808878	-	0.73134328358209	0.75	0.451612903225806	0.571428571428571	0.6875	0.276923076923077	0	0.0209589836029136	2
