chr	start	end	strand	E18pt5_3	E18pt5_4	Week4_2	Week4_3	Week4_4	X2.year_3	X2.year_4	pval	clusters
chr12	88121528	88121528	-	0.388888888888889	0.473684210526316	0.25	0	0	0.5	0.538461538461538	0.02105047261779	1
chr12	115728464	115728464	+	0.818181818181818	0.8	0	0.5	0	0.933333333333333	0.894736842105263	0.027726731430065	1
chr13	3406597	3406597	-	0.25	0.4	0.0714285714285714	0	0	0.384615384615385	0.210526315789474	0.0299472650815984	1
chr13	9834428	9834428	+	0.272727272727273	0.157894736842105	0.0909090909090909	0	0	0.523809523809524	0.333333333333333	0.018638248730552	1
chr13	9834429	9834429	-	0.217391304347826	0.310344827586207	0	0.0909090909090909	0	0.517241379310345	0.368421052631579	0.00813001432258478	1
chr13	9834439	9834439	+	0.25	0.181818181818182	0.272727272727273	0	0	0.571428571428571	0.541666666666667	0.0271222897256403	1
chr13	9834468	9834468	+	0.416666666666667	0.45	0.272727272727273	0	0	0.611111111111111	0.541666666666667	0.020531104485996	1
chr13	9834472	9834472	+	0.384615384615385	0.3	0.181818181818182	0	0	0.611111111111111	0.416666666666667	0.021242431702876	1
chr13	9834479	9834479	+	0.466666666666667	0.4	0.181818181818182	0	0	0.611111111111111	0.4	0.0189292340154085	1
chr13	12811065	12811065	-	0.857142857142857	0.941176470588235	0.384615384615385	0	0	0.739130434782609	0.739130434782609	0.0116560799830195	1
chr13	12834595	12834595	-	0.782608695652174	0.75	0.454545454545455	0	0	0.818181818181818	0.75	0.0302979863265513	1
chr13	12848710	12848710	-	0.5	0.533333333333333	0	0.3	0	0.571428571428571	0.642857142857143	0.0208494968710555	1
chr13	12852074	12852074	+	0.636363636363636	0.653846153846154	0.2	0	0.3	0.391304347826087	0.5	0.0242809383356303	1
chr13	12867439	12867439	-	0.80952380952381	0.8	0.416666666666667	0	0	1	0.863636363636364	0.0141032797421884	1
chr13	12891558	12891558	-	0.875	1	0.4	0	0	0.647058823529412	0.842105263157895	0.0168216194038988	1
chr13	12917810	12917810	-	0.421052631578947	0.714285714285714	0	0	0.2	0.5	0.842105263157895	0.037429356796189	1
chr13	12922346	12922346	+	0.916666666666667	0.892857142857143	0	0.5	0	0.928571428571429	1	0.0205018122315148	1
chr13	12941613	12941613	-	0.352941176470588	0.214285714285714	0	0	0	0.352941176470588	0.227272727272727	0.0121847734671622	1
chr13	12963557	12963557	+	0.625	1	0	0.4	0	1	0.9	0.0246184716087706	1
chr13	13236843	13236843	-	0.642857142857143	0.789473684210526	0.272727272727273	0	0	0.916666666666667	0.866666666666667	0.00408218374001912	1
chr13	37561304	37561304	-	0.818181818181818	0.75	0.6	0	0	1	1	0.0476629149616213	1
chr13	44869832	44869832	-	0.24	0.310344827586207	0.05	0.235294117647059	0	0.4	0.416666666666667	0.046060474918006	1
chr13	68444521	68444521	+	1	1	0	0.6	0	1	0.923076923076923	0.035501255293675	1
chr13	100668406	100668406	+	0.818181818181818	0.933333333333333	0	0.5	0	0.909090909090909	0.769230769230769	0.0333526496927528	1
chr13	119610447	119610447	+	0.5	0.535714285714286	0.326923076923077	0.411764705882353	0.34	0.706896551724138	0.642857142857143	0.00288933527958327	1
chr13	119613626	119613626	+	0.888888888888889	0.923076923076923	0.588235294117647	0.708333333333333	0.533333333333333	0.892857142857143	0.9375	0.0103995664140173	1
chr13	119616134	119616134	-	0.617283950617284	0.544303797468354	0.508474576271186	0.47945205479452	0.527272727272727	0.722222222222222	0.903225806451613	0.021754179223777	1
chr14	41723704	41723704	-	0.4375	0.272727272727273	0.1	0	0	0.272727272727273	0.375	0.0185278104677749	1
chr14	43294211	43294211	+	0.75	0.944444444444444	0	0.5	0	0.705882352941177	0.933333333333333	0.0470963908979617	1
chr14	43353856	43353856	+	0.727272727272727	0.727272727272727	0.333333333333333	0	0	0.8125	0.423076923076923	0.0455678749060609	1
chr14	64452578	64452578	+	1	1	0.538461538461538	0	0	0.9	1	0.0237883309306935	1
chr14	123193725	123193725	-	0.642857142857143	0.833333333333333	0.466666666666667	0	0	0.923076923076923	0.9	0.0289471887521258	1
chr15	9016186	9016186	-	0.545454545454545	0.625	0	0	0.4	0.695652173913043	0.666666666666667	0.0405080033729699	1
chr15	36720014	36720014	-	1	1	0	0.636363636363636	0	1	0.947368421052632	0.043507237312712	1
chr15	55811898	55811898	+	0.416666666666667	0.5	0	0	0.2	0.647058823529412	0.363636363636364	0.0364958994255971	1
chr15	70488760	70488760	+	0.36	0.428571428571429	0	0	0	0.1	0.368421052631579	0.0270601342064918	1
chr15	70488789	70488789	+	1	1	0.642857142857143	0	0	0.88235294117647	1	0.0497332330924416	1
chr15	82527520	82527520	-	0.818181818181818	0.545454545454545	0	0.4	0	0.8125	0.782608695652174	0.0335369908049787	1
chr15	103895186	103895186	-	0.714285714285714	0.962962962962963	0	0.454545454545455	0	0.631578947368421	0.9	0.0478402053943024	1
chr16	3116247	3116247	+	0.222222222222222	0.173913043478261	0	0	0	0.409090909090909	0.32	0.000928803617907491	1
chr16	3243222	3243222	+	0.730769230769231	0.795918367346939	0.588235294117647	0.659090909090909	0.527777777777778	0.82051282051282	0.947368421052632	0.0224327456659083	1
chr16	3254960	3254960	+	0.25	0.3	0	0.3	0	0.5	0.647058823529412	0.0445459150632118	1
chr16	4719572	4719572	-	0.5	0.5	0.153846153846154	0	0	0.5	0.363636363636364	0.00597413280030298	1
chr16	31290665	31290665	-	0.6	0.727272727272727	0	0.272727272727273	0	0.6	0.7	0.0104957111206693	1
chr16	35981736	35981736	+	0.210526315789474	0.25	0.24	0.115384615384615	0.133333333333333	0.576923076923077	0.390243902439024	0.0305872785776038	1
chr16	42316336	42316336	-	0.692307692307692	0.909090909090909	0	0.363636363636364	0	0.75	1	0.0192925860590444	1
chr16	50994588	50994588	+	0.578947368421053	0.6	0.181818181818182	0	0	0.230769230769231	0.4375	0.0128580213797294	1
chr16	57391394	57391394	+	0.210526315789474	0.192307692307692	0.166666666666667	0.153846153846154	0	0.521739130434783	0.421052631578947	0.0146045262527888	1
chr17	13186500	13186500	-	0.8	0.8125	0	0.3	0	0.714285714285714	0.727272727272727	0.00535441743289093	1
chr17	13193181	13193181	-	0.9375	0.916666666666667	0.545454545454545	0	0	1	0.923076923076923	0.0282311845874309	1
chr17	13214547	13214547	+	0.45	0.37037037037037	0.166666666666667	0.1	0.307692307692308	0.444444444444444	0.466666666666667	0.0410431381506742	1
chr17	13215053	13215053	-	0.583333333333333	0.458333333333333	0	0	0.2	0.45	0.5	0.0100361940262418	1
chr17	13226869	13226869	+	1	1	0.5	0	0	0.9375	0.931034482758621	0.0172419854948933	1
chr17	13231856	13231856	+	0.833333333333333	0.944444444444444	0	0.583333333333333	0	1	0.916666666666667	0.0420881428435743	1
chr17	13238093	13238093	-	0.95	0.833333333333333	0.545454545454545	0	0	0.75	0.736842105263158	0.0497631258855421	1
chr17	13239160	13239160	-	0.869565217391304	0.857142857142857	0.571428571428571	0	0	0.935483870967742	0.947368421052632	0.0397374279898964	1
chr17	13324707	13324707	-	0.714285714285714	1	0	0	0.5	1	0.764705882352941	0.0471321900874894	1
chr17	13328828	13328828	-	0.866666666666667	0.75	0	0.416666666666667	0	0.727272727272727	0.736842105263158	0.0228140966608024	1
chr17	13330837	13330837	+	0.615384615384615	0.714285714285714	0	0	0.416666666666667	0.916666666666667	0.875	0.0190537384472866	1
chr17	13399232	13399232	-	0.933333333333333	0.8125	0.5	0	0	0.923076923076923	0.722222222222222	0.0383034433650823	1
chr17	13400525	13400525	-	0.545454545454545	0.407407407407407	0	0.25	0	0.333333333333333	0.35	0.0417062831199177	1
chr17	13444672	13444672	-	0.818181818181818	0.85	0.545454545454545	0	0	0.916666666666667	0.761904761904762	0.0496644163336916	1
chr17	13448164	13448164	+	0.722222222222222	0.705882352941177	0	0.416666666666667	0	0.65	0.538461538461538	0.042597269502231	1
chr17	13451417	13451417	+	0.91304347826087	0.818181818181818	0	0.6	0	0.941176470588235	1	0.0465497039512517	1
chr17	23535074	23535074	+	0.181818181818182	0.473684210526316	0	0	0	0.454545454545455	0.5	0.0161090401372727	1
chr17	34969038	34969038	-	1	0.933333333333333	0.583333333333333	0	0	0.9	1	0.0359414848429113	1
chr17	39845262	39845262	-	0.272727272727273	0.181818181818182	0	0.1	0	0.357142857142857	0.692307692307692	0.0352390216998748	1
chr17	39846351	39846351	+	0.192307692307692	0.25	0.133333333333333	0	0	0.233333333333333	0.388888888888889	0.047156039864061	1
chr17	49447665	49447665	-	0.888888888888889	0.84	0	0.428571428571429	0	0.666666666666667	0.615384615384615	0.0236527932037513	1
chr17	50676642	50676642	-	1	0.916666666666667	0	0.636363636363636	0	1	1	0.0453677322002966	1
chr17	67605162	67605162	-	0.6	0.571428571428571	0.5	0	0	0.916666666666667	0.866666666666667	0.041844553042421	1
chr18	3012585	3012585	-	0.692307692307692	0.538461538461538	0	0.3	0	0.5	0.352941176470588	0.03834277632062	1
chr18	3046845	3046845	-	0.6	0.714285714285714	0	0.1	0	0.523809523809524	0.538461538461538	0.000548027680120073	1
chr18	3064347	3064347	-	0.466666666666667	0.5625	0	0.272727272727273	0	0.818181818181818	0.470588235294118	0.0449221689225928	1
chr19	31284001	31284001	-	1	1	0.636363636363636	0	0	0.916666666666667	1	0.0453677322002967	1
chr19	34585755	34585755	-	0.25	0.2	0	0.2	0	0.647058823529412	0.666666666666667	0.00382084042633886	1
chr19	36574153	36574153	-	0.733333333333333	1	0.2	0.153846153846154	0	0.5	0.529411764705882	0.00605860788592963	1
chr19	40119797	40119797	-	0.666666666666667	0.517241379310345	0.285714285714286	0	0	0.692307692307692	0.857142857142857	0.0125938063209478	1
chr19	40119803	40119803	-	0.5	0.517241379310345	0.285714285714286	0	0	0.571428571428571	0.833333333333333	0.0240739081984049	1
chr19	40119869	40119869	-	0.473684210526316	0.230769230769231	0	0	0	0.6	0.545454545454545	0.00482263770734475	1
chr19	44982833	44982833	-	1	1	0.6	0	0	0.9	0.75	0.0475553604105514	1
chr19	49663926	49663926	-	0.375	0.363636363636364	0	0	0.2	0.434782608695652	0.473684210526316	0.0132421421085609	1
chr2	41987533	41987533	-	0.333333333333333	0.3	0	0.0714285714285714	0	0.333333333333333	0.333333333333333	0.000613545084370104	1
chr2	98516497	98516497	+	0.866666666666667	0.818181818181818	0	0.3	0	0.909090909090909	0.8	0.00426652983600875	1
chr2	105945989	105945989	-	0.894736842105263	0.947368421052632	0	0.571428571428571	0	1	0.91304347826087	0.0354233901549863	1
chr2	151125673	151125673	+	0.75	0.636363636363636	0.454545454545455	0	0	1	1	0.0182787755998676	1
chr2	164725757	164725757	+	0.538461538461538	0.545454545454545	0	0	0	0.4	0.833333333333333	0.0193680834494293	1
chr2	165246418	165246418	+	0.0714285714285714	0.461538461538462	0.2	0	0	0.818181818181818	0.666666666666667	0.0291314199857994	1
chr2	175072033	175072033	-	0.571428571428571	0.647058823529412	0.2	0	0	0.416666666666667	0.352941176470588	0.00624189092390568	1
chr2	175072880	175072880	+	0.583333333333333	0.777777777777778	0	0.4	0	0.875	1	0.0184462230732499	1
chr2	177323566	177323566	+	0.555555555555556	0.35	0	0.0909090909090909	0	0.227272727272727	0.1	0.0191919347871761	1
chr3	15399647	15399647	+	1	0.941176470588235	0.5	0	0	0.666666666666667	0.75	0.0285809465245107	1
chr3	15413300	15413300	+	0.75	0.6	0	0.5	0	0.833333333333333	1	0.0426450909000876	1
chr3	15461567	15461567	-	0.25	0.3	0	0.0625	0	0.461538461538462	0.428571428571429	0.000363830713976088	1
chr3	36296142	36296142	-	1	1	0	0	0.6	1	1	0.032215647600263	1
chr3	44028062	44028062	+	0.769230769230769	0.666666666666667	0	0.5	0	0.857142857142857	0.9	0.0383612029626363	1
chr3	75412898	75412898	-	0.473684210526316	0.458333333333333	0	0.0833333333333333	0	0.258064516129032	0.205882352941176	0.000660179034402242	1
chr3	93757307	93757307	-	0.866666666666667	0.722222222222222	0	0	0.4	1	0.75	0.0220879210485733	1
chr3	106138007	106138007	-	1	1	0	0.666666666666667	0	1	1	0.0493827160493827	1
chr3	106152425	106152425	-	0.8125	0.866666666666667	0	0	0.5	0.8125	0.9	0.0315685641164311	1
chr3	106157670	106157670	-	0.863636363636364	0.769230769230769	0	0.545454545454545	0	0.954545454545455	0.944444444444444	0.0363954196900439	1
chr3	106162522	106162522	+	0.5	0.529411764705882	0	0.363636363636364	0	0.944444444444444	0.857142857142857	0.0123562952217995	1
chr3	106172726	106172726	-	0.866666666666667	0.692307692307692	0	0.461538461538462	0	0.8	0.8125	0.0336043233713517	1
chr3	106177565	106177565	-	0.7	0.5625	0.4	0	0	0.88235294117647	0.7	0.0329948661950465	1
chr3	106178677	106178677	+	0.5	0.545454545454545	0.272727272727273	0	0	0.571428571428571	0.636363636363636	0.0142386399207312	1
chr3	106184523	106184523	-	0.428571428571429	0.692307692307692	0	0.153846153846154	0	0.7	0.888888888888889	0.00739652027333077	1
chr3	106202019	106202019	-	0.736842105263158	0.6875	0.461538461538462	0	0	1	0.956521739130435	0.0194269437467318	1
chr3	106232821	106232821	-	0.6	0.8	0.25	0	0	0.888888888888889	0.708333333333333	0.00845314784574567	1
chr3	106233115	106233115	-	0.235294117647059	0.631578947368421	0.166666666666667	0	0	0.846153846153846	0.8125	0.0140738711972286	1
chr3	106251416	106251416	-	0.916666666666667	0.85	0	0.4	0	0.714285714285714	0.789473684210526	0.0143779784969196	1
chr3	106280394	106280394	-	1	1	0.615384615384615	0	0	1	0.941176470588235	0.0383237753141683	1
chr3	106308433	106308433	-	0.8	1	0.4	0	0	1	1	0.00979275173611113	1
chr3	121313825	121313825	-	1	0.75	0	0.6	0	1	1	0.0494912613865715	1
chr4	3054266	3054266	-	0.823529411764706	0.8	0	0.5	0	0.7	0.818181818181818	0.043591308168562	1
chr4	3174489	3174489	+	0.794117647058823	0.736842105263158	0	0	0.333333333333333	0.7	0.333333333333333	0.0433745444362221	1
chr4	3224677	3224677	-	0.454545454545455	0.25	0	0.0909090909090909	0	0.307692307692308	0.428571428571429	0.0233944862182949	1
chr4	3252816	3252816	+	0.80952380952381	0.666666666666667	0.4	0	0	0.592592592592593	0.75	0.0347542372696897	1
chr4	3256230	3256230	+	0.210526315789474	0.117647058823529	0	0.181818181818182	0	0.4	0.5	0.0208338764695565	1
chr4	6455697	6455697	-	0.7	0.727272727272727	0.5	0	0	1	0.9	0.0304220114894053	1
chr4	34688657	34688657	+	0.2	0.1	0.2	0	0	0.818181818181818	0.583333333333333	0.0103205734601861	1
chr4	60265746	60265746	+	0.666666666666667	0.272727272727273	0	0.222222222222222	0	0.909090909090909	0.636363636363636	0.0385058861673443	1
chr4	61693861	61693861	-	1	1	0.6	0	0	1	1	0.032215647600263	1
chr4	61765174	61765174	-	0.565217391304348	0.583333333333333	0	0.230769230769231	0	0.727272727272727	0.727272727272727	0.00327133503228593	1
chr4	61854157	61854157	+	1	0.954545454545455	0	0	0.6	0.9375	1	0.0367552222717613	1
chr4	95511577	95511577	+	0.7	0.7	0.181818181818182	0	0	0.578947368421053	0.666666666666667	0.00158292295941892	1
chr4	122024982	122024982	+	0.857142857142857	0.818181818181818	0.388888888888889	0	0	0.5	0.333333333333333	0.0259315905941926	1
chr4	122038490	122038490	+	0.944444444444444	1	0	0.636363636363636	0	1	1	0.0436722664581838	1
chr4	130187147	130187147	+	0.9	0.692307692307692	0.4	0	0	0.2	0.384615384615385	0.0445133779605351	1
chr4	145407469	145407469	+	0.833333333333333	0.619047619047619	0	0.2	0	0.727272727272727	0.769230769230769	0.00377698128670031	1
chr4	145579104	145579104	+	0.363636363636364	0.5	0.142857142857143	0	0	0.4	0.384615384615385	0.00832759157767719	1
chr4	145690049	145690049	+	0.923076923076923	0.727272727272727	0	0.333333333333333	0	0.615384615384615	0.818181818181818	0.0170335710569375	1
chr4	145693233	145693233	+	0.538461538461538	0.565217391304348	0	0	0.416666666666667	0.7	0.666666666666667	0.0490399001008239	1
chr4	145830061	145830061	+	1	1	0	0.583333333333333	0	0.928571428571429	0.933333333333333	0.0328989927764258	1
chr4	145837143	145837143	-	0.631578947368421	0.4375	0.25	0.333333333333333	0	0.9375	0.818181818181818	0.0174035176586033	1
chr4	145837212	145837212	+	0.433333333333333	0.214285714285714	0.2	0	0	0.533333333333333	0.5625	0.0232556575646726	1
chr4	145837213	145837213	-	0.45	0.411764705882353	0.357142857142857	0.0952380952380952	0	0.714285714285714	0.578947368421053	0.0418213882248075	1
chr4	145837214	145837214	+	0.5	0.357142857142857	0.0833333333333333	0	0	0.733333333333333	0.4375	0.0150963661643904	1
chr4	145837224	145837224	+	0.814814814814815	0.75	0.214285714285714	0	0	0.722222222222222	0.941176470588235	0.00329959797655291	1
chr4	145837431	145837431	+	0.5625	0.526315789473684	0	0.466666666666667	0	0.8	0.838709677419355	0.0442226615205631	1
chr4	146055339	146055339	+	0.454545454545455	0.45	0	0	0.2	0.583333333333333	0.55	0.00523324041544576	1
chr4	146065221	146065221	+	0.6875	0.916666666666667	0.538461538461538	0	0	0.916666666666667	0.88235294117647	0.0482509183215518	1
chr4	146103111	146103111	-	0.444444444444444	0.333333333333333	0	0.0909090909090909	0.0909090909090909	0.266666666666667	0.259259259259259	0.00623957058250859	1
chr4	146203578	146203578	-	0.375	0.363636363636364	0.117647058823529	0	0	0.307692307692308	0.388888888888889	0.00447763582555491	1
chr4	146239577	146239577	+	0.125	0	0	0	0	0.275862068965517	0.25	0.00755854567322197	1
chr4	146239627	146239627	+	0.133333333333333	0	0.266666666666667	0	0	0.666666666666667	0.642857142857143	0.0114351536414124	1
chr4	146242262	146242262	+	0.64	0.583333333333333	0	0	0.363636363636364	0.733333333333333	0.7	0.0221594730014566	1
