chr	start	end	strand	E18pt5_1.percMeth	E18pt5_2.percMeth	E18pt5_3.percMeth	E18pt5_4.percMeth	Week4_1.percMeth	Week4_2.percMeth	Week4_3.percMeth	Week4_4.percMeth	X2.year_1.percMeth	X2.year_2.percMeth	X2.year_3.percMeth	X2.year_4.percMeth	pvals
chr1	85325126	85325126	-	0.75	0.583333333333333	0.693877551020408	0.617021276595745	0.875	0.68421052631579	0.863636363636364	1	0.727272727272727	0.75	0.840909090909091	0.848484848484849	0.0447467938428899
chr1	85339870	85339870	-	0.590909090909091	0.666666666666667	0.606060606060606	0.666666666666667	0.75	0.821428571428571	0.75	0.722222222222222	NA	0.842105263157895	0.767441860465116	0.694444444444444	0.0109718172164751
chr1	85555444	85555444	-	0.642857142857143	0.705882352941177	0.828571428571429	0.791666666666667	0.828571428571429	0.897435897435897	0.866666666666667	0.828571428571429	NA	0.892857142857143	0.866666666666667	0.80952380952381	0.0451895770001326
chr1	85584410	85584410	-	0.785714285714286	0.727272727272727	0.760869565217391	0.721518987341772	0.727272727272727	0.75609756097561	0.755555555555556	0.846153846153846	0.928571428571429	0.818181818181818	0.910714285714286	0.793650793650794	0.0283269496635154
chr1	85586136	85586136	-	0.392857142857143	0.347826086956522	0.381578947368421	0.403225806451613	0.441176470588235	0.475	0.538461538461538	0.5	0.533333333333333	0.447368421052632	0.406976744186047	0.486111111111111	0.0119555886344299
chr1	85587553	85587553	+	0.911764705882353	0.736842105263158	0.872727272727273	0.833333333333333	0.830985915492958	0.972222222222222	0.923076923076923	1	0.944444444444444	0.975609756097561	0.950819672131147	0.98	0.0473480470669802
chr1	85591455	85591455	+	0.88135593220339	0.838709677419355	0.942857142857143	0.837209302325581	0.955056179775281	0.886792452830189	0.93421052631579	1	1	0.96969696969697	0.952755905511811	0.942528735632184	0.0327836582754502
chr1	85591880	85591880	-	0.875	0.857142857142857	0.833333333333333	0.802631578947368	0.931034482758621	0.9375	0.980392156862745	0.944444444444444	1	0.859649122807018	0.892307692307692	0.952380952380952	0.0145249986568381
chr1	85592758	85592758	-	0.840909090909091	0.829268292682927	0.803571428571429	0.811320754716981	0.854368932038835	0.885245901639344	0.875	0.849056603773585	0.91304347826087	0.903225806451613	0.855072463768116	0.915254237288136	0.00249504866719097
chr1	85594477	85594477	+	0.692307692307692	0.705882352941177	0.763157894736842	0.862068965517241	0.787878787878788	0.92	0.785714285714286	0.95	1	1	0.842105263157895	0.88235294117647	0.0407840801482392
chr1	85603313	85603313	-	0.833333333333333	0.75	0.794871794871795	0.75609756097561	0.851063829787234	0.827586206896552	0.851851851851852	0.928571428571429	NA	0.842105263157895	0.916666666666667	0.955555555555556	0.0213863331585743
chr1	85606242	85606242	-	0.032258064516129	0.0689655172413793	0.142857142857143	0.0597014925373134	0.0666666666666667	0.12	0.0625	0.125	0.363636363636364	0.1875	0.151898734177215	0.197183098591549	0.0179702361967143
chr1	85624056	85624056	-	0.592592592592593	0.391304347826087	0.493670886075949	0.476190476190476	0.619718309859155	0.6	0.64	0.7	0.5	0.647058823529412	0.661538461538462	0.526315789473684	0.043194764157328
chr1	88214784	88214784	-	0.578947368421053	0.444444444444444	0.55	0.685185185185185	0.75	0.708333333333333	0.78125	0.7	0.7	0.64	0.765957446808511	0.731707317073171	0.013693568596197
chr1	88238880	88238880	+	0.666666666666667	0.5	0.608695652173913	0.736842105263158	0.852941176470588	1	0.75	1	NA	NA	0.80952380952381	0.888888888888889	0.0200617290380854
chr1	88250274	88250274	+	0.857142857142857	NA	0.888888888888889	0.846153846153846	0.962962962962963	1	0.972972972972973	1	NA	0.95	0.96875	0.918918918918919	0.000554038115456724
chr1	88255092	88255092	-	0.85	NA	0.888888888888889	0.92	0.958333333333333	0.956521739130435	1	1	NA	1	0.959183673469388	0.894736842105263	0.0399483735433006
chr1	88256512	88256512	-	0.833333333333333	NA	0.95	0.740740740740741	0.962962962962963	1	1	1	NA	1	0.96	0.958333333333333	0.0282786782112402
chr1	88259934	88259934	-	0.8125	NA	0.821428571428571	0.828571428571429	0.941176470588235	1	0.954545454545455	1	1	1	1	1	4.29827074101448e-06
chr1	88266882	88266882	-	0.96	0.923076923076923	0.952380952380952	0.952380952380952	1	0.952380952380952	1	1	NA	1	0.966666666666667	1	0.0327032470873235
chr1	88267976	88267976	-	0.95	NA	0.975	0.967741935483871	1	1	1	1	NA	1	1	1	0.000437503662927984
chr1	88268328	88268328	+	0.6875	0.75	0.804878048780488	0.857142857142857	0.911764705882353	0.80952380952381	1	0.916666666666667	NA	0.863636363636364	0.904761904761905	0.90625	0.0445936871640403
chr1	88275820	88275820	-	0.6	0.692307692307692	0.761904761904762	0.818181818181818	0.769230769230769	0.846153846153846	0.857142857142857	0.8125	NA	0.846153846153846	0.875	0.866666666666667	0.0378894125861374
chr1	88286461	88286461	-	0.894736842105263	0.818181818181818	0.916666666666667	0.903225806451613	1	0.923076923076923	0.916666666666667	0.923076923076923	NA	1	1	1	0.0092998888230345
chr1	88291405	88291405	+	NA	0	0.0714285714285714	0.0227272727272727	0.166666666666667	0.25	0.2	0.1	0.2	0.222222222222222	0.222222222222222	0.142857142857143	0.00438008159034329
chr1	139620203	139620203	+	0.928571428571429	0.909090909090909	0.875	0.95	0.954545454545455	0.928571428571429	1	1	NA	1	0.970588235294118	1	0.0265574096834555
chr1	171063964	171063964	+	0.25	0.153846153846154	0.268292682926829	0.176470588235294	0.414634146341463	0.558823529411765	0.476190476190476	0.318181818181818	NA	0.235294117647059	0.466666666666667	0.634146341463415	0.0484781496760141
chr1	171064006	171064006	+	0.0357142857142857	0	0.0204081632653061	0.0606060606060606	0.0952380952380952	0.0454545454545455	0.15625	0.148148148148148	0.142857142857143	0.2	0.0588235294117647	0.234042553191489	0.0259439712520811
chr1	171064016	171064016	+	0.09375	0.0555555555555556	0.0714285714285714	0.125	0.186046511627907	0.181818181818182	0.176470588235294	0.178571428571429	0.333333333333333	0.5	0.153846153846154	0.307692307692308	0.00955266708921453
chr1	171064020	171064020	+	0.032258064516129	0.111111111111111	0.087719298245614	0.147058823529412	0.155555555555556	0.130434782608696	0.0540540540540541	0.214285714285714	0.384615384615385	0.36	0.108108108108108	0.30188679245283	0.0269761270713749
chr1	171064040	171064040	+	0	0	0	0.0285714285714286	0.0476190476190476	0.0217391304347826	0.0975609756097561	0	0.266666666666667	0.230769230769231	0.0909090909090909	0.0980392156862745	0.00733929019734821
chr1	171064046	171064046	+	0	0	0	0.0303030303030303	0.0465116279069767	0.0816326530612245	0.125	0.0740740740740741	0.357142857142857	0.28	0.119047619047619	0.185185185185185	0.00209289224386652
chr1	171064059	171064059	+	0	0	0	0	0.05	0	0.0512820512820513	0	0.2	0.192307692307692	0.0526315789473684	0.104166666666667	0.00405836730487221
chr1	171064061	171064061	+	0	0	0.025	0	0	0.0952380952380952	0.128205128205128	0	0.307692307692308	0.2	0.0526315789473684	0.1	0.042526178268475
chr1	171064091	171064091	+	0	0	0	0	0.0689655172413793	0.108108108108108	0.0909090909090909	0.176470588235294	0.0833333333333333	0.1875	0.0666666666666667	0.166666666666667	0.00532774670634547
chr1	171064114	171064114	+	0	0	0	0	0	0.0333333333333333	0.0689655172413793	0.0833333333333333	0.0909090909090909	0.176470588235294	0.0869565217391304	0.2	0.00253294277176314
chr1	171064617	171064617	+	0	0	0	0.0454545454545455	0.1	0.0689655172413793	0	0.0833333333333333	NA	0.263157894736842	0.166666666666667	0.0909090909090909	0.011341766499752
chr1	171065899	171065899	-	0	NA	0	0	0	0.0909090909090909	0.0666666666666667	0.1	NA	0.0769230769230769	0.173913043478261	0.277777777777778	0.0264889668538794
chr1	171066000	171066000	-	0.111111111111111	0.0555555555555556	0.166666666666667	0.142857142857143	0.307692307692308	0.233333333333333	0.2	0.285714285714286	0.4	0.142857142857143	0.318181818181818	0.516129032258065	0.0305035902116965
chr1	171066024	171066024	-	0.166666666666667	0.0666666666666667	0.148936170212766	0.130434782608696	0.172413793103448	0.0454545454545455	0.210526315789474	0.181818181818182	NA	0.428571428571429	0.181818181818182	0.333333333333333	0.0371543451199904
chr1	171069452	171069452	+	0.941176470588235	0.894736842105263	0.848484848484849	0.925925925925926	1	0.944444444444444	1	1	NA	1	1	1	0.00468205585608121
chr10	3112001	3112001	+	0.71875	NA	0.88	0.785714285714286	0.863636363636364	0.936170212765957	0.888888888888889	0.928571428571429	0.9	0.914893617021277	0.836363636363636	0.905405405405405	0.0485285724109619
chr10	3113248	3113248	+	0.808823529411765	0.822222222222222	0.82089552238806	0.807692307692308	0.82	0.881578947368421	0.898305084745763	0.831325301204819	0.88	0.840425531914894	0.868852459016393	0.903846153846154	0.0347562284851141
chr10	35862536	35862536	-	0.769230769230769	0.5	0.674418604651163	0.788732394366197	0.730769230769231	0.80952380952381	0.764705882352941	0.9	NA	0.941176470588235	0.852941176470588	0.906976744186046	0.0475024186986883
chr10	58221529	58221529	+	0.0727272727272727	0.0333333333333333	0.0427350427350427	0.0427350427350427	0.0661157024793388	0.0615384615384615	0.137931034482759	0.131578947368421	0.0952380952380952	0.102040816326531	0.108433734939759	0.132075471698113	0.0236471750864269
chr10	58223978	58223978	+	0.96875	0.96875	0.987179487179487	0.9921875	1	0.991304347826087	1	1	1	1	1	0.984251968503937	0.0277730478477008
chr10	58224816	58224816	-	0.9	NA	0.789473684210526	0.947368421052632	0.956521739130435	1	1	NA	1	1	0.9375	1	0.0495075874708339
chr10	58225334	58225334	+	0.717948717948718	0.651162790697674	0.715686274509804	0.691358024691358	0.784810126582278	0.736842105263158	0.7	0.741176470588235	0.772727272727273	0.766666666666667	0.767741935483871	0.791946308724832	0.00830613399754826
chr10	58226609	58226609	+	0.65	0.666666666666667	0.777777777777778	0.805555555555556	0.88135593220339	0.93939393939394	0.758620689655172	0.9	NA	1	0.80952380952381	0.880952380952381	0.0465065190561487
chr10	58232006	58232006	+	0.786516853932584	0.706896551724138	0.774193548387097	0.829059829059829	0.782258064516129	0.813186813186813	0.8	0.822222222222222	0.863636363636364	0.844827586206897	0.863945578231292	0.846846846846847	0.016526013695326
chr10	58232094	58232094	+	0.938271604938272	0.959183673469388	0.941605839416058	0.920353982300885	0.972477064220184	0.961904761904762	0.968253968253968	0.945945945945946	1	0.970149253731343	0.991803278688525	0.975806451612903	0.00474758328166651
chr10	105238494	105238494	-	0.296296296296296	0.238095238095238	0.325581395348837	0.230769230769231	0.441176470588235	0.354166666666667	0.24390243902439	0.434782608695652	0.727272727272727	0.510204081632653	0.5	0.454545454545455	0.00664044590417967
chr11	3130891	3130891	+	0.618181818181818	0.63235294117647	0.723756906077348	0.746575342465753	0.792682926829268	0.714285714285714	0.840336134453782	0.851351351351351	0.903225806451613	0.791208791208791	0.865921787709497	0.804597701149425	0.0109810526736366
chr11	3131321	3131321	-	0.95	0.925925925925926	0.898550724637681	0.893617021276596	0.975903614457831	0.960526315789474	0.972972972972973	0.965909090909091	0.975	1	0.963636363636364	0.957317073170732	0.00388403727080703
chr11	3131859	3131859	-	0.954954954954955	0.948275862068966	0.891666666666667	0.93719806763285	0.982517482517482	0.970588235294118	0.961783439490446	0.976	1	0.968992248062015	0.982062780269058	0.956521739130435	0.0252871654081268
chr11	3133199	3133199	+	0.90983606557377	0.91358024691358	0.880952380952381	0.866310160427808	0.938679245283019	0.893333333333333	0.921052631578947	0.931623931623932	0.938775510204082	0.933333333333333	0.9375	0.949308755760369	0.0147163753791573
chr11	3133200	3133200	-	0.904761904761905	0.976190476190476	0.894366197183099	0.907142857142857	0.920731707317073	0.950980392156863	0.948979591836735	0.933333333333333	1	1	0.9921875	0.949275362318841	0.0211406241088408
chr11	3134113	3134113	+	0.592105263157895	0.461538461538462	0.676258992805755	0.641221374045801	0.801587301587302	0.642857142857143	0.691588785046729	0.753623188405797	0.807692307692308	0.79746835443038	0.822695035460993	0.766917293233083	0.00682634738856474
chr11	3135806	3135806	+	0.859375	0.777777777777778	0.86	0.853658536585366	0.914893617021277	0.903614457831325	0.794520547945205	0.938775510204082	0.909090909090909	0.950819672131147	0.990291262135922	0.98	0.0203738272548692
chr11	3137229	3137229	+	0.72093023255814	0.482758620689655	0.6	0.575221238938053	0.661764705882353	0.532258064516129	0.72972972972973	0.594594594594595	0.791666666666667	0.701298701298701	0.833333333333333	0.824	0.0204547183364054
chr11	3140106	3140106	-	0.722222222222222	0.72093023255814	0.679738562091503	0.659090909090909	0.864864864864865	0.731481481481482	0.823529411764706	0.835616438356164	0.84375	0.837209302325581	0.804469273743017	0.76	0.00600839805551984
chr11	3142404	3142404	+	0.763358778625954	0.789473684210526	0.805668016194332	0.765625	0.783185840707965	0.801587301587302	0.823529411764706	0.810526315789474	0.805555555555556	0.826086956521739	0.880165289256198	0.86697247706422	0.0178043074790552
chr11	3142653	3142653	-	0.938144329896907	0.916666666666667	0.942857142857143	0.953917050691244	0.958333333333333	0.955223880597015	0.975308641975309	0.976470588235294	1	0.963302752293578	0.984924623115578	0.962765957446808	0.0131564245431167
chr11	3142925	3142925	+	0.732758620689655	0.8	0.786821705426357	0.764192139737991	0.793478260869565	0.767857142857143	0.84	0.825806451612903	0.876923076923077	0.811688311688312	0.88955223880597	0.84765625	0.0141204299085544
chr11	3142926	3142926	-	0.725490196078431	0.866666666666667	0.699386503067485	0.76271186440678	0.830769230769231	0.866141732283465	0.831858407079646	0.854545454545454	0.857142857142857	0.909090909090909	0.81203007518797	0.86046511627907	0.0452630338313854
chr11	3143227	3143227	+	0.42	0.467391304347826	0.453441295546559	0.338709677419355	0.392996108949416	0.428571428571429	0.448717948717949	0.440366972477064	0.5	0.512	0.545454545454545	0.481481481481481	0.0187154088540128
chr11	3144889	3144889	-	0.905660377358491	0.894736842105263	0.926701570680628	0.906040268456376	0.910614525139665	0.923728813559322	0.88235294117647	0.935185185185185	0.936170212765957	0.956989247311828	0.964426877470356	0.948979591836735	0.00982276364235542
chr11	3145520	3145520	+	0.66	0.755102040816326	0.65546218487395	0.5875	0.680327868852459	0.6875	0.642857142857143	0.696969696969697	0.785714285714286	0.795918367346939	0.775	0.690721649484536	0.0461466143389153
chr11	3146975	3146975	+	0.877551020408163	0.947368421052632	0.911392405063291	0.938271604938272	0.95959595959596	0.964285714285714	0.944444444444444	0.959183673469388	1	0.96969696969697	0.981481481481482	0.973333333333333	0.00586258668221823
chr11	3148197	3148197	+	0.769911504424779	0.709302325581395	0.687707641196013	0.734939759036145	0.826086956521739	0.705555555555556	0.787671232876712	0.782258064516129	0.869565217391304	0.758389261744966	0.858208955223881	0.864583333333333	0.0247862832457364
chr11	3150061	3150061	+	0.920792079207921	0.893333333333333	0.914179104477612	0.920353982300885	0.959390862944162	0.940740740740741	0.968354430379747	0.976190476190476	0.950819672131147	0.932432432432432	0.932907348242812	0.953667953667954	0.0017745218425222
chr11	3150329	3150329	-	0.928571428571429	0.8	0.932432432432432	0.963636363636364	0.972602739726027	0.988505747126437	0.984251968503937	0.96551724137931	1	0.987654320987654	0.991869918699187	0.97972972972973	0.0439585318089177
chr11	3154414	3154414	+	0.92	0.851063829787234	0.916666666666667	0.840277777777778	0.913793103448276	0.90625	0.922222222222222	0.931034482758621	0.923076923076923	0.936170212765957	0.952941176470588	0.948529411764706	0.0347804302546134
chr11	3155878	3155878	+	0.838983050847458	0.824175824175824	0.867469879518072	0.840304182509506	0.888524590163934	0.86046511627907	0.88421052631579	0.878787878787879	0.962025316455696	0.878048780487805	0.875	0.908163265306122	0.0252438579987572
chr11	3156419	3156419	-	0.903846153846154	0.906666666666667	0.888349514563107	0.870967741935484	0.902040816326531	0.906474820143885	0.927272727272727	0.955752212389381	0.954545454545455	0.968503937007874	0.959183673469388	0.912	0.0193398311563062
chr11	3156521	3156521	-	0.907894736842105	0.911764705882353	0.923857868020305	0.900584795321637	0.9375	0.929203539823009	0.934306569343066	0.960526315789474	1	0.967741935483871	0.933701657458563	0.925925925925926	0.0447347947477638
chr11	3158645	3158645	+	0.787610619469027	0.813559322033898	0.841025641025641	0.844919786096257	0.814814814814815	0.76510067114094	0.851851851851852	0.871287128712871	0.938775510204082	0.915966386554622	0.923444976076555	0.900497512437811	0.00314825652932917
chr11	3158646	3158646	-	0.826446280991736	0.846153846153846	0.838862559241706	0.839195979899497	0.807106598984772	0.906040268456376	0.87962962962963	0.835164835164835	0.947368421052632	0.872	0.909547738693467	0.924731182795699	0.020884755869056
chr11	3158689	3158689	-	0.933333333333333	0.95	0.957142857142857	0.955974842767296	0.944444444444444	0.959016393442623	0.961538461538462	0.969230769230769	0.96969696969697	0.975903614457831	0.985185185185185	0.971014492753623	0.0112003253995832
chr11	3165136	3165136	-	0.615384615384615	0.466666666666667	0.476190476190476	0.521739130434783	0.702127659574468	0.689655172413793	0.523076923076923	0.709677419354839	0.611111111111111	0.785714285714286	0.671052631578947	0.6625	0.0333839675716321
chr11	3167771	3167771	-	0.715447154471545	0.618421052631579	0.73394495412844	0.645833333333333	0.704225352112676	0.676923076923077	0.73125	0.708074534161491	0.859649122807018	0.75	0.781144781144781	0.748971193415638	0.0229556231391208
chr11	3176508	3176508	+	0.732142857142857	0.766233766233766	0.816608996539792	0.756198347107438	0.828947368421053	0.814285714285714	0.851239669421488	0.833333333333333	0.82089552238806	0.786259541984733	0.796551724137931	0.827868852459016	0.0165700144175676
chr11	3177755	3177755	-	0.837209302325581	0.833333333333333	0.816326530612245	0.894117647058824	0.977011494252874	0.962264150943396	0.951612903225806	1	0.944444444444444	0.886363636363636	0.914285714285714	0.914893617021277	0.000300210776229376
chr11	3183569	3183569	-	0.877777777777778	0.866666666666667	0.869565217391304	0.919540229885057	0.95360824742268	0.910714285714286	0.898305084745763	0.964285714285714	0.975	0.938271604938272	0.92090395480226	0.978571428571429	0.0193674499910823
chr11	3184044	3184044	+	0.85	0.8	0.962962962962963	0.893939393939394	0.967741935483871	0.942028985507246	0.971830985915493	0.974358974358974	1	0.92156862745098	0.932038834951456	0.956043956043956	0.0479721557466067
chr11	3186252	3186252	-	0.689655172413793	0.75	0.782608695652174	0.625	0.648648648648649	0.709677419354839	0.75	0.76	NA	0.857142857142857	0.894736842105263	0.906976744186046	0.00509664578526753
chr11	3190268	3190268	+	0.919117647058823	0.934782608695652	0.924012158054711	0.899328859060403	0.937888198757764	0.944099378881988	0.972222222222222	0.937007874015748	0.957746478873239	0.966666666666667	0.941379310344828	0.952112676056338	0.0152997591433465
chr11	3193480	3193480	+	0.876470588235294	0.860759493670886	0.849726775956284	0.837837837837838	0.878125	0.883458646616541	0.886363636363636	0.906976744186046	0.943820224719101	0.875706214689266	0.926553672316384	0.876325088339223	0.0421464047211396
chr11	3199358	3199358	-	0.936936936936937	0.967741935483871	0.934426229508197	0.933333333333333	0.950617283950617	1	0.974193548387097	0.982758620689655	1	0.971698113207547	0.990338164251208	0.985221674876847	0.0118319531928136
chr11	26899457	26899457	+	0.875	0.794117647058823	0.941176470588235	0.850877192982456	0.895652173913044	0.980392156862745	0.974683544303797	0.980769230769231	0.96	0.897435897435897	0.92436974789916	0.931372549019608	0.0464739247453671
chr11	109011972	109011972	-	0.313559322033898	0.121621621621622	0.293333333333333	0.34375	0.302564102564103	0.263959390862944	0.335260115606936	0.2875	0.418604651162791	0.43859649122807	0.4375	0.352941176470588	0.0268224359809405
chr11	109011984	109011984	+	0.273809523809524	0.266666666666667	0.186721991701245	0.238341968911917	0.27536231884058	0.208333333333333	0.23780487804878	0.446601941747573	0.365853658536585	0.444444444444444	0.434146341463415	0.38961038961039	0.0206417453089032
chr11	109011985	109011985	-	0.165289256198347	0.0921052631578947	0.207627118644068	0.273504273504274	0.27	0.182242990654206	0.306010928961749	0.268292682926829	0.325	0.305084745762712	0.355731225296443	0.252873563218391	0.0433832390132654
chr11	109012007	109012007	-	0.237704918032787	0.0405405405405405	0.286995515695067	0.31140350877193	0.303482587064677	0.20873786407767	0.346590909090909	0.342105263157895	0.475	0.477064220183486	0.374517374517374	0.333333333333333	0.0391102972672006
chr12	3109912	3109912	-	0.832534930139721	0.819446027584635	0.82176428054953	0.825763542487092	0.82688919796013	0.831770164873136	0.832279404611344	0.832507332861333	0.837527485951625	0.835470941883768	0.837877807560773	0.834536420736852	0.00648622007845784
chr12	3110026	3110026	+	0.851013224241271	0.825902834960593	0.827072492693706	0.836102719033233	0.848209709306583	0.850614035087719	0.863329875518672	0.84953383181021	0.852531181217902	0.861785649077962	0.883988003803672	0.873826594722448	0.00764254353702934
chr12	3110027	3110027	-	0.895726390005566	0.893221574344023	0.895011876484561	0.890114966126052	0.899384766156694	0.909324758842444	0.908208911868936	0.902500156651419	0.902206417198739	0.909917713295799	0.925315280886608	0.920801368728959	0.00579051685418409
chr12	20226991	20226991	+	0.8	NA	0.9	0.805555555555556	1	1	1	1	1	0.916666666666667	0.96969696969697	0.857142857142857	0.00613610048991307
chr12	20226999	20226999	-	0.571428571428571	NA	0.358490566037736	0.375	0.363636363636364	0.5	0.6	0.5	0.857142857142857	0.64	0.567567567567568	0.689655172413793	0.0368873457701828
chr12	20227318	20227318	+	0.909090909090909	0.9375	0.861111111111111	0.837209302325581	0.933333333333333	0.9375	1	1	NA	0.9375	0.967741935483871	0.923076923076923	0.0417603538424904
chr12	20229247	20229247	+	0.866666666666667	0.8	0.833333333333333	0.904761904761905	0.961538461538462	0.833333333333333	0.904761904761905	NA	NA	1	1	0.956521739130435	0.0214366498765623
chr12	20234333	20234333	-	0.666666666666667	NA	0.743589743589744	0.657894736842105	0.75	0.8125	0.785714285714286	0.736842105263158	NA	1	1	0.827586206896552	0.0046865007825323
chr12	26041078	26041078	+	0.863636363636364	0.88235294117647	0.962962962962963	0.953488372093023	0.981481481481482	0.964285714285714	1	1	NA	0.945945945945946	1	0.981132075471698	0.0467293181599
chr12	78350908	78350908	-	0.04	0.0740740740740741	0.224299065420561	0.155844155844156	0.333333333333333	0.207547169811321	0.192307692307692	0.225806451612903	0.285714285714286	0.324324324324324	0.271739130434783	0.204301075268817	0.0286423305140715
chr12	78351016	78351016	+	0.147465437788018	0.27972027972028	0.228310502283105	0.302777777777778	0.327790973871734	0.300395256916996	0.312741312741313	0.4321608040201	0.285714285714286	0.459770114942529	0.474725274725275	0.422897196261682	0.0257499052325561
chr12	78351017	78351017	-	0.238938053097345	0.193181818181818	0.281553398058252	0.25	0.342412451361868	0.36875	0.32089552238806	0.377777777777778	0.219512195121951	0.4453125	0.414545454545455	0.409090909090909	0.0388001702485961
chr12	78351027	78351027	+	0.114832535885167	0.1875	0.161592505854801	0.247863247863248	0.264631043256997	0.183266932270916	0.2	0.361256544502618	0.266666666666667	0.310344827586207	0.40045766590389	0.318807339449541	0.0339357475984969
chr12	78351028	78351028	-	0.186915887850467	0.156626506024096	0.25	0.278048780487805	0.326446280991736	0.29746835443038	0.341463414634146	0.306818181818182	0.358974358974359	0.333333333333333	0.35408560311284	0.339901477832512	0.00136266657700333
chr12	78351035	78351035	+	0.173913043478261	0.272108843537415	0.284688995215311	0.360119047619048	0.390625	0.288702928870293	0.298449612403101	0.427027027027027	0.341463414634146	0.46360153256705	0.480093676814988	0.442080378250591	0.0303988963171664
chr12	78351134	78351134	+	0.0294117647058824	0.107142857142857	0.158940397350993	0.181818181818182	0.201438848920863	0.1875	0.181818181818182	0.271428571428571	0.21875	0.27	0.225609756097561	0.19047619047619	0.0284425124250337
chr12	78351140	78351140	+	0.0350877192982456	0.192307692307692	0.237704918032787	0.291666666666667	0.296610169491525	0.291139240506329	0.278846153846154	0.230769230769231	0.37037037037037	0.402439024390244	0.366906474820144	0.306451612903226	0.0215335131949603
chr13	9834320	9834320	-	NA	0.125	0.25	0.21875	0.392857142857143	0.391304347826087	0.391304347826087	0.5	NA	0.454545454545455	0.428571428571429	0.25	0.018356227416296
chr13	9834341	9834341	+	0.34375	0	0.19047619047619	0.166666666666667	0.116666666666667	0.153846153846154	0.211538461538462	0.233333333333333	0.526315789473684	0.375	0.463768115942029	0.421875	0.00397782658359192
