chr	start	end	strand	pvalue	qvalue	meth.diff
chr1	24615091	24615091	+	0.449191366581853	0.725394510080342	-0.456654131853339
chr1	24615114	24615114	+	0.0661298402941098	0.359778733480218	-1.01193605244442
chr1	24615139	24615139	+	0.0571271723349375	0.336168847400265	-1.20702843772498
chr1	24615144	24615144	+	0.0394996496906002	0.278236138795637	-1.17843401562435
chr1	24615165	24615165	+	0.0103829240015383	0.123196015228758	-1.34542779725135
chr1	24615187	24615187	+	0.188744078251112	0.545864784675738	-0.751255764768087
chr1	24615241	24615241	+	0.0259313467048006	0.220739862286842	-1.28937136943431
chr1	24615277	24615277	+	0.343494786569776	0.65517155490277	-0.507663805705519
chr1	24615286	24615286	+	0.0966514897649372	0.424389350206644	-0.912345220163925
chr1	24615301	24615301	+	0.394529201626993	0.689346189365479	-0.563949776548202
chr1	24615321	24615321	+	0.549649405218572	0.780941470721913	-0.426952047132523
chr1	24615437	24615437	+	0.151366287781291	0.5043892153635	-0.952577562817034
chr1	24615532	24615532	+	0.969009011585053	0.89792538309832	0.0197764883673203
chr1	24615691	24615691	+	0.750204305046052	0.860641116717481	-0.191437102677711
chr1	24615735	24615735	+	0.92438963693568	0.89792538309832	0.0562011088326878
chr1	24615793	24615793	+	0.572101962384327	0.78983129504504	-0.344184117769024
chr1	24615812	24615812	+	0.266019313136759	0.60105965593947	-0.774630514252394
chr1	24615935	24615935	+	0.446318557803216	0.723234317987483	-0.654456807100887
chr1	24615938	24615938	+	0.463447585932636	0.736024743512561	-0.638259618842143
chr1	24615996	24615996	+	0.299576263631505	0.624407620566835	-1.01784367931641
chr1	24616008	24616008	+	0.162046117795575	0.517316077230536	-1.48821666569525
chr1	24616146	24616146	+	0.296319577518433	0.62196098345074	5.07672781816084
chr1	24616155	24616155	+	0.300498747671327	0.625092913656707	6.4935064935065
chr1	25520465	25520465	+	0.114290512241004	0.453930055876651	5.56490384615385
chr1	25520478	25520478	+	0.668119684817627	0.832840610860851	-1.53846153846153
chr1	25520496	25520496	+	0.748018694886148	0.860412717215691	0.798590722254844
chr1	25520528	25520528	+	0.59204562692196	0.798727483889246	1.74476570289133
chr1	25603889	25603889	+	0.424754980646967	0.709464431083657	9.85365853658536
chr1	26535178	26535178	+	0.603452663264525	0.804608667696212	3.45855694692904
chr1	26686953	26686953	+	0.821952589569796	0.884837162561641	-1.76609105180534
chr1	26688226	26688226	+	0.151065727081955	0.503751210407863	-13.2051282051282
chr1	30163868	30163868	+	0.643867833636939	0.822180460091661	-3.88888888888889
chr1	31815244	31815244	+	0.257638097006944	0.595593947106713	-2.80414150129422
chr1	31815275	31815275	+	0.386465455571943	0.683414474660295	2.62750304237195
chr1	31815356	31815356	+	0.31563450815454	0.637208506908587	4.93234395460498
chr1	33163948	33163948	+	0.272257209633932	0.604986356532775	-4.41176470588235
chr1	34604869	34604869	+	0.0608958359789485	0.346642020103718	6.06060606060606
chr1	34604880	34604880	+	0.236591742193684	0.580194854729582	2.85714285714286
chr1	34604931	34604931	+	0.859896455672346	0.893153700172263	0.956937799043067
chr1	34604957	34604957	+	0.945488578995729	0.89792538309832	-0.367647058823528
chr1	34604989	34604989	+	0.26840532195689	0.602514011863258	3.87402452619844
chr1	34605021	34605021	+	0.859645648687627	0.893153700172263	-0.71862907683804
chr1	34605033	34605033	+	0.223524534671042	0.572869810683681	3.38983050847458
chr1	34605045	34605045	+	1	0.89792538309832	0
chr1	34605072	34605072	+	0.57026551245016	0.789571067398763	-2.50463821892393
chr1	34605085	34605085	+	0.356861666078446	0.664447589121724	2.27272727272727
chr1	34605088	34605088	+	0.610797443352495	0.80740473968173	-2.32323232323232
chr1	37790886	37790886	+	0.886519224864633	0.89792538309832	1.73697270471465
chr1	37790944	37790944	+	0.977976668826531	0.89792538309832	0.313479623824453
chr1	40199615	40199615	+	0.0814507169660713	0.395239318077299	13.9393939393939
chr1	40199662	40199662	+	0.407812830358495	0.697273475922827	4.43485086342229
chr1	40199852	40199852	+	0.389161246308082	0.685113063398314	4.4574780058651
chr1	43777812	43777812	+	0.157700919402635	0.511660454413333	-9.69447708578144
chr1	43777838	43777838	+	0.643153592675317	0.821875999335017	-2.96495956873316
chr1	43777873	43777873	+	0.966658556187952	0.89792538309832	-0.319284802043418
chr1	43777899	43777899	+	0.752520917581049	0.861288136004582	-1.23859191655802
chr1	43777934	43777934	+	0.882199459573224	0.897623875636106	-1.4622641509434
chr1	43777960	43777960	+	0.172846656749593	0.528682569854109	4.16666666666666
chr1	43778117	43778117	+	0.372423893921479	0.67461720907522	9.28571428571429
chr1	43778448	43778448	+	0.0612033659945748	0.347522538264255	8.35222978080121
chr1	43778461	43778461	+	0.0879974767889776	0.406847087287831	-9.3698175787728
chr1	43778483	43778483	+	0.785977101250737	0.872780080436608	-1.27840909090909
chr1	43778509	43778509	+	0.10791469057829	0.445167994877533	-10.2848101265823
chr1	43778544	43778544	+	0.240747798664151	0.58314231440585	-8.33333333333334
chr1	43778570	43778570	+	0.115823585750927	0.456738731160816	8.7719298245614
chr1	43778605	43778605	+	0.810566202741643	0.88167808431493	-2.3639774859287
chr1	43778631	43778631	+	0.73563385174115	0.855400385553867	-1.19733924611973
chr1	43778666	43778666	+	0.607893554963896	0.806534765713754	-3.38345864661654
chr1	43778692	43778692	+	0.821404628304043	0.884660313348731	-2.3759608665269
chr1	43778727	43778727	+	0.0496081049197246	0.312599187424024	-24.2592592592593
chr1	44900693	44900693	+	0.0173621960149839	0.173698188881081	-25.6410256410256
chr1	46567506	46567506	+	0.842719401424547	0.88907759466114	-1.39078887368902
chr1	46567520	46567520	+	0.403964784890687	0.694058738474254	2.95364714337046
chr1	46567525	46567525	+	0.788052994657986	0.873284640433132	-0.678376741368858
chr1	46567694	46567694	+	0.990434286793769	0.89792538309832	0.027578599007172
chr1	46567701	46567701	+	0.208311172161561	0.56120782979367	4.83187917750906
chr1	46567752	46567752	+	0.639013149929359	0.820538769502096	-2.06533192834563
chr1	47110327	47110327	+	0.986635489351573	0.89792538309832	-0.127877237851659
chr1	53694757	53694757	+	0.199939494307492	0.554843474969637	12.3563218390805
chr1	54408487	54408487	+	0.0195981456846398	0.186139266422546	-20.4099821746881
chr1	54408494	54408494	+	0.30609648199059	0.630241218701812	-5.79322638146168
chr1	54408617	54408617	+	0.748084737191209	0.860412717215691	-3.23129251700681
chr1	54411203	54411203	+	0.0549902358397187	0.329430204244389	-22.6325757575758
chr1	54411331	54411331	+	0.581635004567714	0.793179157081148	4.77272727272727
chr1	55780131	55780131	+	0.275719241415519	0.607555944234703	-6.7741935483871
chr1	55780178	55780178	+	1	0.89792538309832	0
chr1	55780182	55780182	+	1	0.89792538309832	0
chr1	56782069	56782069	+	0.148024304964442	0.500437768217946	16.6666666666667
chr1	56782076	56782076	+	0.00463482075162774	0.0686946310781385	26.4309764309764
chr1	56782079	56782079	+	0.00353279040953119	0.0561394424034079	25.0691244239631
chr1	56782114	56782114	+	0.00829446161702613	0.105697247592275	16.1654135338346
chr1	56782116	56782116	+	0.000494433128876198	0.0113302929997213	20.7569596496716
chr1	56782118	56782118	+	0.00441434716430102	0.06633153300381	16.6258741258741
chr1	56782128	56782128	+	0.0586193961614067	0.341071854976182	10.147323382117
chr1	56782181	56782181	+	0.475162773242977	0.744371686887214	3.05903006363836
chr1	56782214	56782214	+	0.00628350761170872	0.0862466119557114	12.5225363458514
chr1	56782218	56782218	+	0.410775944953808	0.698794225736813	3.84336475707034
chr1	56782222	56782222	+	0.385011546612083	0.68235328749389	4.06356634493517
chr1	56782229	56782229	+	0.052418474938268	0.321456315802864	8.53218210361067
chr1	56782261	56782261	+	0.0907603065216188	0.412646627648992	7.65680938683443
chr1	56782267	56782267	+	0.242921710313474	0.583367369527983	5.24193548387096
chr1	56782286	56782286	+	0.445936091856607	0.723101955157881	3.58581788879936
chr1	56782324	56782324	+	0.0759008895554816	0.383892437316253	9.37775600195982
chr1	56782330	56782330	+	0.255389033742933	0.594273244981915	6.91188844813078
chr1	56782362	56782362	+	0.000488446782556798	0.0112252295082464	28.0984719864177
chr1	56782368	56782368	+	0.0269945722572183	0.225915105782731	20.1666666666667
chr1	56782373	56782373	+	0.136617977409204	0.48692995580573	14.5833333333333
chr1	59347239	59347239	+	0.871405171110053	0.895075034025376	-0.769230769230766
chr1	59347348	59347348	+	0.772347690547701	0.868299797909847	0.51462581482421
chr1	59347355	59347355	+	0.401934927066697	0.692103765418526	-1.34718159489515
chr1	59347426	59347426	+	0.791043854306115	0.873889862389247	0.310796788265277
chr1	59347454	59347454	+	0.525043546636732	0.769857987946645	1.00118290971274
chr1	59347460	59347460	+	0.511748292980296	0.763812027537317	0.685384791796351
chr1	59347474	59347474	+	0.895703065664214	0.89792538309832	0.153141825450553
chr1	59347516	59347516	+	0.272612651297805	0.605313866295612	2.07028807270604
chr1	66018569	66018569	+	0.605501655745498	0.805429377789111	-3.09930423782416
chr1	66018582	66018582	+	1	0.89792538309832	0
chr1	66018584	66018584	+	0.210387228319622	0.56253414033311	2.22222222222223
chr1	66018612	66018612	+	0.331540860938259	0.645828973682026	-8.90804597701149
chr1	66272056	66272056	+	0.879753319493836	0.897234728716846	-0.364140801109758
chr1	66272087	66272087	+	0.0812658874353238	0.39491596028825	4.54535434806569
chr1	66272167	66272167	+	0.483717005582266	0.749127232881173	2.05938697318008
chr1	66272305	66272305	+	0.026367947371385	0.222531179178594	-8.47457627118644
chr1	70558082	70558082	+	0.56930629706588	0.789154512161822	-4.27884615384615
chr1	79551249	79551249	+	0.551579402416619	0.781561240944957	-6.74662668665668
chr1	79551387	79551387	+	0.234942377476081	0.579950281221818	4.76190476190477
chr1	79551568	79551568	+	0.0399589110398276	0.279382570783167	8.37662337662337
chr1	79551626	79551626	+	0.265290397532763	0.600713274666195	2.22998933113411
chr1	79551797	79551797	+	0.695424073234463	0.841848763554267	1.03248182485161
chr1	79551802	79551802	+	0.435909036425171	0.715662363332456	-2.16053748231967
chr1	79551893	79551893	+	0.341993432396812	0.654135928186677	7.72357723577236
chr1	81426285	81426285	+	0.213227894097503	0.563688231677547	3.70370370370371
chr1	82551031	82551031	+	0.759181449914668	0.863558974664722	-1.11607142857143
chr1	82551038	82551038	+	0.416765524021708	0.703751639421741	3.79506641366224
chr1	82551089	82551089	+	0.64058724935375	0.820878783628229	1.63592446201142
chr1	83031187	83031187	+	0.737223020430678	0.85594605431295	-1.69318645450836
chr1	83031301	83031301	+	0.0623654297948865	0.350781327422065	-10.077519379845
chr1	83373400	83373400	+	0.490941292869489	0.753987859071407	-4.84532828282829
chr1	83373538	83373538	+	0.10232026904218	0.435035305597202	-10.7142857142857
chr1	83616854	83616854	+	0.470653198346042	0.741247933386747	4.6236559139785
chr1	83616903	83616903	+	0.619066341079584	0.810814466898698	-1.70940170940171
chr1	83616912	83616912	+	0.51976692403165	0.767288885081593	2.13061323032352
chr1	84956071	84956071	+	0.0875550381678408	0.4066293305078	7.14285714285714
chr1	84957295	84957295	+	0.828896711847682	0.886160507550071	1.26126126126126
chr1	84958518	84958518	+	0.140730821328384	0.49219194099325	4
chr1	84958522	84958522	+	0.902201552702673	0.89792538309832	0.907029478458055
chr1	84958531	84958531	+	0.157212432724708	0.511374616670329	3.44827586206896
chr1	84958535	84958535	+	0.851780978366365	0.89155359428505	-1.02325581395348
chr1	84958697	84958697	+	0.195239703764538	0.551534409461266	-9.5581014729951
chr1	84959858	84959858	+	0.214975110310174	0.565433638775078	-5.17857142857143
chr1	84959880	84959880	+	0.845252680689336	0.889399873903606	-1.51035673187572
chr1	84960013	84960013	+	0.662243162875834	0.830166785636956	-1.0913799482057
chr1	84960127	84960127	+	0.561518250315301	0.785610130200382	2.21088435374149
chr1	84960156	84960156	+	0.316362416559533	0.637224501800594	6.9416088199265
chr1	84960224	84960224	+	0.17990084905637	0.535303110309803	-7.72833723653397
chr1	84962873	84962873	+	0.883601574482832	0.897786891689304	0.498516683487782
chr1	84962878	84962878	+	0.154419952102127	0.50842272249032	3.98654224592141
chr1	84962885	84962885	+	0.68124810010588	0.83625519190294	1.61688311688312
chr1	84962939	84962939	+	0.331259651900592	0.64565787922925	-3.63088851199336
chr1	84962998	84962998	+	0.721510293639546	0.850247706184366	-1.48211863565686
chr1	84963056	84963056	+	0.81061302632118	0.88167808431493	-0.578231292517006
chr1	84963069	84963069	+	0.208563219866937	0.56120782979367	3.68317339271697
chr1	84963105	84963105	+	0.190964591704143	0.547226780206536	-5.73122529644269
chr1	84963309	84963309	+	0.127658536463703	0.475075739568355	6.84210526315789
chr1	84963386	84963386	+	0.864195775240984	0.893408357802624	0.500410172272359
chr1	84963695	84963695	+	0.067106730371692	0.362718564831699	15.4963680387409
chr1	84963725	84963725	+	0.151556852595743	0.504642148711134	3.2258064516129
chr1	84963743	84963743	+	0.352071497755728	0.661502661963104	4.66200466200466
chr1	84963776	84963776	+	0.0512064058076369	0.31713490865355	19.6059113300493
chr1	84964019	84964019	+	0.223867090822921	0.57307264573256	6.94558381186765
chr1	84964096	84964096	+	0.367741101835051	0.67189579105773	4.5766590389016
chr1	84964150	84964150	+	0.0440809239319083	0.296179633765952	9.90456911509543
chr1	84964174	84964174	+	0.255419973587687	0.594273244981915	3.35097001763668
chr1	84964247	84964247	+	0.629743958926959	0.816691660692498	-4.99569336778639
chr1	84964278	84964278	+	0.255572568450227	0.594330235629257	-11.6666666666667
chr1	84964290	84964290	+	0.257983883560296	0.595615219781989	-9.70695970695971
chr1	84964326	84964326	+	0.812384006014159	0.881987316078777	-1.36434108527131
chr1	84964404	84964404	+	0.595737177819053	0.800820096696111	-5.45454545454546
chr1	84964454	84964454	+	0.370666787507505	0.673466803114123	-9.48717948717949
chr1	84964801	84964801	+	0.795694842575879	0.875859835368006	3.35135135135135
chr1	84965201	84965201	+	0.715202658404711	0.848367246781747	-2.97202797202798
chr1	84966532	84966532	+	0.517377697560131	0.766181847272557	-4.27870793167597
chr1	84966544	84966544	+	0.0459754861948546	0.302554158474005	-10.6965944272446
chr1	84966563	84966563	+	0.797413810555773	0.876558206509872	-2.07356653443924
chr1	84966580	84966580	+	0.872096399758776	0.895328920783704	1.20682480233042
chr1	84966594	84966594	+	0.222355358422421	0.571772759510981	-8.42105263157895
chr1	84974969	84974969	+	0.114555169488444	0.454646957128893	2.98507462686567
chr1	84976330	84976330	+	0.256204362849302	0.595166309405899	7.60233918128654
chr1	84976974	84976974	+	0.213072196523882	0.563688231677547	11.1111111111111
chr1	84977432	84977432	+	0.376431266578918	0.677783713782226	11.8131868131868
chr1	84982472	84982472	+	0.769389479595008	0.867409250327351	-3.06976744186046
chr1	84982566	84982566	+	0.174640210951867	0.5288642452715	-8.21360153256705
chr1	84982695	84982695	+	0.0215510361503386	0.197514993190376	15.115759363547
chr1	84982729	84982729	+	0.834009055747544	0.887308279906754	1.20341614906831
chr1	84982916	84982916	+	0.308829763462654	0.63234861646144	3.39949324324325
chr1	84983579	84983579	+	0.374420537902252	0.6762071476916	3.09591642924977
chr1	84983582	84983582	+	0.905392035909355	0.89792538309832	-0.340909090909092
chr1	84983592	84983592	+	0.940471377941602	0.89792538309832	-0.505050505050508
chr1	84983666	84983666	+	0.761089216215397	0.863802751980511	-2.63644773358002
chr1	84983892	84983892	+	0.892603082581419	0.89792538309832	-0.591133004926103
chr1	84983989	84983989	+	0.302138796328578	0.626902423154725	9.87460815047022
chr1	84984021	84984021	+	0.000735491105400737	0.0156873014502487	25.1515151515152
chr1	84984034	84984034	+	0.509925960855069	0.762321829098895	3.81540697674418
chr1	84984040	84984040	+	0.97380877153183	0.89792538309832	-0.230414746543772
chr1	84984066	84984066	+	0.118786793013864	0.461991643360335	-4.54545454545454
chr1	84985701	84985701	+	0.314994903995947	0.636797474034097	-6.70289855072465
chr1	84986338	84986338	+	0.287019838802538	0.615699943965631	5.40106951871657
chr1	84987631	84987631	+	0.00890449184679327	0.111606384899213	18.5185185185185
chr1	84987670	84987670	+	0.198590501214815	0.554091743971579	5.17902813299233
chr1	84987762	84987762	+	0.445239666165495	0.722875476279363	5.46265328874024
chr1	84987865	84987865	+	0.355684798636354	0.663448224753159	1.63782186576614
chr1	84987883	84987883	+	0.280835135091745	0.610828849400811	-6.48767981768978
chr1	84987903	84987903	+	0.434371984810038	0.714681260674305	4.89372967249073
chr1	84987930	84987930	+	0.294489564336699	0.620679028068924	6.16716045532513
chr1	84987932	84987932	+	0.293380231436574	0.620391407465213	11.6935483870968
chr1	84987980	84987980	+	0.847416591318526	0.889837498913667	0.547996976568399
chr1	84988043	84988043	+	0.717941403802677	0.849538092699768	-1.15864527629232
chr1	84988151	84988151	+	0.513270260832635	0.764445346252902	-4.0161892901619
chr1	84988365	84988365	+	0.430548221053613	0.712675472314163	-0.863599677158999
chr1	84988385	84988385	+	0.422161403661372	0.707789380590044	0.999500249875063
chr1	84988476	84988476	+	0.456208415488706	0.731803307048907	-2.82051282051282
chr1	84988840	84988840	+	0.669528704188559	0.833363579322619	2.34633179114343
chr1	84989150	84989150	+	0.667428461620115	0.832418816296701	-1.72634271099744
chr1	84989164	84989164	+	0.480152996599576	0.747643236108791	4.13832199546485
chr1	84989204	84989204	+	0.381388242953624	0.680445319614894	-6.35439360929556
chr1	84989220	84989220	+	0.703635235338819	0.845681813715432	1.90058479532165
chr1	84989285	84989285	+	0.732429800349027	0.853932948312256	0.967741935483868
chr1	84989317	84989317	+	0.0536069491872826	0.324746721937701	9.53685941353796
chr1	84989376	84989376	+	0.088507657788678	0.407757636270733	-9.83253588516746
chr1	84989438	84989438	+	0.493695928394492	0.754594933952246	-6.89089417555373
chr1	84989502	84989502	+	0.878127140836124	0.896528174642616	0.387096774193552
chr1	84989571	84989571	+	0.366530355005529	0.670873361398805	3.37468982630273
chr1	84989625	84989625	+	0.493005505341848	0.754539174780053	2.03921568627452
chr1	84989663	84989663	+	0.563096775491705	0.786321155863911	2.05627705627706
chr1	84989688	84989688	+	0.553091598186303	0.782187058735715	-2.42524916943522
chr1	84990241	84990241	+	0.150952855834133	0.503751210407863	-2.38095238095238
chr1	84990248	84990248	+	0.14623575652163	0.499130117648232	-2.40963855421686
chr1	84990305	84990305	+	0.182533761975836	0.538758502544187	9.2180774748924
chr1	84990388	84990388	+	0.812513476854897	0.882050802423948	1.72697368421053
chr1	84990438	84990438	+	0.34934793968789	0.659542267494545	-2.17391304347826
chr1	84990591	84990591	+	0.0171302819390916	0.172358299873573	33.3333333333333
chr1	84990595	84990595	+	0.219771939565296	0.570532980326342	13.1837307152875
chr1	84990814	84990814	+	0.164750480729799	0.520100153261008	5.73746879201076
chr1	84991045	84991045	+	0.676638398155916	0.835457687682946	2.61125013600261
chr1	84991151	84991151	+	0.249953146380208	0.590613987569183	2.69763956538029
chr1	84991313	84991313	+	0.321257460847726	0.63962943873045	2.2875
chr1	84991325	84991325	+	0.432453280933246	0.713791615419211	1.51026203691752
chr1	84992078	84992078	+	0.00155310947013925	0.0294064405253671	23.5228539576366
chr1	84992130	84992130	+	0.0590290416771224	0.342079541451099	7.99595141700405
chr1	84992416	84992416	+	0.567845652146577	0.78825195462863	0.888888888888895
chr1	84992431	84992431	+	0.705802648044513	0.846438056739151	1.00258090133016
chr1	84992608	84992608	+	0.524379218108347	0.769612789673587	1.0654936461388
chr1	84992624	84992624	+	0.645597795781809	0.823347466842495	0.936349859276897
chr1	84992686	84992686	+	0.31974420480975	0.638296577803784	5.42230977591726
chr1	84992710	84992710	+	0.156511279035183	0.511336512960698	5.47234343672604
chr1	84992773	84992773	+	0.0292003052380082	0.236826908291453	4.1637630662021
chr1	84992803	84992803	+	0.0672918026283505	0.36280034887915	2.96093675016796
chr1	84992942	84992942	+	0.493545767969206	0.754594933952246	2.08771929824562
chr1	84993053	84993053	+	0.0660497628985757	0.359494089919567	-11.8041766518316
chr1	84993205	84993205	+	0.786906611589139	0.873025463457511	1.08204678756826
chr1	84993462	84993462	+	0.910821818483902	0.89792538309832	0.495867768595037
chr1	84993469	84993469	+	0.0734412145875624	0.37923534872264	6.19469026548674
chr1	84993852	84993852	+	0.734383709730694	0.854713726994238	-1.71990171990172
chr1	84993941	84993941	+	0.563124088953583	0.786321155863911	3.40811044003452
chr1	84994200	84994200	+	0.19317221106785	0.54894617021912	6.5546218487395
chr1	84994214	84994214	+	0.13846788060516	0.489121548707224	-3.80492594714017
chr1	84994424	84994424	+	0.775207864097555	0.869260649565104	1.45938266821646
chr1	84994477	84994477	+	0.0499081231765339	0.313503080056403	-5.92935982339956
chr1	84994888	84994888	+	0.857656354480529	0.892716710301425	-0.432816537467695
chr1	84995027	84995027	+	0.858522552743163	0.893038008789194	-1.17391304347826
chr1	84995070	84995070	+	0.317552286506546	0.63727570429447	-7.94956140350878
chr1	84995077	84995077	+	0.740498061006205	0.857446628977415	2.01612903225806
chr1	84995091	84995091	+	0.442692917185888	0.720738382675879	7.2593540134314
chr1	85000940	85000940	+	0.674785751290512	0.835001535452804	-5.55555555555556
chr1	85000976	85000976	+	0.252773320921247	0.592731083869032	-3.03030303030303
chr1	85001046	85001046	+	0.951564888792214	0.89792538309832	-0.588235294117656
chr1	85001065	85001065	+	1	0.89792538309832	0
chr1	85004245	85004245	+	0.0534176111035715	0.324702988561913	-13.5714285714286
chr1	85004309	85004309	+	0.00849453787962128	0.107307791787453	16.4285714285714
chr1	85004330	85004330	+	0.673399519623077	0.834405978105519	-1.26502213788741
chr1	85004343	85004343	+	0.484625962754424	0.74977913885216	5.15392597717053
chr1	85004525	85004525	+	0.318211691077642	0.637541437900841	-3.61419392523364
chr1	85004571	85004571	+	0.642709097379286	0.821726049028281	2.1234442468885
chr1	85004577	85004577	+	0.413042507522559	0.701354745105851	3.58150851581509
chr1	85004916	85004916	+	0.38698533055193	0.683652825107945	-8.57511283043197
chr1	85005041	85005041	+	0.486159127659534	0.750804194286036	4.97280497280498
chr1	85008763	85008763	+	0.686677234649371	0.838171164163867	3.99290150842946
chr1	85009033	85009033	+	0.434570856069813	0.714681260674305	5.13545860080513
chr1	85009086	85009086	+	0.835822264300465	0.887526704037283	-1.57032624881549
chr1	85009244	85009244	+	0.00131665581357674	0.0256573144986074	23.4274711168164
chr1	85009371	85009371	+	0.357452661091232	0.664684372638149	5.77702913469337
chr1	85009544	85009544	+	0.992744315891837	0.89792538309832	0.0170677590032531
chr1	85009575	85009575	+	0.875212943524826	0.895979772592471	-0.395168026730064
chr1	85009658	85009658	+	0.173472813401711	0.528682569854109	4.90196078431373
chr1	85009694	85009694	+	0.671916036390615	0.834345373414776	-2.07960644007156
chr1	85009799	85009799	+	0.0443085284548915	0.296998019337264	13.75
chr1	85009817	85009817	+	0.0478489105017264	0.307934189761997	21.6183574879227
chr1	85009944	85009944	+	0.349300986789659	0.659542267494545	-5.81699346405229
chr1	85010016	85010016	+	0.625805691030738	0.814562716351646	1.46396396396397
chr1	85010188	85010188	+	0.913620948395843	0.89792538309832	0.518018018018018
chr1	85010446	85010446	+	0.0999063717048675	0.430974146537428	13.0532212885154
chr1	85011393	85011393	+	0.0228660474443264	0.205078626368873	13.4443021766965
